"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Change Detection for High Resolution Remote Sensing Image Based on Co-saliency Strategy","Q. Guo; J. Zhang","School of Electronics and Information Engineering, Harbin Institute of Technology, China; School of Electronics and Information Engineering, Harbin Institute of Technology, China","2019 10th International Workshop on the Analysis of Multitemporal Remote Sensing Images (MultiTemp)","14 Oct 2019","2019","","","1","4","Change detection for remote sensing image is of great significance to a diverse range of applications. From the point of object-based method, this paper provides a change detection algorithm based on co-saliency strategy for multitemporal high resolution images. Firstly, the final difference image fused by difference feature and log difference feature, is generated, and feature image including spatial and contextual information is obtained by Gabor wavelet transform. Secondly, co-saliency strategy is performed via cluster-based method, combining the final difference image with feature difference image at each temporal data, and highlighting the common regions as the changed directly. Finally, actual change map is extracted by fuzzy local information C-means clustering algorithm (FLICM) and decision-voted method. The experiments show the method proposed in this paper has a superior performance in change detection for high resolution remote sensing images.","","978-1-7281-4615-7","10.1109/Multi-Temp.2019.8866911","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8866911","Gabor wavelet transform;co-saliency strategy;change detection;high resolution image","Feature extraction;Remote sensing;Image resolution;Wavelet transforms;Change detection algorithms;Image synthesis","fuzzy set theory;geophysical image processing;image resolution;pattern clustering;remote sensing;wavelet transforms","high resolution remote sensing image;co-saliency strategy;object-based method;change detection algorithm;multitemporal high resolution images;cluster-based method;feature difference image;actual change map;decision-voted method;log difference feature;Gabor wavelet transform;fuzzy local information C-means clustering algorithm","","","","10","IEEE","14 Oct 2019","","","IEEE","IEEE Conferences"
"Remote Sensing Data Augmentation Through Adversarial Training","N. Lv; H. Ma; C. Chen; Q. Pei; Y. Zhou; F. Xiao; J. Li","The State Key Laboratory of Integrated Service Networks, Xidian University, Xi'an, China; The State Key Laboratory of Integrated Service Networks, Xidian University, Xi'an, China; The State Key Laboratory of Integrated Service Networks, Xidian University, Xi'an, China; The State Key Laboratory of Integrated Service Networks, Xidian University, Xi'an, China; The Ministry of water resources of China, Beijing, China; The Ministry of water resources of China, Beijing, China; The Ministry of water resources of China, Beijing, China","IGARSS 2020 - 2020 IEEE International Geoscience and Remote Sensing Symposium","17 Feb 2021","2020","","","2511","2514","In this paper, a Generative Adversarial Network(GAN) is proposed for data augmentation of remote sensing images abstracted from Jiangsu province in China, i.e., D-sGAN(Deeply-supervised GAN). At First, to modulate the layer activations, a down-sampling scheme is designed based on the segmentation map. Then, the architecture of the generator is UNet++ with the proposed down-sampling module. Next, the generator of this net is deeply supervised by the discriminator using deep Convolutional Neural Network(CNN). This paper further proved that the proposed down-sampling module and the dense connection characteristics of UNet++ are significantly beneficial to the retention of semantic information of remote sensing images. Numerical results demonstrated that the images generated by D-sGAN could be used to improve accuracy of the segmentation network, with a better Fully Convolutional Networks Score(FCN-Score) compared to the GoGAN, SimGAN and CycleGAN models.","2153-7003","978-1-7281-6374-1","10.1109/IGARSS39084.2020.9324263","National Key Research and Development Program of China(grant numbers:2018YFE0126000); National Natural Science Foundation of China(grant numbers:61571338,U1636209,61672131); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9324263","data augmentation;GAN;deep supervision;down-sampling","Generators;Semantics;Remote sensing;Image segmentation;Gallium nitride;Training;Image synthesis","image classification;image segmentation;learning (artificial intelligence);neural nets;remote sensing","down-sampling module;remote sensing images;segmentation network;Fully Convolutional Networks Score;sensing data augmentation;Adversarial training;Jiangsu province;Deeply-supervised GAN;layer activations;down-sampling scheme;segmentation map","","","","14","IEEE","17 Feb 2021","","","IEEE","IEEE Conferences"
"Physics-Informed Hyperspectral Remote Sensing Image Synthesis With Deep Conditional Generative Adversarial Networks","L. Liu; W. Li; Z. Shi; Z. Zou","State Key Laboratory of Virtual Reality Technology and Systems, School of Astronautics, Beihang University, Beijing, China; State Key Laboratory of Virtual Reality Technology and Systems, School of Astronautics, Beihang University, Beijing, China; State Key Laboratory of Virtual Reality Technology and Systems, School of Astronautics, Beihang University, Beijing, China; Department of Guidance, Navigation and Control, School of Astronautics, Beihang University, Beijing, China","IEEE Transactions on Geoscience and Remote Sensing","18 May 2022","2022","60","","1","15","High-resolution hyperspectral remote sensing images are of great significance to agricultural, urban, and military applications. However, collecting and labeling hyperspectral images are time-consuming, expensive, and usually heavily rely on domain knowledge. In this article, we propose a new method for generating high-resolution hyperspectral images and subpixel ground-truth annotations from RGB images. Given a single high-resolution RGB image as its conditional input, unlike previous methods that directly predict spectral reflectance and ignores the physics behind it, we consider both imaging mechanism and spectral mixing, introduce a deep generative network that first recovers the spectral abundance for each pixel, and then generate the final spectral data cube with the standard USGS spectral library. In this way, our method not only synthesizes high-quality spectral data existing in the real world but also generates subpixel-level spectral abundance with well-defined spectral reflectance characteristics. We also introduce a spatial discriminative network and a spectral discriminative network to improve the fidelity of the synthetic output from both spatial and spectral perspectives. The whole framework can be trained end-to-end in an adversarial training paradigm. We refer to our method as “Physics-informed Deep Adversarial Spectral Synthesis (PDASS).” On the IEEE grss_dfc_2018 dataset, our method achieves an MPSNR of 47.56 on spectral reconstruction accuracy and outperforms other state-of-the-art methods. As latent variables, the generated spectral abundance and the atmospheric absorption coefficients of sunlight also suggest the effectiveness of our method.","1558-0644","","10.1109/TGRS.2022.3173532","National Natural Science Foundation of China(grant numbers:62125102); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9770778","Generation adversarial networks (GANs);hyperspectral image;imaging model;remote sensing;spectral super-resolution (SSR)","Hyperspectral imaging;Superresolution;Atmospheric modeling;Image reconstruction;Absorption;Spatial resolution;Libraries","geophysical image processing;geophysical signal processing;hyperspectral imaging;image classification;image colour analysis;image reconstruction;image resolution;remote sensing;spectral analysis","Physics-informed hyperspectral remote sensing image synthesis;deep conditional generative adversarial networks;high-resolution hyperspectral remote sensing images;agricultural applications;urban, applications;military applications;high-resolution hyperspectral images;subpixel ground-truth annotations;RGB images;single high-resolution RGB image;conditional input;imaging mechanism;spectral mixing;deep generative network;final spectral data cube;standard USGS spectral library;high-quality spectral data;subpixel-level spectral abundance;well-defined spectral reflectance characteristics;spatial discriminative network;spectral discriminative network;spatial perspectives;spectral perspectives;adversarial training paradigm;Physics-informed Deep Adversarial Spectral Synthesis;spectral reconstruction accuracy;generated spectral abundance","","1","","79","IEEE","9 May 2022","","","IEEE","IEEE Journals"
"Exploring the Potential of Unsupervised Image Synthesis for SAR-Optical Image Matching","W. -L. Du; Y. Zhou; J. Zhao; X. Tian; Z. Yang; F. Bian","School of Computer Science and Technology, China University of Mining and Technology, Xuzhou, China; Engineering Research Center of Mine Digitization, Ministry of Education of the People's Republic of China, Xuzhou, China; School of Computer Science and Technology, China University of Mining and Technology, Xuzhou, China; State Key Laboratory of Lunar and Planetary Sciences, Macau University of Science and Technology, Taipa, Macau; DFH Satellite Company Ltd., Beijing, China; DFH Satellite Company Ltd., Beijing, China","IEEE Access","18 May 2021","2021","9","","71022","71033","We consider SAR-optical image matching problems, where correspondences are acquired from a pair of SAR and optical images. Recent methods for such a problem typically simplify the SAR-optical image matching to the SAR-SAR or optical-optical image matchings using supervised-image-synthesis methods. However, training supervised-image-synthesis needs plenty of aligned SAR-optical image pairs while gathering sufficient amounts of aligned multi-modal image pairs is challenging in remote sensing. In this work, we investigate the applicability of unsupervised-image-synthesis for SAR-optical image matching such that the unaligned SAR-optical images could be used. To this end, we apply feature matching loss to a well known unsupervised-image-synthesis method, i.e., CycleGAN, to enforce the feature matching consistency. Moreover, we develop a shared-matching-strategy to improve the results of SAR-optical image matching further. Qualitative comparisons against CycleGAN, StarGAN, and DualGAN demonstrate the superiority of our approach. Quantitative results show that, compared with CycleGAN, StarGAN, and DualGAN, our method obtains at least 2.6 times more qualified SAR-optical matchings.","2169-3536","","10.1109/ACCESS.2021.3079327","National Natural Science Foundation of China(grant numbers:62002360,61806206,61772530); opening fund of State Key Laboratory of Lunar and Planetary Sciences, Macau University of Science and Technology (Macau FDCT)(grant numbers:119/2017/A3); Science and Technology Development Fund of Macau(grant numbers:0038/2020/A1); Fundamental Research Funds for the Central Universities(grant numbers:2020ZDPY0305); Natural Science Foundation of Jiangsu Province(grant numbers:BK20201346,BK20180639); Six Talent Peaks Project in Jiangsu Province(grant numbers:2015-DZXX-010,2018-XYDXX-044); China Postdoctoral Science Foundation(grant numbers:2020M681765); Jiangsu Province Postdoctoral Research Foundation(grant numbers:2020Z178); Xuzhou Science and Technology Program(grant numbers:KC18061); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9427486","Image matching;unsupervised-image-synthesis;synthetic aperture radar (SAR);generative adversarial networks (GANs)","Optical imaging;Image matching;Adaptive optics;Optical sensors;Radar polarimetry;Nonlinear optics;Image synthesis","geophysical image processing;image matching;image registration;optical images;radar imaging;remote sensing;synthetic aperture radar","unsupervised image synthesis;SAR-optical image matching problems;SAR-SAR;optical-optical image matchings;supervised-image-synthesis methods;training supervised-image-synthesis;aligned SAR-optical image pairs;aligned multimodal image pairs;unaligned SAR-optical images;known unsupervised-image-synthesis method;2.6 times more qualified SAR-optical matchings","","5","","57","CCBY","11 May 2021","","","IEEE","IEEE Journals"
"DETGAN: GAN for Arbitrary-oriented Object Detection in Remote Sensing Images","S. Cheng; P. Yao; K. Deng; L. Fu","Institute of Computing Technology Chinese Academy of Sciences, Beijing, China; Institute of Computing Technology Chinese Academy of Sciences, Beijing, China; Institute of Computing Technology Chinese Academy of Sciences, Beijing, China; Institute of Computing Technology Chinese Academy of Sciences, Beijing, China","2022 Asia Conference on Algorithms, Computing and Machine Learning (CACML)","19 Aug 2022","2022","","","337","341","Object detection in remote sensing images has be-come a research focus in recent years with the development of deep learning. However, due to objective reasons such as weather, cost, etc., we can hardly obtain abundant high-quality remote sensing images, especially for specific targets, which severely limits the training of the object detector, leading to poor detection performance. Thus for the first time, this paper introduces the Generative Adversarial Networks(GANs) for arbitrary-oriented object detection in remote sensing images, by augmenting the dataset to improve the performance of detectors. We construct DETGAN with two-layer self-attention modules to capture long-distance dependence for high-quality image generation. To solve the mismatch between generated slices and the samples for detectors, we propose the GAN-to-Detection transfer strategy, in which the slices are inserted into a background with the same size as the samples for detectors and then added to the training set. Experiments show that the performance of ship detectors is successfully improved with the transfer strategy, and demonstrate that GAN is an effective way to alleviate the problem of data insufficiency in remote sensing image object detection.","","978-1-6654-8290-5","10.1109/CACML55074.2022.00063","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9852535","Generative Adversarial Network;remote sensing;arbitrary-oriented object detection;transfer strategy","Training;Machine learning algorithms;Image synthesis;Detectors;Object detection;Generative adversarial networks;Sensors","geophysical image processing;learning (artificial intelligence);object detection;remote sensing;ships","GAN-to-Detection transfer strategy;remote sensing image object detection;arbitrary-oriented object detection;objective reasons;high-quality remote sensing images;object detector;poor detection performance;high-quality image generation","","","","25","IEEE","19 Aug 2022","","","IEEE","IEEE Conferences"
"Retro-Remote Sensing: Generating Images From Ancient Texts","M. B. Bejiga; F. Melgani; A. Vascotto","Department of Computer Science and Information Engineering, University of Trento, Trento, Italy; Department of Computer Science and Information Engineering, University of Trento, Trento, Italy; Department of Computer Science and Information Engineering, University of Trento, Trento, Italy","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","27 Mar 2019","2019","12","3","950","960","The data available in the world come in various modalities, such as audio, text, image, and video. Each data modality has different statistical properties. Understanding each modality, individually, and the relationship between the modalities is vital for a better understanding of the environment surrounding us. Multimodal learning models allow us to process and extract useful information from multimodal sources. For instance, image captioning and text-to-image synthesis are examples of multimodal learning, which require mapping between texts and images. In this paper, we introduce a research area that has never been explored by the remote sensing community, namely the synthesis of remote sensing images from text descriptions. More specifically, in this paper, we focus on exploiting ancient text descriptions of geographical areas, inherited from previous civilizations, to generate equivalent remote sensing images. From a methodological perspective, we propose to rely on generative adversarial networks (GANs) to convert the text descriptions into equivalent pixel values. GANs are a recently proposed class of generative models that formulate learning the distribution of a given dataset as an adversarial competition between two networks. The learned distribution is represented using the weights of a deep neural network and can be used to generate more samples. To fulfill the purpose of this paper, we collected satellite images and ancient texts to train the network. We present the interesting results obtained and propose various future research paths that we believe are important to further develop this new research area.","2151-1535","","10.1109/JSTARS.2019.2895693","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8660422","Convolutional neural networks (CNN);deep learning;generative adversarial networks (GAN);multimodal learning;remote sensing;text-to-image synthesis","Remote sensing;Gallium nitride;Earth;Sensors;Generators;Satellites;Technological innovation","convolutional neural nets;geophysical image processing;image retrieval;learning (artificial intelligence);remote sensing;statistical analysis;text analysis","retro-remote sensing;ancient texts;data modality;multimodal learning models;text-to-image synthesis;ancient text descriptions;generative adversarial networks;GANs;deep neural network;satellite images;image generation;statistical properties;image captioning;information extraction","","11","","34","IEEE","5 Mar 2019","","","IEEE","IEEE Journals"
"Physical-aware Radar Image Synthesis with Projective Network","Q. Song; F. Xu; X. X. Zhu","Remote Sensing Technology Institute, German Aerospace Center, Wessling, Germany; Key Laboratory for Information Science of Electromagnetic Waves (MoE), Fudan University, Shanghai, China; Remote Sensing Technology Institute, German Aerospace Center, Wessling, Germany","2021 XXXIVth General Assembly and Scientific Symposium of the International Union of Radio Science (URSI GASS)","14 Oct 2021","2021","","","1","4","This paper proposed a new network module named as projection network, which explicitly combined radar's projection process with trainable network. It assumes that each 2D radar cross section (RCS) map is a projection of a 3D RCS map. And it models the projection mechanism as a differentiable layer, so that it can be integrated with other neural network layers, such as convolutional and pooling layers. The proposed model is consistent with radar projection process, hence effects such as layover is considered. It is designed and used specifically for radar applications. This paper applied the proposed network on radar image synthesis, and the simulation results showed great potential of projective network.","2642-4339","978-9-4639-6-8027","10.23919/URSIGASS51995.2021.9560559","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9560559","","Graphics;Solid modeling;Radar cross-sections;Three-dimensional displays;Image synthesis;Simulation;Neural networks","neural nets;radar cross-sections;radar imaging;synthetic aperture radar","projection network;trainable network;2D radar cross section map;3D RCS map;projection mechanism;neural network layers;radar projection process;radar applications;projective network;physical-aware radar image synthesis;network module","","","","9","","14 Oct 2021","","","IEEE","IEEE Conferences"
"Potential of the Reverse Synthesis Method for the High-Quality SAR Image Synthesis","E. Shiro","Independent researcher, Toronto, Canada","IGARSS 2018 - 2018 IEEE International Geoscience and Remote Sensing Symposium","4 Nov 2018","2018","","","8905","8908","A potential of a new Reverse synthesis method proposed at IGARSS 2017 for the high-quality Synthetic Aperture Radar (SAR) image synthesis is presented. Images produced by the method are compared with the best existing approaches for the speckle noise reduction. Further capabilities for the image quality improvement like side lobe, range and azimuth reduction, contrast improvement, autofocusing and target detectability improvement are considered. The novel approach allows both: to produce high quality and high-resolution images from existing SAR raw data and to create new high-quality systems with reduced demands to the on-board equipment.","2153-7003","978-1-5386-7150-4","10.1109/IGARSS.2018.8518457","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8518457","high resolution;image quality;image synthesis;SAR;speckle noise;synthetic aperture imaging;synthetic aperture radar","Speckle;Image resolution;Synthetic aperture radar;Buildings;Automobiles;Image generation;Image edge detection","image denoising;radar imaging;speckle;synthetic aperture radar","high-quality synthetic aperture radar image synthesis;side lobe;range-and-azimuth reduction;high-quality systems;SAR raw data;high-resolution images;target detectability improvement;autofocusing;contrast improvement;image quality improvement;speckle noise reduction;IGARSS 2017;high-quality SAR image synthesis;reverse synthesis method","","","","5","IEEE","4 Nov 2018","","","IEEE","IEEE Conferences"
"Recovering Thin Cloud Covered Regions in Gf Satellite Images Based on Cloudy Image Arithmetic +","Z. Xu; K. Wu; P. Ren","College of Oceanography and Space Informatics, China University of Petroleum (East China), Qingdao, China; College of Oceanography and Space Informatics, China University of Petroleum (East China), Qingdao, China; College of Oceanography and Space Informatics, China University of Petroleum (East China), Qingdao, China","IGARSS 2022 - 2022 IEEE International Geoscience and Remote Sensing Symposium","28 Sep 2022","2022","","","1800","1803","We propose the Cloudy Image Arithmetic + (CIA +) for training dataset construction of thin cloud removal, which addresses the deficiency of Cloud Image Arithmetic (CIA) that cloud shadows cannot be simulated. CIA + is able to synthesize cloudy images with cloud shadows, and as in nature, the angle and intensity of the cloud shadows vary depending on the irradiation angle and cloud thickness, which achieves state-of-the-art cloudy image synthesis. The first thin cloud removal dataset on GF satellite (TCR-GF) constructed with CIA + is released to supplement public data for cloud removal. Meanwhile, we propose the Dual-attention MSGAN to remove thin clouds. The network is capable to focus on thin cloud covered regions for the coordinate attention module encodes both channel relationship and long-range dependencies with precise position information. Several qualitative and quantitative experiments validate that the Dual-attention performs excellently on our TCR-GF dataset.","2153-7003","978-1-6654-2792-0","10.1109/IGARSS46834.2022.9884528","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9884528","Cloudy Image Arithmetic + (CIA +);Cloudy Shadows Synthesis;Thin Cloud Removal;Coordinate Attention","Training;Radiation effects;Satellites;Image synthesis;Clouds;Geoscience and remote sensing;Arithmetic","clouds;geophysical image processing;remote sensing","thin cloud covered regions;gf satellite images;Cloudy Image Arithmetic;CIA;training dataset construction;Cloud Image Arithmetic;cloud shadows;cloudy images;state-of-the-art cloudy image synthesis;cloud removal dataset;TCR-GF dataset","","1","","10","IEEE","28 Sep 2022","","","IEEE","IEEE Conferences"
"Remote Sensing Data Augmentation Through Adversarial Training","N. Lv; H. Ma; C. Chen; Q. Pei; Y. Zhou; F. Xiao; J. Li","State Key Laboratory of Integrated Service Networks, Xidian University, Xi’an, China; State Key Laboratory of Integrated Service Networks, Xidian University, Xi’an, China; State Key Laboratory of Integrated Service Networks, Xidian University, Xi’an, China; State Key Laboratory of Integrated Service Networks, Xidian University, Xi’an, China; Ministry of Water Resources of China, Beijing, China; Ministry of Water Resources of China, Beijing, China; Ministry of Water Resources of China, Beijing, China","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","24 Sep 2021","2021","14","","9318","9333","The lack of remote sensing images and poor quality limit the performance improvement of follow-up research such as remote sensing interpretation. In this article, a generative adversarial network (GAN) is proposed for data augmentation of remote sensing images abstracted from Jiangxi and Anhui Provinces in China, i.e., deeply supervised GAN (D-sGAN). D-sGAN can generate high-quality images that are rich in changes, greatly shorten the generation time, and provide data support for applications such as semantic interpretation of remote sensing images. First, to modulate the layer activations, a downsampling scheme is designed based on the segmentation map. Then, the architecture of the generator is Unet++ with the proposed downsampling module. Next, the generator of this net is deeply supervised by the discriminator using deep convolutional neural network. This article further proved that the proposed downsampling module and the dense connection characteristics of UNet++ are significantly beneficial to the retention of semantic information of remote sensing images. Numerical results demonstrated that the images generated by D-sGAN could be used to improve accuracy of the segmentation network, with the faster generation speed compared to the CoGAN, SimGAN, and CycleGAN models. Furthermore, the remote sensing data generated by the model helped the interpretation network to increase the accuracy by 9%, meeting actual generation requirements.","2151-1535","","10.1109/JSTARS.2021.3110842","National Key R&D Program of China(grant numbers:2020YFB1807500); National Natural Science Foundation of China(grant numbers:62072360,62001357,61672131,61901367); Key Research and Development Plan of Shaanxi province(grant numbers:2021ZDLGY02-09,2020JQ-844); Key Laboratory of Embedded System and Service Computing(grant numbers:Tongji University,ESSCKF2019-05); Ministry of Education, Xi'an Science and Technology Plan(grant numbers:20RGZN0005); Xi'an Key Laboratory of Mobile Edge Computing and Security(grant numbers:201805052-ZD3CG36); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9531488","Data augmentation;deep supervision;downsampling;GAN","Remote sensing;Generative adversarial networks;Generators;Semantics;Training;Task analysis;Image synthesis","convolutional neural nets;deep learning (artificial intelligence);geophysical image processing;image segmentation;learning (artificial intelligence);remote sensing","remote sensing images;remote sensing data;sensing data augmentation;remote sensing interpretation;generative adversarial network;high-quality images;downsampling module;adversarial training;Jiangxi provinces;Anhui provinces;China;deeply supervised GAN;D-sGAN;Unet++;deep convolutional neural network;CoGAN;SimGAN;CycleGAN models;interpretation network;generation requirements","","15","","47","CCBY","8 Sep 2021","","","IEEE","IEEE Journals"
"Unsupervised Change Detection Based on Weighted Change Vector Analysis and Improved Markov Random Field for High Spatial Resolution Imagery","H. Fang; P. Du; X. Wang; C. Lin; P. Tang","Jiangsu Provincial Key Laboratory of Geographic Information Science and Technology, the Key Laboratory for Land Satellite Remote Sensing Applications of Ministry of Natural Resources, School of Geography and Ocean Science, Jiangsu Center for Collaborative Innovation in Geographical Information Resource Development and Application, Nanjing University, Nanjing, China; Jiangsu Provincial Key Laboratory of Geographic Information Science and Technology, the Key Laboratory for Land Satellite Remote Sensing Applications of Ministry of Natural Resources, School of Geography and Ocean Science, Jiangsu Center for Collaborative Innovation in Geographical Information Resource Development and Application, Nanjing University, Nanjing, China; Jiangsu Provincial Key Laboratory of Geographic Information Science and Technology, the Key Laboratory for Land Satellite Remote Sensing Applications of Ministry of Natural Resources, School of Geography and Ocean Science, Jiangsu Center for Collaborative Innovation in Geographical Information Resource Development and Application, Nanjing University, Nanjing, China; Jiangsu Provincial Key Laboratory of Geographic Information Science and Technology, the Key Laboratory for Land Satellite Remote Sensing Applications of Ministry of Natural Resources, School of Geography and Ocean Science, Jiangsu Center for Collaborative Innovation in Geographical Information Resource Development and Application, Nanjing University, Nanjing, China; Jiangsu Provincial Key Laboratory of Geographic Information Science and Technology, the Key Laboratory for Land Satellite Remote Sensing Applications of Ministry of Natural Resources, School of Geography and Ocean Science, Jiangsu Center for Collaborative Innovation in Geographical Information Resource Development and Application, Nanjing University, Nanjing, China","IEEE Geoscience and Remote Sensing Letters","24 Dec 2021","2022","19","","1","5","Change detection is a research hotspot in the remote sensing field. In this letter, an unsupervised change detection method was proposed by optimizing two critical steps, i.e., the generation and analysis of difference image. First, the difference vectors of features are calculated using the simple differencing method. Some changed and unchanged pixels are generated by the majority voting on the results produced by clustering the difference vectors and then are used for the weight calculation of difference vectors. The weights are calculated by means of F-Score and considered in the weighted change vector analysis to produce a discriminative difference image. Finally, the change map is obtained by the improved Markov random field which takes the difference in the neighborhood pixel values into account. Experimental results on three data sets demonstrated that the proposed method outperformed six unsupervised change detection methods in terms of overall accuracy.","1558-0571","","10.1109/LGRS.2021.3059461","Natural Science Foundation of China(grant numbers:41631176); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9365702","Change detection;change vector analysis (CVA);difference image;Markov random field (MRF);remote sensing","Spatial resolution;Remote sensing;Feature extraction;Standards;Satellites;Training;Image synthesis","","","","3","","20","IEEE","1 Mar 2021","","","IEEE","IEEE Journals"
"Satellite image formation and preprocessing methods","T. Kuchkorov; S. Urmanov; M. Kuvvatova; I. Anvarov","Computer Engineering Tashkent University of Information Technologies named after Muhammad al-Khwarizmi, Tashkent, Uzbekistan; Computer Engineering Tashkent University of Information Technologies named after Muhammad al-Khwarizmi, Tashkent, Uzbekistan; Computer Engineering Nukus branch of Tashkent University of Information Technologies named after Muhammad al-Khwarizmi, Nukus, Uzbekistan; Remote sensing Electronics Mikroelektronikaplus, Tashkent, Uzbekistan","2020 International Conference on Information Science and Communications Technologies (ICISCT)","19 Feb 2021","2020","","","1","4","This paper gives a conceptual and practical introduction to the field of satellite image formation and preprocessing. In particular, the process of satellite image generation is discussed going through each step of its lifecycle. A special explanatory emphasis is given to the process of remote sensing and further mapping and fusion of satellite imagery within acquired segments of electromagnetic spectrum. Moreover, methods of satellite imagery retrieval have been practically demonstrated. The satellite imagery data has been extracted from Sentinel 2 dataset and analyzed with Python language image processing libraries.","","978-1-7281-9969-6","10.1109/ICISCT50599.2020.9351456","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9351456","Computer vision;satellite image;image formation;image preprocessing;NDVI;Sentinel 2;satellite;imagery;python;sentinel;remote sensing","Information science;Satellites;Image synthesis;Wavelength measurement;Libraries;Sensors;Remote sensing","artificial satellites;geophysical image processing;image processing;Python;remote sensing","conceptual introduction;practical introduction;satellite image formation;satellite image generation;special explanatory emphasis;satellite imagery retrieval;satellite imagery data;preprocessing methods;Sentinel 2 dataset;Python language image processing libraries","","3","","5","IEEE","19 Feb 2021","","","IEEE","IEEE Conferences"
"A new method of high resolution SAR image synthesis reducing speckle noise","E. Shiro","Toronto, Canada","2017 IEEE International Geoscience and Remote Sensing Symposium (IGARSS)","4 Dec 2017","2017","","","5374","5377","A new “reverse synthesis” method for the speckle noise reduction conducted concurrently with the SAR image synthesis is proposed. The method keeps high resolution for high-quality pixels and averages by neighbors the pixels affected by the speckle noise. The method is based on analysis of the quality of each pixel to resemble the “corner reflector” reflection property. The approach was tested with the raw echo data from the Soviet Almaz-1A SAR satellite.","2153-7003","978-1-5090-4951-6","10.1109/IGARSS.2017.8128218","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8128218","SAR;speckle noise","Image resolution;Speckle;Earth;Image generation;Reflection;Buildings;Noise reduction","geophysical image processing;image denoising;image resolution;remote sensing by radar;synthetic aperture radar","corner reflector reflection property;Soviet Almaz-1A SAR satellite;neighbors the pixels;high-quality pixels;speckle noise reduction;reverse synthesis method;high resolution SAR image synthesis","","3","","1","IEEE","4 Dec 2017","","","IEEE","IEEE Conferences"
"HDR Synthesis Technology for Spaceborne CMOS Cameras Based on Virtual Digital TDI","B. Zhan; F. Li; M. Lu","Qian Xuesen Laboratory of Space Technology, China Association for Science and Technology, Beijing, China; Qian Xuesen Laboratory of Space Technology, China Association for Science and Technology, Beijing, China; Qian Xuesen Laboratory of Space Technology, China Association for Science and Technology, Beijing, China","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","9 Jul 2020","2020","13","","3824","3833","Due to the fact that the traditional high dynamic range (HDR) imaging methods cannot be used for satellites, finding a way to generate HDR remote sensing images from the satellites has long been explored in the field of remote sensing imaging. In this article, a systematic method of synthesizing the HDR remote sensing images based on a new registration algorithm and virtual digital delay integration (TDI) technology is proposed. First, a series of original images are generated by the fast continuous shooting method through a push-broom spaceborne camera. Then, a new registration algorithm with high accuracy and high robustness is proposed in this article, which is used for image registration. Finally, an HDR multiframe image synthesis algorithm is used to generate high-quality and high signal-to-noise-ratio HDR images. This technology greatly improves the image information acquisition capabilities of digital TDI area scan cameras.","2151-1535","","10.1109/JSTARS.2020.3005667","National Key Research and Development Projects(grant numbers:2016YFB0501301); National Natural Science Foundation of China(grant numbers:61773383); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9128021","High-resolution imaging;image processing;image registration algorithms;optical imaging","Remote sensing;Cameras;Image synthesis;Satellites;Image registration;CMOS technology","cameras;CMOS image sensors;geophysical image processing;geophysical techniques;image registration;remote sensing","spaceborne CMOS cameras;HDR synthesis technology;digital TDI area scan cameras;image information acquisition capabilities;HDR multiframe image synthesis algorithm;image registration;push-broom spaceborne camera;fast continuous shooting method;original images;virtual digital delay integration technology;registration algorithm;systematic method;remote sensing imaging;HDR remote sensing images;satellites;traditional high dynamic range imaging methods","","3","","31","CCBY","29 Jun 2020","","","IEEE","IEEE Journals"
