"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Topological Data Analysis Guided Fusion Algorithm: Mapper-Regularized Manifold Alignment","J. Hu; D. Hong; Y. Wang; X. X. Zhu","Remote Sensing Technology Institute (IMF), German Aerospace Center (DLR), Germany; Remote Sensing Technology Institute (IMF), German Aerospace Center (DLR), Germany; Signal Processing in Earth Observation (SiPEO), Technische Universität München (TUM), Germany; Remote Sensing Technology Institute (IMF), German Aerospace Center (DLR), Germany","IGARSS 2019 - 2019 IEEE International Geoscience and Remote Sensing Symposium","14 Nov 2019","2019","","","2822","2825","Hyperspectral images and polarimetric synthetic aperture radar (PolSAR) data are two important data sources, yet they barely appear under the same scope, even though multi-modal data fusion is attracting more and more attention. To our best knowledge, this paper investigates for the first time semi-supervised manifold alignment (SSMA) for the fusion of the hyperspectral image and PolSAR data. The SSMA searches a latent space where different data sources are aligned, which is accomplished by using the label information and the topological structure of the data. This paper is the first attempt to apply topological data analysis (TDA), a recent mathematic sub-field of data analysis, in remote sensing. It aims to reveal relevant information from the shape of a data in its feature space, and has been proven powerful in medicine. The paper also proposes a novel algorithm, MAPPER-regularized manifold alignment, which embeds the TDA into a semi-supervised manifold alignment for the fusion of the hyper-spectral image and PolSAR data. The proposed algorithm exhibits superior performance in fusing a simulated EnMAP data set and a Sentinel-1 data set for an image of Berlin.","2153-7003","978-1-5386-9154-0","10.1109/IGARSS.2019.8898471","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8898471","Classification;data fusion;EnMAP;hyperspectral image;land cover;land use;manifold alignment;MAPPER;PolSAR;semi-supervised learning;Sentinel-1;topological data analysis (TDA)","Manifolds;Hyperspectral imaging;Data integration;Data analysis;Feature extraction","data analysis;hyperspectral imaging;image fusion;mathematical analysis;radar polarimetry;remote sensing by radar;synthetic aperture radar","Sentinel-1 data;topological data analysis guided fusion algorithm;mapper-regularized manifold alignment;polarimetric synthetic aperture radar data;PolSAR;multimodal data fusion;semisupervised manifold alignment;SSMA;hyperspectral image fusion;EnMAP data simulation;TDA;MAPPER-regularized manifold alignment","","1","","17","EU","14 Nov 2019","","","IEEE","IEEE Conferences"
"Anchor-Free Network for Multi-class Object Detection in Remote Sensing Images","G. Zhao; J. Pang; H. Zhang; J. Zhou; L. Li","Robot Technology Used for Special Environment Key Laboratory of Sichuan Province, Mianyang; Robot Technology Used for Special Environment Key Laboratory of Sichuan Province, Mianyang; Robot Technology Used for Special Environment Key Laboratory of Sichuan Province, Mianyang; Robot Technology Used for Special Environment Key Laboratory of Sichuan Province, Mianyang; Robot Technology Used for Special Environment Key Laboratory of Sichuan Province, Mianyang","2020 39th Chinese Control Conference (CCC)","9 Sep 2020","2020","","","7510","7515","The anchor-based object detection algorithms need many hyper-parameters artificial such as the threshold of intersection over union and the size of anchors, which may limit the detection performance to some extent. In order to better solve the problem of multi-class object detection in remote sensing images, this paper proposed an anchor-free object detection network that does not require any hyper-parameters artificial. The network improves the detection effect of small objects by using the improved feature pyramid network to fuse multi-scale feature maps more effectively, and Focal loss and loss of intersection over union (IoU loss) are used as loss functions to optimize the network. The experimental results on the DOTA dataset show that the mean average precision (mAP) of this network is 71.02%, which is at least 10.5% higher than other existing networks. The anchor-free network proposed in this paper achieves superior detection performance in remote sensing images.","1934-1768","978-9-8815-6390-3","10.23919/CCC50068.2020.9188903","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9188903","anchor-free;object detection;sensing image","Object detection;Remote sensing;Feature extraction;Training;Detectors;Task analysis","convolutional neural nets;feature extraction;image fusion;network theory (graphs);object detection;remote sensing","multiclass object detection;remote sensing images;anchor-free object detection network;detection effect;improved feature pyramid network;multiscale feature maps;anchor-free network;superior detection performance;anchor-based object detection algorithms;DOTA dataset;mean average precision","","1","","16","","9 Sep 2020","","","IEEE","IEEE Conferences"
"Retrieval of Remote Sensing Images Using Fused Color and Texture Features with K-Means Clustering","M. N. Vharkate; V. B. Musande","Department of Computer Engineering, MIT Academy of Engineering Alandi(D), Pune, India; Department of Computer Science and Engineering, Jawaharal Nehu Engineering College, Aurangabad, India","2018 Fourth International Conference on Computing Communication Control and Automation (ICCUBEA)","25 Apr 2019","2018","","","1","6","In the advancement of remote sensing satellite sensors, a large number of high-resolution satellite images are captured every day. To retrieve the required images from a large database has become a challenge. Here, we have used fused color and texture feature for retrieving remote sensing image. Here, we used HSV Histogram, Color moment and color autocorrelogram for color feature extraction. A wavelet transform is used for texture feature extraction. These combined color and texture are used for indexing using k-means clustering. Manhattan distance is also used for similarity matching. UC Merced Land use Land Cover Dataset has been used for the experiment. The k-means clustering with combined color and texture features has shown better retrieval performance than only color features. Indexing has been done using Manhattan distance and k-means clustering. K-means clustering gives better retrieval performance than Manhattan Distance.","","978-1-5386-5257-2","10.1109/ICCUBEA.2018.8697388","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8697388","color moment;color autocorrelogram;wavelet transform;K-means clustering","Image color analysis;Feature extraction;Histograms;Wavelet transforms;Image retrieval;Remote sensing","feature extraction;geophysical image processing;image classification;image colour analysis;image fusion;image retrieval;image texture;pattern clustering;remote sensing;wavelet transforms","Manhattan distance;UC Merced Land use Land Cover Dataset;retrieval performance;color features;remote sensing satellite sensors;high-resolution satellite images;color autocorrelogram;color feature extraction;texture feature extraction;fused color feature;fused texture feature;HSV histogram;color moment;wavelet transform;k-means clustering;similarity matching","","","","22","IEEE","25 Apr 2019","","","IEEE","IEEE Conferences"
"A Noise Proof Strategy for Spatio-Temporal Fusion of Remote Sensing Imagery","Y. Li; J. Li; A. Plaza","Guangdong Provincial Key Laboratory of Urbanization and Geo-simulation, School of Geography and Planning, Sun Yat-sen University, Guangzhou, China; Hubei Key Laboratory of Intelligent Geo-Information Processing, School of Computer Science, China University of Geosciences, Wuhan, P. R. China; Department of Technology of Computers and Communications, Escuela Politécnica, Hyperspectral Computing Laboratory, University of Extremadura, Cáceres, Spain","IGARSS 2022 - 2022 IEEE International Geoscience and Remote Sensing Symposium","28 Sep 2022","2022","","","895","898","Spatio-temporal fusion is a feasible way to generating the synthetic remote sensing data with high spatial resolution and high temporal resolution simultaneously by blending the fine and coarse resolution satellite images. To date, dozens of spatio-temporal fusion approaches have been developed. A basic rule of these approaches is the bands of coarse and fine images must be corresponding, which means the quality of fused images depends on that of both fine and coarse images. In the literature, the MODIS images are the most wildly used coarse images in spatio-temporal fusion. However, the MODIS images may suffer from serious stripe noises in the short-wave infrared-1 and short-wave infrared-2 bands, which will lead to undesired results of spatio-temporal fusion. To address this problem, we develop a noise proof strategy in this paper, which takes advantage of the spectral correlation of base fine image to remove the stripe noises of the base MODIS image, then the spatial correlation of base MODIS image is exploited to restore the MODIS image of the predicted time. Finally, the reconstructed MODIS images are fused with the base fine image to predict the missing fine images. The strategy is tested via real Landsat and MODIS images, and the experimental result demonstrates it is not only effective in removing the stripe noises of MDOIS short-wave infrared-1 and short-wave infrared-2 bands, but also able to improve the fusion accuracy.","2153-7003","978-1-6654-2792-0","10.1109/IGARSS46834.2022.9884821","National Natural Science Foundation of China(grant numbers:42030111); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9884821","Spatio-temporal fusion;MODIS;noise proof","Earth;Measurement;Strips;Satellites;Correlation;Artificial satellites;Image restoration","geophysical image processing;geophysical signal processing;image classification;image fusion;image resolution;remote sensing","coarse resolution satellite images;spatio-temporal fusion approaches;wildly used coarse images;short-wave infrared-2 bands;noise proof strategy;base fine image;stripe noises;base MODIS image;reconstructed MODIS images;missing fine images;synthetic remote sensing data;high spatial resolution;high temporal resolution;fine resolution satellite images","","","","9","IEEE","28 Sep 2022","","","IEEE","IEEE Conferences"
"Multi-Scale Fusion Maximum Entropy Subspace Clustering for Hyperspectral Band Selection","H. Ma; Y. Wang; L. Jiang; M. Song; C. Yu; E. Zhao","Department of ground-air navigation, Air Force Communication Officer School, Dalian, China; Department of ground-air navigation, Air Force Communication Officer School, Dalian, China; Department of ground-air navigation, Air Force Communication Officer School, Dalian, China; Department of ground-air navigation, Air Force Communication Officer School, Dalian, China; Department of ground-air navigation, Air Force Communication Officer School, Dalian, China; Department of ground-air navigation, Air Force Communication Officer School, Dalian, China","IGARSS 2022 - 2022 IEEE International Geoscience and Remote Sensing Symposium","28 Sep 2022","2022","","","779","782","A novel multi-scale fusion maximum entropy subspace clustering (MFMESC) for hyperspectral image (HSI) band selection is proposed in this paper. Subspace clustering is combined as a self-expression layer with stacked convolutional autoencoder, so that subspace clustering working in linear subspaces can deal with complicated HSI data with nonlinear characteristics. Multiple fully-connected linear layers are inserted between the encoder layers and their corresponding decoder layers to promote learning more favorable representations for subspace clustering. A multi-scale fusion module is designed to guide the fusion of multi-scale information extracted from different layers to learn a more discriminative self-expression coefficient matrix. Furthermore, the maximum entropy regularization is introduced in the subspace clustering to promote the connectivity within each subspace. Experimental results demonstrate the superiority of the proposed model against state of-the-art methods.","2153-7003","978-1-6654-2792-0","10.1109/IGARSS46834.2022.9884654","China Postdoctoral Science Foundation(grant numbers:2020M670723); Fundamental Research Funds for the Central Universities(grant numbers:3132022232); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9884654","hyperspectral band selection;maximum entropy regularization;subspace clustering;multi-scale fusion;stacked convolutional autoencoder","Geoscience and remote sensing;Benchmark testing;Entropy;Decoding;Data mining;Hyperspectral imaging","entropy;face recognition;feature extraction;geophysical image processing;image fusion;image representation;learning (artificial intelligence);neural nets;pattern clustering","hyperspectral band selection;novel multiscale fusion maximum entropy subspace clustering;hyperspectral image band selection;self-expression layer;linear subspaces;fully-connected linear layers;corresponding decoder layers;multiscale fusion module;multiscale information;maximum entropy regularization","","","","7","IEEE","28 Sep 2022","","","IEEE","IEEE Conferences"
"SAR image segmentation for land cover change detection","A. Das; A. Sahi; U. Nandini","Department of Computer Science, Sathyabama university, Chennai, India; Department of Computer Science, Sathyabama university, Chennai, India; Faculty of computing, Sathyabama University, Chennai, India","2016 Online International Conference on Green Engineering and Technologies (IC-GET)","4 May 2017","2016","","","1","6","Synthetic aperture radar is used for land cover change detection which can either be mounted on a drone or an aircraft, spacecraft. It can be used for land cover change detection by comparing two images which are taken at different intervals of time. For this we are using differencing methods. The operators used in differencing methods are log ratio and mean ratio. For obtaining a better difference in image. The image fusion technique is applied using complementary information obtained from log ratio and mean ratio differenced image then the image is segmented using k means clustering algorithms in which k centroids are placed as one for each cluster such that they are at maximum distance away from each other. The image obtained is compared with the ground truth, which has been already implemented. Now if the image is normal there is no change, and if the image is abnormal then the change has occurred during that time interval.","","978-1-5090-4556-3","10.1109/GET.2016.7916810","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7916810","Change detection;Image fusion;Non sub sampled contoured transform (NSCT);Synthetic Aperture Radar (SAR)","Synthetic aperture radar;Image fusion;Transforms;Image segmentation;Clustering algorithms;Image edge detection;Radar imaging","geophysical image processing;image fusion;image segmentation;land cover;remote sensing by radar;synthetic aperture radar","image fusion technique;synthetic aperture radar image segmentation;land cover change detection","","6","","24","IEEE","4 May 2017","","","IEEE","IEEE Conferences"
"Remote Sensing Image Registration Based on Fuzzy Shape Context Feature and Local Space Vector Similarity Constraint","X. Ma; Y. Yang; K. Yang","Ministry of Education, The Engineering Research Center of GIS Technology in Western China, China; Ministry of Education, The Engineering Research Center of GIS Technology in Western China, China; Ministry of Education, The Engineering Research Center of GIS Technology in Western China, China","2018 26th International Conference on Geoinformatics","6 Dec 2018","2018","","","1","5","Remote sensing image registration is a fundamental and challenging problem, and it is a critical prerequisite in a wide range of applications including environment monitoring, change detection, image fusion, image mosaic, and map updating. Remote sensing image registration is a key technology for dynamic monitoring of a city. In order to promote remote sensing image registration precision, we propose a remote sensing image registration method based on fuzzy shape context feature and local space vector similarity constraint. There are two main contributions: (1) Fuzzy shape context feature (2) Local spatial vector similarity constraints based on local vector feature. Meanwhile, we evaluated the performances of the proposed method and compared with four state-of-the-art methods (SIFTCPDR-SOCGLMDTPS) where our method shows the best alignments in most cases.","2161-0258","978-1-5386-7619-6","10.1109/GEOINFORMATICS.2018.8557108","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8557108","fuzzy shape context feature(FSC);local vector feature;local spatial vector similarity constraint;Gaussian mixture model;Remote Sensing Image Registration","","fuzzy set theory;geophysical image processing;image registration;image sensors;remote sensing;vectors","image fusion;remote sensing image registration method;local vector feature;image mosaicking;fuzzy shape context feature;local spatial vector similarity constraints;environment monitoring;change detection;SIFTCPDR-SOCGLMDTPS","","","","20","IEEE","6 Dec 2018","","","IEEE","IEEE Conferences"
"Optimal Fusion Technique for Multi-Scale Remote Sensing Images Based on DWT and CNN","P. I. Basheer; K. P. Prasad; A. D. Gupta; B. Pant; V. P. Vijavan; D. Kapila","Department of Electronics and Communication Engineering, SSM Polytechnic College Tirur, Malappuram, Kerala; Department of Electronics and Communication Engineering, Siddartha Educational Academy Group of Institutions, Tirupati, India; Department of Geography, Chandernagore Government College, Hugli, West Bengal, India; Department of Computer Science and Engineering, Graphic Era Deemed to be University, Dehradun, Uttarakhand, India; Mangalam College of Engineering, Kottayam, Kerala, India; Department of Computer Science and Engineering, Lovely Professional University, Phagwara, India","2022 8th International Conference on Smart Structures and Systems (ICSSS)","1 Jun 2022","2022","","","1","6","The practise of fusing multiple photographs of the same scene captured at different focal lengths into a single all-focus image is known as multifocal image fusion. Local filters are utilised in most well-known fusion algorithms to capture high-frequency data before applying various fusion rules to create fused images. By decomposing the source and fusion images into numerous states, this work uses a discrete wavelet to create high-frequency and low-frequency images. The core CNN architecture in this study includes multistate extraction features & learning in residual, resulting in a multi scale & depth pan sharpening CNN data through remote sensing. Features from the images are extracted using D W T algorithms which is pre-trained. MATLAB is used to implement the suggested DWT -based picture fusion algorithm.","","978-1-6654-9761-9","10.1109/ICSSS54381.2022.9782239","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9782239","principal component analysis;singular-value decomposition;fusion images;deep convolutional neural network","Wavelet domain;Frequency-domain analysis;Transforms;Feature extraction;Discrete wavelet transforms;Convolutional neural networks;Intelligent structures","convolutional neural nets;discrete wavelet transforms;feature extraction;image capture;image filtering;image fusion;optimisation;remote sensing","multiscale remote sensing images;focal lengths;all-focus image;multifocal image fusion;local filters;fusion rules;fusion images;CNN architecture;DWT;multistate extraction;discrete wavelet","","","","10","IEEE","1 Jun 2022","","","IEEE","IEEE Conferences"
"Fusion of Hyperspectral and Panchromatic Images using Structure Tensor","J. Qu; Y. Li; W. Dong","State Key Lab. of Integrated Service Networks, Xidian University, Xi'an, China; State Key Lab. of Integrated Service Networks, Xidian University, Xi'an, China; State Key Lab. of Integrated Service Networks, Xidian University, Xi'an, China","IGARSS 2018 - 2018 IEEE International Geoscience and Remote Sensing Symposium","4 Nov 2018","2018","","","7216","7219","In this paper, a new hyperspectral image fusion method with structure tensor is proposed. The proposed method utilizes PCA transformation to obtain the spatial details of HS image. Then, an image enhancement approach is applied to the PAN image to sharpen spatial information. Since structure tensor represents structure and spatial information, structure tensor is introduced to extract spatial details of the enhanced PAN image. Unlike traditional methods which extract details only from PAN image, the proposed method considers spatial details of the HS and PAN images simultaneously, and a weighted fusion method is presented to integrate spatial details of the two images to obtain complete spatial details. Finally, an injection gains matrix is constructed to reduce spectral and spatial distortion, and the fused image is generated by injecting the complete spatial information. Experimental results demonstrate that the proposed method obtains the excellent performance in both objective and subjective evaluations.","2153-7003","978-1-5386-7150-4","10.1109/IGARSS.2018.8518264","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8518264","Structure tensor;hyperspectral image;panchromatic image;weighted fusion","Tensile stress;Principal component analysis;Hyperspectral imaging;Image fusion;Spatial resolution;Distortion","geophysical image processing;image enhancement;image fusion;image resolution;matrix algebra;principal component analysis;remote sensing;tensors","panchromatic images;structure tensor;hyperspectral image fusion method;HS image;image enhancement approach;enhanced PAN image;weighted fusion method;spectral distortion;spatial distortion;PCA transformation;injection gains matrix","","1","","7","IEEE","4 Nov 2018","","","IEEE","IEEE Conferences"
"Change Detection in Heterogeneous Remote Sensing Images Based on an Imaging Modality-Invariant MDS Representation","R. Touati; M. Mignotte; M. Dahmane","DIRO, University of Montréal, Canada; Universite de Montreal, Montreal, QC, CA; R&D vision Department, Centre de Recherche Informatique de Montréal (CRIM)","2018 25th IEEE International Conference on Image Processing (ICIP)","6 Sep 2018","2018","","","3998","4002","In this paper, we propose a new multimodal change detection in remote sensing. The proposed method is based on a projection of the two multisensor satellite images to a common feature space, in which the two heterogeneous images share the same statistical properties and on which any classical monomodal change detection methods can be applied. This transformation of the before and after images is mainly based on a Multidimensional Scaling(MDS) representation which can be also viewed as a de-texturing approach of the two multisource images. Experimental results involving different types of imaging techniques confirm the reliability of the proposed approach.","2381-8549","978-1-4799-7061-2","10.1109/ICIP.2018.8451184","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8451184","","Satellites;Optical imaging;Histograms;Remote sensing;Feature extraction;Optical sensors","feature extraction;geophysical image processing;image classification;image fusion;image segmentation;image texture;remote sensing","Multidimensional Scaling representation;multisource images;classical monomodal change detection methods;heterogeneous images;common feature space;multisensor satellite images;multimodal change detection;imaging modality-invariant MDS representation;heterogeneous remote sensing images;imaging techniques","","22","","26","IEEE","6 Sep 2018","","","IEEE","IEEE Conferences"
"Change detection in heterogeneous remote sensing images based on the fusion of pixel transformation","Z. -g. Liu; L. Zhang; G. Li; Y. He","School of Automation, Northwestern Polytechnical University, Xi'an, China; School of Automation, Northwestern Polytechnical University, Xi'an, China; Department of Electronic Engineering, Tsinghua University, Beijing, China; Department of Electronic Engineering, Tsinghua University, Beijing, China","2017 20th International Conference on Information Fusion (Fusion)","14 Aug 2017","2017","","","1","6","A new change detection method for heterogeneous remote sensing images (i.e. SAR & optics) has been proposed via pixel transformation. It is difficult to directly compare the pixels from heterogeneous images for detecting changes. We propose to transfer the pixels in different images to a common feature space for convenience of comparison. For each pixel in the 1st image, it will be transferred to the 2nd feature space associated with the 2nd image according to the given unchanged pixel pairs. In fact, this transformation is done assuming that the pixel is not affected by the events. Then the difference value between the estimation of transferred pixel and the actual one in the same location of the 2nd image can be calculated. The bigger difference value, the higher possibility of change happening. We can similarly do the opposite transformation from the 2nd image to the 1st image, and one more difference value is obtained in the 1st feature space. Change occurrences will be detected using Fuzzy C-means clustering method based on the sum of two difference values. The flood detection in the SAR and optical images is given in the experiments, and it shows that the proposed method is able to efficiently detect changes.","","978-0-9964-5270-0","10.23919/ICIF.2017.8009656","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8009656","","Remote sensing;Synthetic aperture radar;Feature extraction;Clustering algorithms;Training;Neurons;Self-organizing feature maps","feature extraction;fuzzy set theory;geophysical image processing;image fusion;image resolution;pattern clustering;remote sensing;synthetic aperture radar","change detection;heterogeneous remote sensing images;pixel transformation fusion;heterogeneous images;feature space;unchanged pixel pairs;difference value;fuzzy c-means clustering method;flood detection;SAR;optical images","","10","","20","","14 Aug 2017","","","IEEE","IEEE Conferences"
"Removing Haze Influence from Remote Sensing Images Captured with Airborne Visible/ Infrared imaging Spectrometer by Cascaded Fusion of DCP, GF, LCC with AHE","R. S. Gound; S. D. Thepade","Computer Engineering Department, Pimpri Chinchwad College of Engineering, Pune, India; Computer Engineering Department, Pimpri Chinchwad College of Engineering, Pune, India","2021 International Conference on Computing, Communication, and Intelligent Systems (ICCCIS)","12 Apr 2021","2021","","","658","664","Haze is one of the factors which deteriorate the quality of AVIRIS (Airborne Visible/ Infrared imaging Spectrometer) images [1]. It reduces clarity and interpretability of images. Removal or suppression of haze becomes essential to enhance quality of images for further applicability and uses. Present article exemplifies haze detection and removal of AVIRIS images by using Proposed Method of Fusion of Dark Channel Prior (DCP), Guided Filter (GF) and Local Color Correction (LCC) with Adaptive Histogram Equalization (AHE). Proposed method of removing haze influence from remote sensing images captured by Airborne Visible/ Infrared imaging Spectrometer produces output with better quality. Images which contain, shadows, flat and highly reflective surfaces results in limitations of proposed method. Proposed fusion based haze removal method gives highest entropy among the algorithms compared, as reflected from experimentation.","","978-1-7281-8529-3","10.1109/ICCCIS51004.2021.9397060","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9397060","AVIRIS;Dark Channel Prior;Guided Image Filtering;Local Color Correction;Adaptive Histogram Equalization","Histograms;Satellites;Image color analysis;Clouds;Infrared imaging;Entropy;Remote sensing","entropy;filtering theory;geophysical image processing;geophysical signal processing;image colour analysis;image enhancement;image fusion;image restoration;infrared imaging;remote sensing;visibility","LCC;AHE;AVIRIS images;haze detection;DCP;haze influence;remote sensing images captured;fusion based haze removal method;cascaded Fusion","","","","17","IEEE","12 Apr 2021","","","IEEE","IEEE Conferences"
"Dual-Tasks Siamese Transformer Framework for Building Damage Assessment","H. Chen; E. Nemni; S. Vallecorsa; X. Li; C. Wu; L. Bromley","State Key Laboratory of Information Engineering in Surveying, Mapping and Remote Sensing, Wuhan University; United Nations Satellite Centre (UNOSAT), United Nations Institute for Training and Research (UNITAR); European Organization for Nuclear Research (CERN); State Key Laboratory of Information Engineering in Surveying, Mapping and Remote Sensing, Wuhan University; State Key Laboratory of Information Engineering in Surveying, Mapping and Remote Sensing, Wuhan University; United Nations Satellite Centre (UNOSAT), United Nations Institute for Training and Research (UNITAR)","IGARSS 2022 - 2022 IEEE International Geoscience and Remote Sensing Symposium","28 Sep 2022","2022","","","1600","1603","Accurate and fine-grained information about the extent of damage to buildings is essential for humanitarian relief and disaster response. However, as the most commonly used architecture in remote sensing interpretation tasks, Convolutional Neural Networks (CNNs) have limited ability to model the non-local relationship between pixels. Recently, Transformer architecture first proposed for modeling long-range dependency in natural language processing has shown promising results in computer vision tasks. Considering the frontier advances of Transformer architecture in the computer vision field, in this paper, we present a Transformer-based damage assessment architecture (DamFormer). In DamFormer, a siamese Transformer encoder is first constructed to extract non-local and representative deep features from input multitemporal image-pairs. Then, a multitemporal fusion module is designed to fuse information for downstream tasks. Finally, a lightweight dual-tasks decoder aggregates multi-level features for final prediction. To the best of our knowledge, it is the first time that such a deep Transformer-based network is proposed for multitemporal remote sensing interpretation tasks. The experimental results on the large-scale damage assessment dataset xBD demonstrate the potential of the Transformer-based architecture.","2153-7003","978-1-6654-2792-0","10.1109/IGARSS46834.2022.9883139","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9883139","Transformer;building damage assessment;multi-task learning;deep learning;multitemporal images","Computer vision;Architecture;Buildings;Computer architecture;Transformers;Feature extraction;Decoding","computer vision;disasters;feature extraction;geophysical image processing;image classification;image fusion;image resolution;image segmentation;natural language processing;neural nets;radar imaging;remote sensing","Transformer-based damage assessment architecture;siamese Transformer encoder;representative deep features;input multitemporal image-pairs;multitemporal fusion module;downstream tasks;lightweight dual-tasks;aggregates multilevel features;deep Transformer-based network;multitemporal remote sensing interpretation tasks;large-scale damage assessment dataset;Transformer-based architecture;tasks siamese Transformer framework;building damage assessment;fine-grained information;buildings;humanitarian relief;disaster response;commonly used architecture;Convolutional Neural Networks;nonlocal relationship;Transformer architecture;long-range dependency;natural language processing;computer vision tasks;computer vision field","","5","","13","IEEE","28 Sep 2022","","","IEEE","IEEE Conferences"
"A Highly Efficient Method for Training Sample Selection in Remote Sensing Classification","C. Yang; Q. Li; G. Wu; J. Chen","College of Information Engineering, Shenzhen University, Shenzhen, China; Mapping and Geolnformation &Shenzhen, Key Laboratory of Spatial Smart Sensing and services Shenzhen University, Shenzhen, China; College of Life Sciences and Oceanography, Shenzhen University, Shenzhen, China; Ministry of Education, Nanjing Normal University, Nanjing, China","2018 26th International Conference on Geoinformatics","6 Dec 2018","2018","","","1","5","Remote sensing classification is an important way to obtain land cover information, and the selection of classification training samples for most of the classification method is an expensive and time-consuming task. However, the traditional training samples selection method is a direct selection based on two-dimensional (2D) images, therefore, training sample selection efficiency is always low in the regions with complex terrain and landscape fragmentation, and the ROI (region of interest) separability is unsatisfactory for classification. This study aims at the low efficiency and low ROI separability for traditional training sample selection method put forward a new training sample selection method using a three-dimensional (3D) terrain model that was created by OLI image fusion digital elevation model (DEM) to select ROIs, which departs from the traditional method based on a two-dimensional image. A Landsat-8 OLI image of the Yunlong Reservoir Basin in Kunming was used to test this proposed method. Study results showed that the proposed method obtained ROI separability that was greater than 1.9, and with most reaching 2.0; while the ROI separability of traditional method still had unqualified situation, which showed the new method was more effective.","2161-0258","978-1-5386-7619-6","10.1109/GEOINFORMATICS.2018.8557085","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8557085","Remote sensing classification;Training samples;3D terrain;ROI separability;ImageFusion","","digital elevation models;geophysical image processing;image classification;image fusion;land cover;reservoirs;terrain mapping","Yunlong Reservoir Basin;Kunming;landscape fragmentation;region of interest;classification training samples;remote sensing classification;OLI image fusion digital elevation model;traditional training sample selection method;low ROI separability;sample selection efficiency;traditional training samples selection method;classification method","","1","","17","IEEE","6 Dec 2018","","","IEEE","IEEE Conferences"
"Dual Attention D-LinkNet for Road Segmentation in Remote Sensing Images","K. Wu; F. Cai","Key Laboratory for Information Science of Electromagnetic Waves (MoE), Fudan University, Shanghai, China; Key Laboratory for Information Science of Electromagnetic Waves (MoE), Fudan University, Shanghai, China","2022 IEEE 14th International Conference on Advanced Infocomm Technology (ICAIT)","26 Aug 2022","2022","","","304","307","Road segmentation from high-resolution remote sensing images is a hot research topic in recent years. The roads in high-resolution remote sensing images are irregular with large scale variations. In addition, the scenes of such images are complicated with interference factors that have negative impacts on the segmentation results. On this account, we propose a dual attention network (DA-LinkNet), which combines the advantages of D-LinkNet and the dual attention mechanism. The network is built with D-LinkNet architecture and the Coordinate Attention block is added in its center part, which aims to enhance feature representation. To better combine features from different branches, we adopt the Attentional Feature Fusion block to replace the linear feature fusion operation of skip connection. The comparative experiments on DeepGlobe Road Extraction dataset demonstrate the effectiveness and superiority of the proposed method, which exceed state-of-the-art methods by at least 2 % for mean Intersection over Union (mIoU).","2770-1603","978-1-6654-7156-5","10.1109/ICAIT56197.2022.9862683","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9862683","remote sensing images;road segmentation;coordinate attention;attentional feature fusion","Image segmentation;Visualization;Roads;Semantics;Interference;Feature extraction;Task analysis","feature extraction;geophysical image processing;geophysical signal processing;image fusion;image segmentation;remote sensing;roads","high-resolution remote sensing images;roads;dual attention network;DA-LinkNet;dual attention mechanism;D-LinkNet architecture;Coordinate Attention block;Attentional Feature Fusion block;DeepGlobe Road Extraction dataset;dual Attention D-LinkNet;Road segmentation","","","","8","IEEE","26 Aug 2022","","","IEEE","IEEE Conferences"
