"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Self-Supervised Representation Learning Enhances Broad Area Search in Multi-Temporal Satellite Imagery","T. Stephens; I. Corley; A. Gould; A. Polakiewicz; D. McVicar; C. Torres; R. Colangelo; M. Aguilar-Simon","Teledyne Scientific and Imaging, LLC; BlackSky Geospatial Solutions, Inc.; BlackSky Geospatial Solutions, Inc.; Teledyne Scientific and Imaging, LLC; BlackSky Geospatial Solutions, Inc.; BlackSky Geospatial Solutions, Inc.; Teledyne Scientific and Imaging, LLC; Teledyne Scientific and Imaging, LLC","IGARSS 2022 - 2022 IEEE International Geoscience and Remote Sensing Symposium","28 Sep 2022","2022","","","5337","5340","We describe the advancement of the classical anomaly detection paradigm to a task-relevant change detection problem. Modern machine learning methods support the development of more sophisticated multi-temporal satellite image analysis. Here, we look at the problem of detecting and distinguishing anthropogenic change from natural change over broad regions around the globe. These tasks are well-suited for machine learning algorithms, however, the creation of large scale annotated satellite imagery datasets with sufficient spatial and temporal resolution is expensive. In this paper, we explore utilizing spatiotemporal self-supervised learning which leverages the natural chronology of the data collection to train generalizable feature extractors for various downstream tasks. This approach is shown to boost downstream performance (+10% F1 score, precision, recall), and reduce training time by 80% for the broad area search problem using multi-temporal Sentinel-2 imagery.","2153-7003","978-1-6654-2792-0","10.1109/IGARSS46834.2022.9884559","Office of the Director of National Intelligence (ODNI)(grant numbers:2021-20111000003); Intelligence Advanced Research Projects Activity (IARPA); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9884559","Broad Area Search;Self-supervised Learning;Transfer Learning;Representation Learning;Foundation Models;Anthropogenic Change","Training;Satellites;Machine learning algorithms;Transfer learning;Training data;Self-supervised learning;Feature extraction","feature extraction;geophysical image processing;image classification;learning (artificial intelligence);remote sensing;search problems","self-supervised representation learning;multitemporal satellite imagery;classical anomaly detection paradigm;task-relevant change detection problem;modern machine learning methods;sophisticated multitemporal satellite image analysis;anthropogenic change;natural change;broad regions;machine learning algorithms;satellite imagery datasets;sufficient spatial resolution;temporal resolution;self-supervised learning;natural chronology;downstream tasks;broad area search problem;multitemporal Sentinel-2 imagery","","","","6","IEEE","28 Sep 2022","","","IEEE","IEEE Conferences"
"Short-Term Forecasting of Photovoltaic Power Integrating Multi-Temporal Meteorological Satellite Imagery in Deep Neural Network","H. Song; G. Kim; M. Kim; Y. Kim","Dept. of Civil & Env. Eng., Seoul National University; Dept. of Civil & Env. Eng., Seoul National University; Dept. of Civil & Env. Eng., Seoul National University; Dept. of Civil & Env. Eng., Seoul National University","2019 IEEE PES Asia-Pacific Power and Energy Engineering Conference (APPEEC)","13 Feb 2020","2019","","","1","5","Remotely-sensed satellite imagery offers crucial information on the atmosphere and the local environment, providing a broader perspective for more accurate photovoltaic (PV) power prediction. This study proposes a Deep Neural Network (DNN) framework which integrates meteorological satellite images with historical PV power output data to conduct short-term PV power prediction (2-hour ahead). For this study, Communication, Ocean, and Meteorological Satellite (COMS) was used, and the proposed model was evaluated on test sites in Yeongam and Jindo, South Korea. The proposed DNN model was able to consider the variations of atmospheric condition and successfully learn the complex meteorological patterns by using multi-temporal COMS satellite images stacked with historical PV data. The experiment on historical PV power output, compiled over three years from 2015 to 2017, confirms that the integration of multi-temporal satellite images is more accurate than using single mono-temporal satellite image in short-term PV power prediction.","","978-1-7281-0813-1","10.1109/APPEEC45492.2019.8994616","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8994616","Photovoltaic (PV) Power Prediction;Deep Regression Network;Meteorological Satellite Imagery;Deep Learning;Solar Energy","","geophysical image processing;learning (artificial intelligence);load forecasting;neural nets;photovoltaic power systems;power engineering computing;remote sensing","DNN model;communication, ocean, and meteorological satellite;remotely-sensed satellite imagery;photovoltaic power integrating multitemporal meteorological satellite imagery;single mono-temporal satellite image;multitemporal COMS satellite images;complex meteorological patterns;short-term PV power prediction;historical PV power output data;deep neural network framework;photovoltaic power prediction;short-term forecasting","","","","15","IEEE","13 Feb 2020","","","IEEE","IEEE Conferences"
"VHR Satellite Image Time Series Analysis for Illegal Building Monitoring Using Multi-Dimensional Histogram Earth Mover’s Distance","F. Chaabane; S. Réjichi; C. Kefi; H. Ismail; F. Tupin","COSIM laboratory, SUP’COM, Carthage University, Tunisia; COSIM laboratory, SUP’COM, Carthage University, Tunisia; CNCT (Centre National de la Cartographie et de la Télédétection), Tunisia; CNCT (Centre National de la Cartographie et de la Télédétection), Tunisia; Department of Image and Signal Processing, Telecom ParisTech, France","IGARSS 2019 - 2019 IEEE International Geoscience and Remote Sensing Symposium","14 Nov 2019","2019","","","9398","9401","In remote sensing, temporal sequence of images called Satellite Image Time Series (SITS) covering the same scene allows land cover observation, understanding, analysis and monitoring. Besides, several conventional techniques for controlling and monitoring anarchic urban expansion have been initiated but they remain not sufficient to overcome this issue. This paper proposes an automatic method of detection and monitoring of anarchic urban expansions starting from multi-sources and multi-temporal data (VHR satellite images and geographic information data). First, the illegal urban areas are extracted using an original SVM based technique integrating expert knowledge and auxiliary data by means of ontology construction. This leads to the formalization of the expert semantic information and the urban construction rules (often in sentences form) and their confrontation with the classification results. Secondly, a spatio-temporal regions' similarity framework is proposed using a novel matrix based on Multi-dimensional histograms Earth Mover's Distance (EMD). To this end, an explicit definition of a Spatio-Temporal Region (STR) is given in order to build its characteristic matrix called Multi-Temporal Region Matrix (MTRM). Afterwards, using this matrix, a Cross-STR Similarity Matrix (CSTRSM) is computed between STR of in order to reveal regions with similar temporal fingerprint. The resulted spatio-temporal map describes urban areas types and their temporal changes.","2153-7003","978-1-5386-9154-0","10.1109/IGARSS.2019.8898732","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8898732","Expert Knowledge Formalization;STIS analysis;STM;STR;EMD;etc.","Monitoring;Buildings;Ontologies;Satellites;Earth;Histograms;Remote sensing","geographic information systems;geophysical image processing;image classification;land cover;matrix algebra;ontologies (artificial intelligence);remote sensing;support vector machines;time series","anarchic urban expansion;multitemporal data;VHR satellite images;geographic information data;illegal urban areas;original SVM based technique;auxiliary data;expert semantic information;urban construction rules;spatio-temporal regions;Multidimensional histograms Earth Mover's Distance;MultiTemporal Region Matrix;Cross-STR Similarity Matrix;spatio-temporal map;urban areas types;temporal changes;VHR Satellite Image Time Series analysis;illegal building monitoring;Multidimensional histogram Earth Mover's Distance;remote sensing;land cover observation;temporal fingerprint","","1","","9","IEEE","14 Nov 2019","","","IEEE","IEEE Conferences"
"Seasonal Multi-temporal Pixel Based Crop Types and Land Cover Classification for Satellite Images using Convolutional Neural Networks","N. Laban; B. Abdellatif; H. M. Ebeid; H. A. Shedeed; M. F. Tolba","Data Reception and Analysis Division, National Authority for Remote Sensing and Space Sciences, Cairo, Egypt; Data Reception and Analysis Division, National Authority for Remote Sensing and Space Sciences, Cairo, Egypt; Faculty of Computer and Information Sciences, Ain Shams University, Cairo, Egypt; Faculty of Computer and Information Sciences, Ain Shams University, Cairo, Egypt; Faculty of Computer and Information Sciences, Ain Shams University, Cairo, Egypt","2018 13th International Conference on Computer Engineering and Systems (ICCES)","14 Feb 2019","2018","","","21","26","Nowadays, Satellite images have become a major source of data for many aspects of development. Land and crops classification using satellite images is a recent important subject. From the other side, Deep Convolutional Neural Networks (DCNNs) is a powerful technique for understanding images. This paper describes a pixel based crops and land cover classification originating from one source satellite imagery represented by Sentinel satellite and based on several dates for the same agricultural season. We propose a DCNN architecture based on multi-temporal data that was fed to a one-dimension (1-D DCNN). The proposed architecture is compared with other methods of satellite image classification algorithms; such as Support Vector Machines (SVMs), Random Forests (RFs) and k-Nearest Neighbors (k-NNs). Experiments are conducted for the mutual experiment of major crops and land cover classification for Al-Fayoum governorate in Egypt. The 1-D DCNN achieves about 89% accuracy using 10 spectral bands from Sentinel-2 satellite imagery database for the area of interest. The proposed architecture although it outperforms other methods, needs further research to optimize the memory usage.","","978-1-5386-5111-7","10.1109/ICCES.2018.8639232","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8639232","Artificial Intelligence;Crop Classification;Convolutional Neural Networks;Remote Sensing (RS);Egypt;Sentinel-2;Satellite Images;TensorFlow","Agriculture;Satellites;Training;Convolutional neural networks;Deep learning;Convolution;Feature extraction","agriculture;crops;geophysical image processing;image classification;land cover;neural nets;remote sensing;support vector machines","land cover classification;crops classification;pixel based crops;multitemporal data;satellite image classification algorithms;Sentinel-2 satellite imagery database;convolutional neural networks;seasonal multitemporal pixel based crop types;DCNN architecture;Egypt;Al-Fayoum governorate;spectral bands;memory usage","","4","","26","IEEE","14 Feb 2019","","","IEEE","IEEE Conferences"
"Spatio-temporal characterization in satellite image time series","A. Radoi; M. Datcu","University Politehnica of Bucharest (UPB), Bucharest, Romania; German Aerospace Center (DLR), Wessling, Germany","2015 8th International Workshop on the Analysis of Multitemporal Remote Sensing Images (Multi-Temp)","10 Sep 2015","2015","","","1","4","Last years have witnessed an increased interest in the analysis of evolution of spatio-temporal structures in large data volumes. The current satellite remote sensing missions allow the recording of long Satellite Image Time Series (SITS) with passive and active sensors. However, the spatio-temporal characteristics of SITS imply different approaches. This paper aims at presenting an overview of these issues, and also some recent results based on Gibbs Markov Random Fields models that are used to describe the spatio-temporal patterns. In addition, in order to obtain an automatic analysis of these patterns, the problem of determining the optimal number of spatio-temporal clusters is also discussed. The experiments are carried on Landsat 7 multi-temporal and multi-spectral images and on Envisat ASAR images, both at 30 meters spatial resolution.","","978-1-4673-7119-3","10.1109/Multi-Temp.2015.7245805","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7245805","","Satellites;Remote sensing;Earth;Rate-distortion;Laser radar;Markov random fields;Optical sensors","image processing;Markov processes;remote sensing by radar;sensors;synthetic aperture radar;time series","synthetic aperture radar;advanced SAR;Envisat ASAR image;Landsat 7 multispectral image;Landsat 7 multitemporal image;spatiotemporal pattern;Gibbs Markov random fields model;active sensor;passive sensor;satellite remote sensing mission;large data volume;spatiotemporal structure evolution analysis;satellite image time series;SITS spatiotemporal characterization","","2","","9","IEEE","10 Sep 2015","","","IEEE","IEEE Conferences"
"Detection of Landslides Induced by the 2018 Hokkaido Eastern Iburi Earthquake Using Multi-Temporal ALOS-2 imagery","W. Liu; F. Yamazaki","Graduate School of Engineering, Chiba University, Chiba, Japan; National Research Institute for Earth Science and Disaster Resilience, Tsukuba, Japan","IGARSS 2020 - 2020 IEEE International Geoscience and Remote Sensing Symposium","17 Feb 2021","2020","","","4096","4099","An Mw 6.6 earthquake struck the eastern Iburi area of Hokkaido, Japan, on September 6, 2018. Due to the strong shaking, more than 3000 landslides occurred around Atsuma Town and killed 36 people. In this study, two pre-event and one post-event ALOS-2 PALSAR-2 images were used to extract landslides in Abira, Atsuma and Mukawa Towns. The characteristics of landslides were investigated using the backscattering coefficient, the coherence and the slope of elevation. Then the landslides in the target area were extracted by the optimal threshold values. A procedure using both the difference of backscattering coefficient and the difference of coherence was proposed to extract landslides. Finally, the result was verified by comparing with a post-event optical satellite image and a landslide distribution map by the GSI.","2153-7003","978-1-7281-6374-1","10.1109/IGARSS39084.2020.9323252","Japan Aerospace Exploration Agency (JAXA)(grant numbers:3243); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9323252","Landslide;coherence;backscattering coefficient;digital elevation model;GeoEye-1","Landslides;Backscatter;Earthquakes;Coherence;Image color analysis;Remote sensing;Optical imaging","earthquakes;feature extraction;geomorphology;geophysical image processing;remote sensing by radar;synthetic aperture radar","Atsuma Town;post-event ALOS-2 PALSAR-2 images;Mukawa Towns;backscattering coefficient;post-event optical satellite image;landslide distribution map;Hokkaido;multitemporal ALOS-2 imagery;AD 2018 09 06;strong shaking;eastern Iburi earthquake;landslides induced detection;pre-event ALOS-2 PALSAR-2 images;optimal threshold values","","1","","12","IEEE","17 Feb 2021","","","IEEE","IEEE Conferences"
"Semantic interpretation of multi-level change detection in multi-temporal satellite images","A. Radoi; R. Tanase; M. Datcu","Universitatea din Bucuresti, Bucuresti, RO; Universitatea din Bucuresti, Bucuresti, RO; Universitatea din Bucuresti, Bucuresti, RO","2015 IEEE International Geoscience and Remote Sensing Symposium (IGARSS)","12 Nov 2015","2015","","","4157","4160","Satellite image time series are a valuable resource for enhancing land exploitation by respecting the natural cycles, analyzing urban expansion and its positive and negative effects, limiting the unhealthy rhythm of deforestation, understanding natural hazards and so on. In this context, understanding only the changes in multitemporal images is not sufficient. This paper aims to correlate multi-level change detection techniques with image semantic segmentation methods in order to build an hierarchy of changes for each semantic class. In this way, we are able to provide statistics regarding the levels of change suffered by a certain area. The methods are demonstrated with examples involving bi-temporal Land-sat images.","2153-7003","978-1-4799-7929-5","10.1109/IGARSS.2015.7326741","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7326741","Multispectral images;change detection;binary descriptors;Mean-Shift","Semantics;Satellites;Image segmentation;Buildings;Hamming distance;Quantization (signal);Principal component analysis","geophysical image processing;image segmentation;remote sensing","multilevel change detection;semantic interpretation;multitemporal satellite images;satellite image time series;land exploitation;natural cycles;urban expansion;deforestation unhealthy rhythm;multilevel change detection techniques;image semantic segmentation methods;semantic class;bi-temporal Landsat images","","","","7","IEEE","12 Nov 2015","","","IEEE","IEEE Conferences"
"Satellite image compression using integer wavelet regression","M. A. Mamun; M. A. Hossain; M. N. I. Mondal; M. Aktar","Department of Computer Science & Engineering, Rajshahi University of Engineering & Technology, Rajshahi, Bangladesh; Department of Computer Science & Engineering, Rajshahi University of Engineering & Technology, Rajshahi, Bangladesh; Rajshahi University of Engineering and Technology, Kazla, Rajshahi District, BD; Department of Computer Science & Engineering, Rajshahi University of Engineering & Technology, Rajshahi, Bangladesh","2017 International Conference on Electrical, Computer and Communication Engineering (ECCE)","27 Apr 2017","2017","","","438","442","Multi-temporal Image Compression is now an immerging field considering the fact that terabytes of data is now available for download every day. Evantualy temporal data compression is becoming a critical issue for fast data transmission. Many works have been done regarding compression in the field of satellite images that utilizes the spectral and spatial redundancies using predictive and transformed based procedures for lossless data compression, but, most of the contributions are on individual data or on single data. The main objective of this paper is to exploit the temporal correlation between the images. The recent image will be predicted from the historical image that is already available to the user. This will substantially reduce the load in transmitting the images. This paper actually emphasis on the process of increasing temporal correlation, which consequently improves the compression gain. In sequential transmission, the transmitted data will be used in future as a reference. Therefore, a new lossless approach has been introduced where reversible integer wavelet transformation is used to improve the temporal correlation. The experimented results show that the proposed method outperformed many state of art lossless approaches including JPEG2000.","","978-1-5090-5627-9","10.1109/ECACE.2017.7912944","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7912944","sequential;temporal;Wavelet;reversible","Image coding;Correlation;Entropy;Wavelet transforms;Transform coding;Remote sensing","correlation methods;data compression;image coding;regression analysis;remote sensing;wavelet transforms","satellite image compression;multitemporal image compression;temporal data compression;fast data transmission;spatial redundancy;spectral redundancy;lossless data compression;temporal correlation;historical image;sequential transmission;compression gain;reversible integer wavelet transformation;JPEG2000","","6","","17","IEEE","27 Apr 2017","","","IEEE","IEEE Conferences"
"Spatial Neighborhood Mutual Information based Satellite Image Change Detection","N. Gupta; S. Ari","Department of Electronics and Communication Engineering, National Institute of Technology, Rourkela, India; Department of Electronics and Communication Engineering, National Institute of Technology, Rourkela, India","2019 IEEE 5th International Conference for Convergence in Technology (I2CT)","12 Mar 2020","2019","","","1","5","Change detection deals with the problem of detecting changes that have occurred between various multi-temporal satellite images. This issue can be accomplished by measuring the similarity among these images. Therefore, in this paper, a very simple and effective change detection technique based on mutual information (MI), which is used as a similarity measure tool between two variables in statistics, is proposed. Herein, spatial neighborhood information around each pixel is exploited to get the MI and corresponding features. Further, difference feature vectors are created in feature space that provides discriminant information for change detection task. These difference feature vectors from all bands of multispectral images are concatenated to get the final feature vectors. Finally, features are classified by applying hard and soft clustering techniques i.e. k-means and fuzzy c-means, respectively and the results by both the clustering algorithms are compared. Experiments are conducted on two bitemporal satellite images, which confirm the effectiveness of the proposed technique.","","978-1-5386-8075-9","10.1109/I2CT45611.2019.9033649","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9033649","Change detection;fuzzy c-means clustering;k-means clustering;Mutual information (MI)","Satellites;Feature extraction;Remote sensing;Clustering algorithms;Mutual information;Earth;Partitioning algorithms","feature extraction;geophysical image processing;image classification;pattern clustering;remote sensing","bitemporal satellite images;spatial neighborhood mutual information;satellite image change detection;change detection deals;multitemporal satellite images;simple change detection technique;effective change detection technique;similarity measure tool;spatial neighborhood information;corresponding features;difference feature vectors;feature space;discriminant information;change detection task;multispectral images;final feature vectors","","4","","17","IEEE","12 Mar 2020","","","IEEE","IEEE Conferences"
"Agricultural monitoring using clustering techniques on satellite image time series of low spatial resolution","R. R. do Valle Gonçalves; J. Zullo; L. A. Santos Romani; B. F. do Amaral; E. P. Machado Sousa","CEPAGRI, University of Campinas, Campinas, Brazil; CEPAGRI, University of Campinas, Campinas, Brazil; Embrapa Agricultural Informatics, Campinas, Brazil; ICMC/USP, University of São Paulo, São Carlos, Brazil; ICMC, Universidade de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR","2017 9th International Workshop on the Analysis of Multitemporal Remote Sensing Images (MultiTemp)","14 Sep 2017","2017","","","1","4","This paper discuss how to use the clustering analysis to discover and extract useful information from multi-temporal satellite images with low spatial resolution to improve the agricultural monitoring of sugarcane fields. A large database of satellite images and specific software were used to perform the images pre-processing, time series extraction, clustering method applying and data visualization on several steps throughout the analysis process. The pre-processing phase corresponded to an accurate geometric correction, which is a requirement for applications of time series of satellite images such as the agricultural monitoring. Other steps in the analysis process were accomplished by a graphical interface to improve the interaction with the users. Approach validation was done using NDVI images of sugarcane fields because of their economic importance as source of ethanol and as effective alternative to replace fossil fuels and mitigate greenhouse gases emissions. According to the analysis done, the methodology allowed to identify areas with similar agricultural development patterns, also considering different growing seasons for the crops, covering monthly and annual periods. Results confirm that satellite images of low spatial resolution, such as that from the AVHRR/NOAA sensors, can indeed be satisfactorily used to monitor agricultural crops in regional scale.","","978-1-5386-3327-4","10.1109/Multi-Temp.2017.8035234","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8035234","NDVI/AVHRR image time series;Sugarcane;Cluster;K-Means","Time series analysis;Agriculture;Satellites;Remote sensing;Monitoring;Production;Spatial resolution","data visualisation;feature extraction;geophysical image processing;image resolution;time series;vegetation mapping","satellite image time series;clustering technique;agricultural monitoring;sugarcane field;low spatial resolution;satellite images database;time series extraction;clustering method;data visualization;pre-processing phase;geometric correction;NDVI image;greenhouse gas emission;graphical interface;time series extraction;AVHRR sensor;NOAA sensor","","1","","19","IEEE","14 Sep 2017","","","IEEE","IEEE Conferences"
"Analysis of Geographical Change Detection using Satellite Images","S. Yerne; U. Shrawankar","Department of Computer Science and Engineering, G.H. Raisoni College of Engineering, Nagpur (MS), India; Department of Computer Science and Engineering, G.H. Raisoni College of Engineering, Nagpur (MS), India","2020 IEEE 9th International Conference on Communication Systems and Network Technologies (CSNT)","12 Jun 2020","2020","","","307","312","The images for Satellite are very helpful to quickly assess changes. Detection for change represents a robust tool for monitor the appraisal of the Earth's by natural and manmade multi-temporal satellite image. This project presents a generating model for the occasional improvement detection. Generating models for uniformly represent all relevant in a specific field according to the change detection distribution. The model employed clearly represents the method of image creation. In Deployment, detecting changes is the method of identifying differences between the positions of an object or its contributors to its development by analyze the picture's attempt at different time in the same geographical region. It can be useful for studying landscape changes, changing agriculture, and studying the dynamics of land use or land tenure. This paper present by precisely arbitrary methods for finding the relative change between two temporarily different images for the same view. Convolution Neural Network (CNN) was applied to the partition to remove compressed image features.","2329-7182","978-1-7281-4976-9","10.1109/CSNT48778.2020.9115785","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9115785","change detection;multi-temporal images;satellite image processing;tensor flow;NN (Convolution Neural Network);neural networks;deep learning;unsupervised learning;using PCA (Principle Component Analysis) and K- means algorithm","","agriculture;convolutional neural nets;data compression;geographic information systems;geophysical image processing;image classification;image coding;land use planning;object detection;remote sensing","geographical change detection;Satellite images;occasional improvement detection;change detection distribution;image creation;geographical region;landscape changes;land use;compressed image features;convolution neural network","","","","25","IEEE","12 Jun 2020","","","IEEE","IEEE Conferences"
"Attentive Spatial Temporal Graph CNN for Land Cover Mapping From Multi Temporal Remote Sensing Data","A. M. Censi; D. Ienco; Y. J. E. Gbodjo; R. G. Pensa; R. Interdonato; R. Gaetano","Department of Computer Science, University of Turin, Turin, Italy; INRAE, UMR TETIS, University of Montpellier, Montpellier, France; INRAE, UMR TETIS, University of Montpellier, Montpellier, France; Department of Computer Science, University of Turin, Turin, Italy; CIRAD, UMR TETIS, Montpellier, France; CIRAD, UMR TETIS, Montpellier, France","IEEE Access","9 Feb 2021","2021","9","","23070","23082","Satellite image time series (SITS) collected by modern Earth Observation (EO) systems represent a valuable source of information that supports several tasks related to the monitoring of the Earth surface dynamics over large areas. A main challenge is then to design methods able to leverage the complementarity between the temporal dynamics and the spatial patterns that characterize these data structures. Focusing on land cover classification (or mapping) tasks, the majority of approaches dealing with SITS data only considers the temporal dimension, while the integration of the spatial context is frequently neglected. In this work, we propose an attentive spatial temporal graph convolutional neural network that exploits both spatial and temporal dimensions in SITS. Despite the fact that this neural network model is well suited to deal with spatio-temporal information, this is the first work that considers it for the analysis of SITS data. Experiments are conducted on two study areas characterized by different land cover landscapes and real-world operational constraints (i.e., limited labeled data due to acquisition costs). The results show that our model consistently outperforms all the competing methods obtaining a performance gain, in terms of F-Measure, of at least 5 points with respect to the best competing approaches on both benchmarks.","2169-3536","","10.1109/ACCESS.2021.3055554","French National Research Agency through the Investments for the Future Program(grant numbers:ANR-16-CONV-0004 (DigitAg)); GEOSUD Project(grant numbers:ANR-10-EQPX-20); French Ministry of agriculture Agricultural and Rural Development Trust Account; PARCELLE Project funded by the French Space Agency(grant numbers:DAR CNES 2019); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9340250","Spatial temporal graph convolutional neural network;attention-based neural network;object-based image classification;satellite image time series;land cover classification;deep learning","Time series analysis;Task analysis;Satellites;Image segmentation;Data models;Earth;Convolutional neural networks","geophysical image processing;image classification;land cover;neural nets;remote sensing;terrain mapping;time series","spatial temporal graph CNN;land cover mapping;multitemporal remote sensing data;satellite image time series;modern Earth Observation systems;Earth surface dynamics;temporal dynamics;spatial patterns;data structures;land cover classification;SITS data;temporal dimension;spatial context;attentive spatial temporal graph convolutional neural network;spatial dimensions;temporal dimensions;neural network model;spatio-temporal information;limited labeled data;land cover landscapes","","7","","36","CCBY","29 Jan 2021","","","IEEE","IEEE Journals"
"Tropical forest disaster monitoring with multi-scale sensors from terrestrial laser, UAV, to satellite radar","A. Kato; H. Wakabayashi; Y. Hayakawa; M. Bradford; M. Watanabe; Y. Yamaguchi","Graduate School of Horticulture, Chiba University, Japan; Department of Computer Science, Nihon University, Japan; Center for Spatial Information Science, The University of Tokyo, Japan; The Commonwealth Scientific and Industrial Research Organization, Australia; Graduate School of Science and Engineering, Tokyo Denki University, Japan; Graduate School of Science & Technology, Niigata University, Japan","2017 IEEE International Geoscience and Remote Sensing Symposium (IGARSS)","4 Dec 2017","2017","","","2883","2886","Forest disaster monitoring requires frequent data observation of remotely sensed data. It is getting more common to use open satellite image archives to monitor land use change from multi-temporal data. In this study, multi-temporal DSM created by UAV-SfM is used to identify forest gap. ALOS 2 full polarization data is compared with the finer scale height difference detected by multi-temporal UAV based DSMs. Advantage of UAV based observation is to identify forest gap area efficiently in wide area and collect more samples to compare wide coverage of the satellite radar backscatter to understand backscatter characteristics. As a result, HH and HV polarization has detection power of forest gap size.","2153-7003","978-1-5090-4951-6","10.1109/IGARSS.2017.8127600","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8127600","3D;forest gap;multi-temporal;PALSAR;full polarization","Vegetation;Backscatter;Remote sensing;Spaceborne radar;Radar imaging;Meters","autonomous aerial vehicles;backscatter;disasters;environmental monitoring (geophysics);forestry;geophysical image processing;land use;remote sensing by laser beam;remote sensing by radar;synthetic aperture radar","satellite radar;multitemporal UAV based DSMs;land use change;open satellite image archives;remotely sensed data;terrestrial laser;multiscale sensors;tropical forest disaster monitoring;satellite radar backscatter;forest gap area;UAV based observation;ALOS 2 full polarization data;UAV-SfM;multitemporal DSM","","6","","10","IEEE","4 Dec 2017","","","IEEE","IEEE Conferences"
"Comparison between pixel and region based sits analysis approaches","S. Réjichi; F. Chaabane; F. Tupin","Institut Supérieur d'Informatique (ISI), Université Tunis El Manar (UTM), Tunisia; University of Carthage, COSIM Research Lab., Tunisia; Institut Mines-Télécom, Télécom ParisTech CNRS-LTCI Paris, France","2017 IEEE International Geoscience and Remote Sensing Symposium (IGARSS)","4 Dec 2017","2017","","","1934","1937","Temporal sequences of images called Satellite Image Time Series (SITS) allow land cover monitoring and classification by affording a large amount of images. Many approaches attempt to exploit this multi-temporal data in order to extract relevant information such as classification-based techniques. In this paper we compare low and high levels classification-based approaches that aim to reveal the SITS pixels or regions spatio-temporal evolutions through a temporal map. The first approach is a graph region-based classification approach that proved its performances for Very High Resolution (VHR) optical SITS analysis. The second one is a change detection pixel-based approach that has been successfully applied for SAR SITS multi-temporal classification. The experimental results have been conducted on both synthesized and real data in order to compare those approaches and conclude about their accuracies.","2153-7003","978-1-5090-4951-6","10.1109/IGARSS.2017.8127357","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8127357","Satellite Image Time Series SITS;Spatio-temporal classification;change detection;graph kernel","Feature extraction;Time series analysis;Monitoring;Support vector machines;Kernel;Satellites;Classification algorithms","geophysical image processing;image classification;image sequences;land cover;remote sensing by radar;synthetic aperture radar;time series","pixel-based SITS analysis approach;region-based SITS analysis approach;temporal image sequence;satellite image time series;land cover monitoring;land cover classification;classification-based technique;SITS pixel;graph region-based classification approach;very-high-resolution optical SITS analysis;change detection pixel-based approach;SAR SITS multitemporal classification","","","","9","IEEE","4 Dec 2017","","","IEEE","IEEE Conferences"
