"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Combined Algorithm for Soil and Vegetation Temperatures with SLSTR Dual-Angle Data","Z. Bian; B. Cao; H. Li; Y. Du; Q. Xiao; Q. Liu","State Key Laboratory of Remote Sensing Science, Institute of Remote Sensing and Digital Earth, Chinese Academy of Sciences, Beijing, China; State Key Laboratory of Remote Sensing Science, Institute of Remote Sensing and Digital Earth, Chinese Academy of Sciences, Beijing, China; State Key Laboratory of Remote Sensing Science, Institute of Remote Sensing and Digital Earth, Chinese Academy of Sciences, Beijing, China; State Key Laboratory of Remote Sensing Science, Institute of Remote Sensing and Digital Earth, Chinese Academy of Sciences, Beijing, China; State Key Laboratory of Remote Sensing Science, Institute of Remote Sensing and Digital Earth, Chinese Academy of Sciences, Beijing, China; State Key Laboratory of Remote Sensing Science, Institute of Remote Sensing and Digital Earth, Chinese Academy of Sciences, Beijing, China","IGARSS 2019 - 2019 IEEE International Geoscience and Remote Sensing Symposium","14 Nov 2019","2019","","","154","157","Because of noises from land surface temperature (LST) inversion and different spatial resolution between nadir and oblique views, we proposed a combined algorithm for soil and vegetation temperatures with Sea and Land Surface Temperature Radiometer (SLSTR) data, in which a Bayesian strategy was adopted and retrieval results from a multi-pixel algorithm were selected as a priori information in a multi-angle algorithm. The SLSTR LST that inverted by a general split-window algorithm was evaluated first to understand inversion noise. Then, the combined algorithm was evaluated using a synthetic dataset, which displayed a robust performance than the multiangle and the multi-pixel algorithm.","2153-7003","978-1-5386-9154-0","10.1109/IGARSS.2019.8898727","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8898727","SLSTR data;soil and vegetation temperatures;Bayesian strategy","Land surface temperature;Ocean temperature;Land surface;Soil;Sea surface;Vegetation mapping;Temperature sensors","atmospheric techniques;land surface temperature;radiometers;remote sensing","different spatial resolution;oblique views;vegetation temperatures;Land Surface Temperature Radiometer data;multipixel algorithm;multiangle algorithm;SLSTR LST;general split-window algorithm;inversion noise;SLSTR dual-angle data;land surface temperature inversion","","","","12","IEEE","14 Nov 2019","","","IEEE","IEEE Conferences"
"An Approach of Feature Matching for Multi-Angle SAR Images of Man-Made Targets","Y. Zhang; F. Li; C. Ding; B. Lei; X. Qiu","Institute of Electronics, Chinese Academy of Sciences; Institute of Electronics, Chinese Academy of Sciences; Institute of Electronics, Chinese Academy of Sciences; Institute of Electronics, Chinese Academy of Sciences; Institute of Electronics, Chinese Academy of Sciences","IGARSS 2019 - 2019 IEEE International Geoscience and Remote Sensing Symposium","14 Nov 2019","2019","","","1200","1203","Accumulation of target features from multi-angle observation data is of great significance for SAR Automatic Target Recognition. How to make correspondence matching with multi-angle data effectively for man-made targets? Due to the intensities and positions of the scattering centers varies with the aspect angle strongly, it is difficult to register SAR images using traditional matching methods. In this work, an approach for feature matching of man-made targets is proposed from complex SAR data. And it is based on the mechanisms of the dominate scattering to build up the relationship of the different multi-aspect images. Scattering map is employed to make scattering center extractions. Then the scattering centers are matching by using the physical model. Terra-SAR data of an aircraft test the validity of the approach.","2153-7003","978-1-5386-9154-0","10.1109/IGARSS.2019.8899875","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8899875","SAR ATR;Multi-angle SAR images;Feature matching","Scattering;Radar polarimetry;Feature extraction;Mathematical model;Synthetic aperture radar;Aircraft;Geometry","aircraft testing;image matching;object recognition;radar imaging;synthetic aperture radar","aircraft test;Terra-SAR data;target features accumulation;scattering center extractions;multiaspect images;complex SAR data;scattering centers;correspondence matching;SAR automatic target recognition;multiangle observation data;man-made targets;multiangle SAR images;feature matching;terra-SAR data","","1","","6","IEEE","14 Nov 2019","","","IEEE","IEEE Conferences"
"Application of Photon Recollision Probability Theory for Compatibility Check Between Foliage Clumping and Leaf Area Index Products Obtained from Earth Observation Data","J. Pisek; H. Buddenbaum; F. Camacho; J. Hill; J. L. R. Jensen; H. Lange; Z. Liu; A. Piayda; Y. Qu; O. Roupsard; S. P. Serbin; S. Solberg; O. Sonnentag; A. Thimonier; F. Vuolo","Tartu Observatory, Tõravere, Estonia; Trier University, Trier, Germany; EOLAB, Valencia, Spain; Trier University, Trier, Germany; Texas State University, San Marcos, TX, USA; Norwegian Institute of Bioeconomy Research, Ås, Akershus, Norway; Center for Ecological Research, Northeast Forestry University, Harbin, China; Thünen Institute of Climate-Smart Agriculture, Braunschweig, Germany; Beijing Normal University, Beijing, China; CIRAD-Persyst, Montpellier, France; Brookhaven National Laboratory, Upton, NY, USA; Norwegian Institute of Bioeconomy Research, Ås, Akershus, Norway; Université de Montréal, Montréal, QC, Canada; WSL-Swiss Federal Institute for Forest, Snow and Landscape Research, Birmensdorf, Switzerland; Institute of Surveying, Remote Sensing and Land Information, Vienna, Austria","IGARSS 2018 - 2018 IEEE International Geoscience and Remote Sensing Symposium","4 Nov 2018","2018","","","5918","5920","Clumping index (CI) is a measure of foliage aggregation relative to a random distribution of leaves in space. The CI can help with estimating fractions of sunlit and shaded leaves for a given value of leaf area index (LAI). Both the CI and LAI can be obtained from global Earth Observing (EO) systems such as the Moderate Resolution Imaging Spectrometer (MODIS). Here, the compatibility between CI and LAI products derived from EO data is examined independently using the theory of spectral invariants, also referred to as photon recollision probability theory (i.e. ` p-theory'), along with raw LAI-2000/2200 Plant Canopy Analyzer data from 75 sites distributed across a range of plant functional types (PFTs). The p-theory describes the probability (p-value) that a photon, having intercepted an element in the canopy, will recollide with another canopy element rather than escape the canopy. Our results indicate that the integration of empirically-based CI maps with the MODIS LAI product is feasible, providing a potential means to improve the accuracy of LAI EO data products. Given the strong results for the large range of PFTs explored here, we demonstrate the capacity to obtain p-values for any location solely from EO data. This is relevant for future applications of the photon recollision probability concept for global and local monitoring of vegetation using EO data.","2153-7003","978-1-5386-7150-4","10.1109/IGARSS.2018.8518535","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8518535","Photon recollision probability;Foliage clumping index;Leaf area index;Multi-angle remote sensing","MODIS;Indexes;Remote sensing;Photonics;Forestry;Vegetation mapping;Atmospheric modeling","probability;vegetation;vegetation mapping","MODIS LAI product;LAI EO data products;photon recollision probability theory;foliage clumping;leaf area index products;Earth observation data;clumping index;foliage aggregation;sunlit;shaded leaves;global Earth;Moderate Resolution Imaging Spectrometer;plant functional types;canopy element;plant canopy analyzer data;local vegetation monitoring","","","","17","IEEE","4 Nov 2018","","","IEEE","IEEE Conferences"
"Application of the photochemical reflectance index to track light use efficiency with a two-leaf model","Q. Zhang; W. Ju; J. M. Chen; F. Yang","International Institute for Earth System Science, Nanjing University, China; International Institute for Earth System Science, Nanjing University, China; International Institute for Earth System Science, Nanjing University, China; Institute of Geographic Sciences and Natural Resources Research, Chinese Academy of Sciences, China","2016 IEEE International Geoscience and Remote Sensing Symposium (IGARSS)","3 Nov 2016","2016","","","5362","5365","Proper determination of light use efficiency (LUE) is a prerequisite for LUE models to simulate gross primary productivity (GPP). This study was devoted to apply the photochemical reflectance index (PRI) to accurately track LUE variations for a sub-tropical coniferous forest using tower-based PRI and GPP measurements. To improve the ability of PRI to track LUE, a simple two-leaf approach is used to process the remote sensing and flux data. The results showed: both PRI and LUE decreased with increases of bioclimatic factors. PRI is able to capture diurnal and seasonal changes in LUE. And the two-leaf approach significantly enhanced the correlation between PRI and LUE at either half-hourly or daily time steps.","2153-7003","978-1-5090-3332-4","10.1109/IGARSS.2016.7730397","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7730397","Multi-angle;Hyperspectra;PRI;LUE;Two-leaf approach","Remote sensing;Reflectivity;Correlation;Indexes;Productivity;Ecosystems;Biological system modeling","forestry;geophysical techniques;photosynthesis;remote sensing;vegetation","subtropical coniferous forest;tower-based PRI measurement;GPP measurement;remote sensing data;flux data;gross primary productivity;two-leaf model;light use efficiency;photochemical reflectance index","","","","10","IEEE","3 Nov 2016","","","IEEE","IEEE Conferences"
"Research on the adjacency effect for off-nadir optical remote sensing","X. Ma; Z. Yang; X. Peng","Key Laboratory of Electronics and Information Technology for Space System, National Space Science Center, Chinese Academy of Sciences, Beijing, China; Key Laboratory of Electronics and Information Technology for Space System, National Space Science Center, Chinese Academy of Sciences, Beijing, China; Key Laboratory of Electronics and Information Technology for Space System, National Space Science Center, Chinese Academy of Sciences, Beijing, China","2019 IEEE International Conference on Signal, Information and Data Processing (ICSIDP)","21 Aug 2020","2019","","","1","4","With the application of the multi-angle remote sensing which obtain earth's surface data through several scan angles, the analysis of the adjacency effect in off-nadir optical remote sensing is significant. Monte Carlo method is used to simulate the atmospheric point spread function (PSF) that are appropriate for the off-nadir optical remote sensing. By the convolution of the atmospheric PSF and the surface-leaving radiance, the radiance caused by the adjacency effect could be calculated. The influence factor analysis shows that, in addition to the surface albedo and the meteorological range, the viewing direction will affect the adjacency effect dramatically. With the deviation of the viewing zenith angle from the nadir, adjacency effect becomes weak. Unlike the nadir remote sensing, the adjacency effect in off-nadir remote sensing is azimuthally dependent and the contribution of the background in the viewing direction is greater than others. Based on a three-dimensional scene and a whole chain optical imaging simulation software, the images before the optical system of the sensor with and without the adjacency effect are simulated. The calculation of the SNR, contrast and spatial resolution of the images reveals that the adjacency effect seriously degrades the image quality. These results could provide the basis for modeling the multi-angle optical remote sensing imaging system and exploring the correction algorithm of the adjacency effect.","","978-1-7281-2345-5","10.1109/ICSIDP47821.2019.9173006","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9173006","off-nadir remote sensing;adjacency effect;atmospheric point spread function","Integrated optics;Solid modeling;Atmospheric modeling;Optical imaging;Adaptive optics;Software;Optical sensors","albedo;astronomical image processing;atmospheric optics;computer simulation;image resolution;Monte Carlo methods;optical images;optical transfer function;remote sensing;stereo image processing","multiangle optical remote sensing imaging system;off-nadir optical remote sensing;atmospheric point spread function;atmospheric PSF;surface albedo;meteorological range;three-dimensional scene;optical imaging simulation software;image constrast;image resolution;SNR;Monte Carlo method","","","","14","IEEE","21 Aug 2020","","","IEEE","IEEE Conferences"
"The Influence of Spatial Resolution on the Retrieval of Clumping Index Based on Polder and Modis Data","S. Yin; Z. Jiao; X. Zhang; L. Cui; R. Xie; J. Guo; Z. Zhu; S. Li; Y. Dong; Y. Tong","Beijing Engineering Research Center for Global Land Remote Sensing Products, Institute of Remote Sensing Science and Engineering, Faculty of Geographical Science, Beijing Normal University, Beijing, China; Beijing Engineering Research Center for Global Land Remote Sensing Products, Institute of Remote Sensing Science and Engineering, Faculty of Geographical Science, Beijing Normal University, Beijing, China; Beijing Engineering Research Center for Global Land Remote Sensing Products, Institute of Remote Sensing Science and Engineering, Faculty of Geographical Science, Beijing Normal University, Beijing, China; Beijing Engineering Research Center for Global Land Remote Sensing Products, Institute of Remote Sensing Science and Engineering, Faculty of Geographical Science, Beijing Normal University, Beijing, China; Beijing Engineering Research Center for Global Land Remote Sensing Products, Institute of Remote Sensing Science and Engineering, Faculty of Geographical Science, Beijing Normal University, Beijing, China; Beijing Engineering Research Center for Global Land Remote Sensing Products, Institute of Remote Sensing Science and Engineering, Faculty of Geographical Science, Beijing Normal University, Beijing, China; Beijing Engineering Research Center for Global Land Remote Sensing Products, Institute of Remote Sensing Science and Engineering, Faculty of Geographical Science, Beijing Normal University, Beijing, China; Beijing Engineering Research Center for Global Land Remote Sensing Products, Institute of Remote Sensing Science and Engineering, Faculty of Geographical Science, Beijing Normal University, Beijing, China; State Key Laboratory of Remote Sensing Science, Beijing Normal University and Aerospace Information Research Institute, Chinese Academy of Sciences, Beijing, China; Beijing Engineering Research Center for Global Land Remote Sensing Products, Institute of Remote Sensing Science and Engineering, Faculty of Geographical Science, Beijing Normal University, Beijing, China","2021 IEEE International Geoscience and Remote Sensing Symposium IGARSS","12 Oct 2021","2021","","","6754","6756","Clumping Index (CI) is an important vegetation structure parameter, which describes the grouping of leaves relative to the random distribution. Multi-angle data of the POLarization and Directionality of Earth Reflectance (POLDER) sensor (about 6×7 km) and the MODerate resolution Imaging Spectradiometer (MODIS) (500 m) are two main sources for global CI products. To better understand the variability inherent in CIs of such different spatial resolutions and optimize the used of CI products, extensive POLDER CIs and corresponding MODIS CIs were retrieved and compared in this study. Field measurements were conduct in one selected POLDER pixel in Hebei, China. Our results showed that POLDER and MODIS CIs presented relative good consistency (R2=0.65, RMSE=0.07, bias=0.003), and the correlation coefficient can reach 0.98 at the class level. Both POLDER CI (0.67) and MODIS CI (0.62±0.06) showed good consistency with field CIs (0.64±0.10) and POLDER CI was more likely to overestimate than MODIS CI.","2153-7003","978-1-6654-0369-6","10.1109/IGARSS47720.2021.9553813","National Natural Science Foundation of China(grant numbers:41971288,42090013,41801237); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9553813","POLDER;MODIS;Clumping index;scale effect","Reflectivity;Correlation coefficient;Earth;Databases;Vegetation mapping;Imaging;Indexes","image resolution;vegetation;vegetation mapping","field measurements;POLDER sensor;polarization and directionality of Earth reflectance sensor;moderate resolution imaging spectradiometer;selected POLDER pixel;global CI products;multiangle data;random distribution;vegetation structure parameter;clumping index;spatial resolution;POLDER CI;relative good consistency;MODIS CI;size 500.0 m","","","","15","IEEE","12 Oct 2021","","","IEEE","IEEE Conferences"
"An approach to wide-field imaging of linear rail ground-based SAR in high squint multi-angle mode","Z. Yuan; Z. Qiming; W. Yanping; L. Yun; L. Yang; B. Zechao; L. Fang","School of Information Science and Technology, North China University of Technology, Beijing, China; School of Information Science and Technology, North China University of Technology, Beijing, China; School of Information Science and Technology, North China University of Technology, Beijing, China; School of Information Science and Technology, North China University of Technology, Beijing, China; School of Information Science and Technology, North China University of Technology, Beijing, China; School of Information Science and Technology, North China University of Technology, Beijing, China; Quanzhou Institute of Equipment Manufacturing, Haixi Institutes, Quanzhou, China","Journal of Systems Engineering and Electronics","28 Aug 2020","2020","31","4","722","733","Ground-based synthetic aperture radar (GB-SAR) has been successfully applied to the ground deformation monitoring. However, due to the short length of the GB-SAR platform, the scope of observation is largely limited. The practical applications drive us to make improvements on the conventional linear rail GB-SAR system in order to achieve larger field imaging. First, a turntable is utilized to support the rotational movement of the radar. Next, a series of high-squint scanning is performed with multiple squint angles. Further, the high squint modulation phase of the echo data is eliminated. Then, a new multi-angle imaging method is performed in the wave number domain to expand the field of view. Simulation and real experiments verify the effectiveness of this method.","1004-4132","","10.23919/JSEE.2020.000047","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9180139","ground-based synthetic aperture radar (GB-SAR);high squint;multi-angle","Imaging;Radar imaging;Synthetic aperture radar;Monitoring;Rails;Azimuth","geophysical image processing;radar imaging;rails;remote sensing by radar;synthetic aperture radar","multiangle imaging method;high squint modulation phase;multiple squint angles;high-squint scanning;larger field imaging;conventional linear rail GB-SAR system;GB-SAR platform;ground deformation monitoring;ground-based synthetic aperture radar;high squint multiangle mode;linear rail ground-based SAR;wide-field imaging","","2","","","","28 Aug 2020","","","BIAI","BIAI Journals"
"Nonlinear Distribution Regression for Remote Sensing Applications","J. E. Adsuara; A. Pérez-Suay; J. Muñoz-Marí; A. Mateo-Sanchis; M. Piles; G. Camps-Valls","Image Processing Laboratory (IPL), Universitat de València, València, Spain; Image Processing Laboratory (IPL), Universitat de València, València, Spain; Image Processing Laboratory (IPL), Universitat de València, València, Spain; Image Processing Laboratory (IPL), Universitat de València, València, Spain; Image Processing Laboratory (IPL), Universitat de València, València, Spain; Image Processing Laboratory (IPL), Universitat de València, València, Spain","IEEE Transactions on Geoscience and Remote Sensing","22 Nov 2019","2019","57","12","10025","10035","In many remote sensing applications, one wants to estimate variables or parameters of interest from observations. When the target variable is available at a resolution that matches the remote sensing observations, standard algorithms, such as neural networks, random forests, or the Gaussian processes, are readily available to relate the two. However, we often encounter situations where the target variable is only available at the group level, i.e., collectively associated with a number of remotely sensed observations. This problem setting is known in statistics and machine learning as multiple instance learning (MIL) or distribution regression (DR). This article introduces a nonlinear (kernel-based) method for DR that solves the previous problems without making any assumption on the statistics of the grouped data. The presented formulation considers distribution embeddings in reproducing kernel Hilbert spaces and performs standard least squares regression with the empirical means therein. A flexible version to deal with multisource data of different dimensionality and sample sizes is also presented and evaluated. It allows working with the native spatial resolution of each sensor, avoiding the need for matchup procedures. Noting the large computational cost of the approach, we introduce an efficient version via random Fourier features to cope with millions of points and groups. Real experiments involve the Soil Moisture Active Passive (SMAP) vegetation optical depth (VOD) data for the estimation of crop production in the U.S. Corn Belt and the Moderate Resolution Imaging Spectroradiometer (MODIS) and Multi-angle Imaging SpectroRadiometer (MISR) reflectances for the estimation of aerosol optical depth (AOD). An exhaustive empirical evaluation of the method is done against naive (linear and nonlinear) approaches based on input-space means as well as previously presented methods for MIL. We provide source code of our methods in http://isp.uv.es/code/dr.html.","1558-0644","","10.1109/TGRS.2019.2931085","European Research Council (ERC) through the ERC-CoG-2014 SEDAL Project(grant numbers:647423); Spanish Ministry of Economy, Industry and-Competitiveness through the Network of Excellence Program(grant numbers:TEC2016-81900-REDT); Ministerio de Economía y Competitividad(grant numbers:TIN2015-64210-R,RTI2018-096765-A-100); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8809360","Aerosol optical depth (AOD);crop yield estimation;distribution regression (DR);kernel methods;Moderate Resolution Imaging Spectroradiometer (MODIS);Soil Moisture Active Passive (SMAP);vegetation optical depth (VOD)","Kernel;Remote sensing;Agriculture;Nonlinear optics;Optical imaging;Optical sensors;MODIS","Gaussian processes;geophysical image processing;Hilbert spaces;image classification;image resolution;image sensors;learning (artificial intelligence);regression analysis;remote sensing;vegetation","soil moisture active passive;SMAP vegetation optical depth;US Corn Belt;soil moisture active passive vegetation optical depth data;moderate resolution imaging spectroradiometer;native spatial resolution;standard least squares regression;distribution embeddings;DR;machine learning;random forests;remote sensing observations;remote sensing applications;nonlinear distribution regression","","10","","51","IEEE","21 Aug 2019","","","IEEE","IEEE Journals"
"Multi-angle approach for coherent retrieval of surface reflectance and aerosol optical depth from crism observations","S. Douté; X. Ceamanos","IPAG Université Grenoble Alpes, Grenoble, France; DOTA/POS ONERA, The French Aerospace Lab Toulouse, France","2015 IEEE International Geoscience and Remote Sensing Symposium (IGARSS)","12 Nov 2015","2015","","","1","4","This paper addresses the correction for aerosol effects in near-simultaneous multi-angle observations acquired by the Compact Reconnaissance Imaging Spectrometer for Mars (CRISM) aboard the Mars Reconnaissance Orbiter. In the targeted mode, CRISM senses planet Mars from the top of the atmosphere (TOA) using 11 viewing angles in 437 visible and infrared wavelengths, which allow it to provide unique information on the scattering properties of surface materials and atmospheric aerosols. In [1] we put forward a TOA radiance model and an innovative inversion scheme named Multi-angle Approach for Retrieval of Surface Reflectance from CRISM Observations (MARS-ReCO). Nevertheless this first version of MARS-ReCO requires a priori information about the scattering properties and the abundance of the atmospheric aerosols prior to the inversion. Here, a new version of MARS-ReCO is proposed to retrieve conjointly and coherently the aerosol optical depth (AOD) and the bidirectional reflectance factor (BRF) of surface materials as a function of wavelength.","2153-7003","978-1-4799-7929-5","10.1109/IGARSS.2015.7325682","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7325682","Mars;Atmosphere;Radiative transfer;CRISM;Regression","Atmospheric modeling;Optical surface waves;Aerosols;Land surface;Surface morphology;Mars;Surface waves","aerosols;Mars;planetary atmospheres;planetary remote sensing;planetary surfaces;reflectivity","bidirectional reflectance factor;MARS-ReCO;Multiangle Approach for Retrieval of Surface Reflectance from CRISM Observations;innovative inversion scheme;TOA radiance model;atmospheric aerosol;surface material scattering property;Mars Reconnaissance Orbiter;near-simultaneous multiangle observation;aerosol effect;Compact Reconnaissance Imaging Spectrometer for Mars;CRISM observation;aerosol optical depth;surface reflectance;multiangle approach","","2","","9","IEEE","12 Nov 2015","","","IEEE","IEEE Conferences"
"Development of the Multi-Angle Stratospheric Aerosol Radiometer (Mastar)","M. DeLand; P. Colarco; M. Kowalewski; N. Gorkavyi; L. Ramos-Izquierdo","Science Systems and Applications, Inc. (SSAI); NASA Goddard Space Flight Center (GSFC); GESTAR/Universities Space Research Association (USRA); Science Systems and Applications, Inc. (SSAI); NASA Goddard Space Flight Center (GSFC)","IGARSS 2018 - 2018 IEEE International Geoscience and Remote Sensing Symposium","4 Nov 2018","2018","","","6312","6315","The contribution of atmospheric aerosols to the Earth's energy budget is an important and relatively uncertain component of the Earth system, with correspondingly large uncertainties implied for climate models. Comprehensive observations of the vertical profile of aerosol extinction are needed to accurately characterize these particles (e.g. composition, size, spatial and temporal distribution) to properly account for their climate impacts and constrain models. Satellite limb scattering measurements provide superior results for observations of stratospheric aerosols compared to occultation measurements. We are developing a compact instrument called Multi-Angle Stratospheric Aerosol Radiometer (MASTAR) that simplifies the current OMPS Limb Profiler design to fit into a 3U Cubesat configuration, and also provides important supplemental information through the use of multiple simultaneous viewing directions.","2153-7003","978-1-5386-7150-4","10.1109/IGARSS.2018.8517600","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8517600","Stratospheric aerosol;limb scattering;Cubesat","Aerosols;Instruments;Extraterrestrial measurements;Scattering;Geophysical measurements;Apertures;Meteorology","aerosols;artificial satellites;atmospheric composition;atmospheric measuring apparatus;atmospheric optics;atmospheric techniques;remote sensing;stratosphere","stratospheric aerosols;satellite limb scattering measurements;climate impacts;temporal distribution;aerosol extinction;comprehensive observations;climate models;Earth system;relatively uncertain component;important component;Earth's energy budget;atmospheric aerosols;Multiangle Stratospheric Aerosol Radiometer;current OMPS Limb Profiler design;MASTAR;MultiAngle Stratospheric Aerosol Radiometer","","2","","5","IEEE","4 Nov 2018","","","IEEE","IEEE Conferences"
"Mapping Speciated Ambient Particulate Matter Concentrations with the Multi-Angle Imager for Aerosols (MAIA)","D. J. Diner; K. A. Burke; J. Pearson; F. Xu; M. J. Garay; O. V. Kalashnikova; A. Nastan; Y. Liu; R. V. Martin; J. Wang; B. Ostro; S. Hasheminassab","Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA, USA; Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA, USA; Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA, USA; Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA, USA; Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA, USA; Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA, USA; Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA, USA; Emory University, Atlanta, GA, USA; Dalhousie University, Halifax, NS, Canada; University of Iowa, Iowa City, CA, USA; University of California, Davis, CA, USA; South Coast Air Quality Management District, Diamond Bar, CA, USA","IGARSS 2018 - 2018 IEEE International Geoscience and Remote Sensing Symposium","4 Nov 2018","2018","","","6022","6025","Airborne particulate matter (PM) is a well-known cause of cardiovascular disease and mortality and has also been associated with respiratory disease, low birth weight, lung cancer, and other adverse health outcomes. However, our understanding of the relative toxicity of specific PM types-mixtures with different proportions of particles of various sizes, shapes, and compositions-is less well understood. Observations from space, in conjunction with data from surface monitors and chemical transport models, offer a practical means of generating frequent, high spatial resolution maps of PM concentrations in major population centers around the world. The Multi-Angle Imager for Aerosols (MAIA) investigation, currently in development, is motivated by the scientific and societal benefits of linking PM types with adverse health outcomes and the value of satellite observations for addressing this objective.","2153-7003","978-1-5386-7150-4","10.1109/IGARSS.2018.8518520","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8518520","Particulate matter;aerosols;remote sensing;human health","Instruments;Monitoring;Aerosols;Temperature measurement;Satellites;Cameras;Atmospheric measurements","aerosols;air pollution;atmospheric composition;cancer;cardiovascular system;diseases;health and safety;lung","linking PM types;adverse health outcomes;ambient particulate matter concentrations;airborne particulate matter;cardiovascular disease;mortality;respiratory disease;low birth weight;lung cancer;relative toxicity;types-mixtures;surface monitors;chemical transport models;MAIA;Aerosols investigation;multiangle imager;PM concentrations;high spatial resolution maps;frequent resolution maps","","","","11","IEEE","4 Nov 2018","","","IEEE","IEEE Conferences"
"Multi-temporal and multi-view based remote sensing image registration for ground surface objects change monitoring","G. Xueyan; L. Xinang; Y. Yang; H. Liang","Laboratory of Pattern Recognition and Artificial Intelligence, Yunnan Normal University, Kunming, China; The Asset Management Department, The First Affiliated Hospital of Kunming Medical University, Kunming, China; Laboratory of Pattern Recognition and Artificial Intelligence, Yunnan Normal University, Kunming, China; School of Tourism and Geographical Sciences, Yunnan Normal University, Kunming, China","2017 13th IEEE International Conference on Electronic Measurement & Instruments (ICEMI)","22 Jan 2018","2017","","","559","566","Remote sensing image registration is a key technology in the field of remote sensing image processing. However, the change of time and the change of view angle will cause the non-rigid distortion and low degree of overlap between the images, and further increase the difficulty of image registration. In order to solve the above problems, a registration algorithm of remote sensing image based on image geometric structural and gray information is presented. By comparing the multi-temporal and multi-angle remote sensing images with four similar algorithms (SIFT, CPD, RSOC, GLMDTPS), our algorithm is superior to other algorithms in the comparison experiment, and shows the optimal registration performance.","","978-1-5090-5035-2","10.1109/ICEMI.2017.8265892","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8265892","remote sensing image;multi-temporal;multi-view;geomtric characteristics structure;non-rigid distortion","Shape;Remote sensing;Feature extraction;Image registration;Monitoring;Euclidean distance;Gaussian mixture model","geophysical image processing;image registration;remote sensing","gray information;ground surface objects change;remote sensing image processing;registration algorithm;multiview-based remote sensing image registration;multitemporal-based remote sensing image registration","","","","16","IEEE","22 Jan 2018","","","IEEE","IEEE Conferences"
"Impact of 2-D Antenna Pattern on Radiometric Calibration of Azimuthal Multi-angle Observation Spaceborne SAR","J. Huang; P. Wang; J. Chen","Beijing Institute of Remote Sensing Information, Beijing, China; School of Electronics and Information Engineering, Beihang University, Beijing, China; School of Electronics and Information Engineering, Beihang University, Beijing, China","2021 Photonics & Electromagnetics Research Symposium (PIERS)","3 Feb 2022","2021","","","2835","2839","Antenna pattern is essential for the radiometric calibration of synthetic aperture radar (SAR). For the conventional SAR with low-squint narrow beams, the azimuth antenna pattern and the elevation antenna pattern play separate roles in scattering measurements. In recent years, a novel spaceborne SAR imaging mode — azimuthal multi-angle observation — has been proposed based on the capability of beam steering. However, in the case of squint and high resolution, the antenna pattern becomes two-dimensional (2-D) inseparable along with the beam steering. Therefore, a spatially varying radiometric error is induced, which makes the calibration more complicated. This paper analyzed the impact of 2-D antenna pattern on radiometric calibration. First, the antenna pattern angles varying with the observation angles are analyzed. Then, an equivalent antenna pattern model for squint steering beam seen by an on-ground point scatterer is proposed. Finally, the relative radiometric error induced by the 2-D antenna pattern is assessed based on the integral method. The results show that the impact is related to the squint angle and azimuth resolution. The larger the squint angle, the higher the resolution, and the higher the impact of the 2-D antenna pattern on radiometric calibration. In addition, the beam steering needs to be controlled not only in azimuth but also in elevation. Otherwise, the radiometric error can increase several times.","1559-9450","978-1-7281-7247-7","10.1109/PIERS53385.2021.9694847","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9694847","","Antenna measurements;Beam steering;Azimuth;Spaceborne radar;Two dimensional displays;Radiometry;Calibration","antenna radiation patterns;beam steering;calibration;radar antennas;radar imaging;radiometry;remote sensing by radar;spaceborne radar;synthetic aperture radar","radiometric error;radiometric calibration;azimuthal multiangle observation spaceborne SAR;azimuth antenna pattern;elevation antenna pattern play separate roles;beam steering;antenna pattern angles;equivalent antenna pattern model;squint angle","","2","","6","IEEE","3 Feb 2022","","","IEEE","IEEE Conferences"
