"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"MATR: Multimodal Medical Image Fusion via Multiscale Adaptive Transformer","W. Tang; F. He; Y. Liu; Y. Duan","School of Computer Science, Wuhan University, Wuhan, China; School of Computer Science, Wuhan University, Wuhan, China; Department of Biomedical Engineering, Hefei University of Technology, Hefei, China; School of Remote Sensing and Information Engineering, Wuhan University, Wuhan, China","IEEE Transactions on Image Processing","2 Aug 2022","2022","31","","5134","5149","Owing to the limitations of imaging sensors, it is challenging to obtain a medical image that simultaneously contains functional metabolic information and structural tissue details. Multimodal medical image fusion, an effective way to merge the complementary information in different modalities, has become a significant technique to facilitate clinical diagnosis and surgical navigation. With powerful feature representation ability, deep learning (DL)-based methods have improved such fusion results but still have not achieved satisfactory performance. Specifically, existing DL-based methods generally depend on convolutional operations, which can well extract local patterns but have limited capability in preserving global context information. To compensate for this defect and achieve accurate fusion, we propose a novel unsupervised method to fuse multimodal medical images via a multiscale adaptive Transformer termed MATR. In the proposed method, instead of directly employing vanilla convolution, we introduce an adaptive convolution for adaptively modulating the convolutional kernel based on the global complementary context. To further model long-range dependencies, an adaptive Transformer is employed to enhance the global semantic extraction capability. Our network architecture is designed in a multiscale fashion so that useful multimodal information can be adequately acquired from the perspective of different scales. Moreover, an objective function composed of a structural loss and a region mutual information loss is devised to construct constraints for information preservation at both the structural-level and the feature-level. Extensive experiments on a mainstream database demonstrate that the proposed method outperforms other representative and state-of-the-art methods in terms of both visual quality and quantitative evaluation. We also extend the proposed method to address other biomedical image fusion issues, and the pleasing fusion results illustrate that MATR has good generalization capability. The code of the proposed method is available at https://github.com/tthinking/MATR.","1941-0042","","10.1109/TIP.2022.3193288","National Natural Science Foundation of China(grant numbers:62072348,62176081); Science and Technology Major Project of Hubei Province (Next-Generation Artificial Intelligence (AI) Technologies)(grant numbers:2019AEA170); National Key Research and Development Program of China(grant numbers:2019YFC1509604); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9844446","Image fusion;biomedical image;transformer;adaptive convolution;deep learning","Transformers;Image fusion;Single photon emission computed tomography;Magnetic resonance imaging;Transforms;Medical diagnostic imaging;Task analysis","feature extraction;image fusion;image registration;learning (artificial intelligence);medical image processing;transforms","multimodal medical image fusion;multiscale adaptive Transformer;imaging sensors;functional metabolic information;structural tissue details;complementary information;powerful feature representation ability;deep learning-based methods;convolutional operations;global context information;accurate fusion;multimodal medical images;MATR;adaptive convolution;global complementary context;global semantic extraction capability;useful multimodal information;region mutual information loss;information preservation;biomedical image fusion issues;pleasing fusion results","Algorithms;Databases, Factual;Diagnostic Imaging;Image Processing, Computer-Assisted","14","","68","IEEE","28 Jul 2022","","","IEEE","IEEE Journals"
"Low-Resolution Fully Polarimetric SAR and High-Resolution Single-Polarization SAR Image Fusion Network","L. Lin; J. Li; H. Shen; L. Zhao; Q. Yuan; X. Li","School of Resource and Environmental Sciences, Wuhan University, Wuhan, China; School of Geodesy and Geomatics, Wuhan University, Wuhan, China; Collaborative Innovation Center of Geospatial Technology, Wuhan University, Wuhan, China; School of Remote Sensing and Information Engineering, Wuhan University, Wuhan, China; Collaborative Innovation Center of Geospatial Technology, Wuhan University, Wuhan, China; School of Remote Sensing and Information Engineering, Wuhan University, Wuhan, China","IEEE Transactions on Geoscience and Remote Sensing","8 Feb 2022","2022","60","","1","17","The data fusion technology aims to aggregate the characteristics of different data and to obtain products with multiple data advantages. To solve the problem of reduced resolution of polarimetric synthetic aperture radar (PolSAR) images due to system limitations, we propose a fully PolSAR images and single-polarization synthetic aperture radar (SinSAR) images fusion network to generate high-resolution PolSAR (HR-PolSAR) images. To take advantage of the polarimetric information of the low-resolution PolSAR (LR-PolSAR) images and the spatial information of the high-resolution single-polarization SAR (HR-SinSAR) images, we propose a fusion framework for joint LR-PolSAR images and HR-SinSAR images and design a cross-attention mechanism to extract features from the joint input data. Besides, based on the physical imaging mechanism, we designed the PolSAR polarimetric loss functions for constrained network training. The experimental results confirm the superiority of the fusion network over traditional algorithms. The average peak signal-to-noise ratio (PSNR) is increased by more than 3.6 dB, and the average mean absolute error (MAE) is reduced to less than 0.07. Experiments on polarimetric decomposition and polarimetric signature show that it maintains polarimetric information well.","1558-0644","","10.1109/TGRS.2021.3121166","National Natural Science Foundation of China(grant numbers:61671334,62071341); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9583928","Cross-attention mechanism (CroAM);fully polarimetric synthetic aperture radar (PolSAR);fusion;polarimetric loss;RCNN;single-polarization SAR (SinSAR)","Feature extraction;Superresolution;Data mining;Synthetic aperture radar;Spatial resolution;Radar polarimetry;Training","correlation methods;image fusion;radar imaging;radar polarimetry;remote sensing by radar;sensor fusion;synthetic aperture radar","low-resolution fully polarimetric sar;high-resolution single-polarization sar image fusion network;data fusion technology;multiple data advantages;reduced resolution;polarimetric synthetic aperture radar images;fully PolSAR images;single-polarization synthetic aperture radar images fusion network;high-resolution PolSAR;polarimetric information;low-resolution PolSAR;high-resolution single-polarization SAR images;fusion framework;joint LR-PolSAR images;HR-SinSAR images;joint input data;physical imaging mechanism;PolSAR polarimetric loss functions;constrained network training;polarimetric decomposition;polarimetric signature show","","2","","45","IEEE","21 Oct 2021","","","IEEE","IEEE Journals"
"Multiband Image Fusion Based on Spectral Unmixing","Q. Wei; J. Bioucas-Dias; N. Dobigeon; J. -Y. Tourneret; M. Chen; S. Godsill","Signal Processing and Communications Laboratory, University of Cambridge, Cambridge, U.K.; Instituto de Telecomunicacões, Instituto Superior Técnico, Universidade de Lisboa, Lisboa, Portugal; Institut de Recherche en Informatique de Toulouse (IRT), The National Institute of Electrical Engineering, Electronics, Computer Science, Fluid Mechanics & Telecommunications and Network (ENSEEIHT), University of Toulouse, Toulouse, France; Institut de Recherche en Informatique de Toulouse (IRT), The National Institute of Electrical Engineering, Electronics, Computer Science, Fluid Mechanics & Telecommunications and Network (ENSEEIHT), University of Toulouse, Toulouse, France; School of Computer Engineering, DSO National Laboratories, Singapore; Signal Processing and Communications Laboratory, University of Cambridge, Cambridge, U.K.","IEEE Transactions on Geoscience and Remote Sensing","30 Sep 2016","2016","54","12","7236","7249","This paper presents a multiband image fusion algorithm based on unsupervised spectral unmixing for combining a high-spatial-low-spectral-resolution image and a low-spatial-high-spectral-resolution image. The widely used linear observation model (with additive Gaussian noise) is combined with the linear spectral mixture model to form the likelihoods of the observations. The nonnegativity and sum-to-one constraints resulting from the intrinsic physical properties of the abundances are introduced as prior information to regularize this ill-posed problem. The joint fusion and unmixing problem is then formulated as maximizing the joint posterior distribution with respect to the endmember signatures and abundance maps. This optimization problem is attacked with an alternating optimization strategy. The two resulting subproblems are convex and are solved efficiently using the alternating direction method of multipliers. Experiments are conducted for both synthetic and semi-real data. Simulation results show that the proposed unmixing-based fusion scheme improves both the abundance and endmember estimation compared with the state-of-the-art joint fusion and unmixing algorithms.","1558-0644","","10.1109/TGRS.2016.2598784","HYPANEMA ANR Project(grant numbers:ANR-12-BS03-003); Portuguese Science and Technology Foundation(grant numbers:UID/EEA/50008/2013); Thematic Trimester on Image Processing of the CIMI Labex, Toulouse, France(grant numbers:ANR-11-LABX-0040-CIMI,ANR-11-IDEX-0002-02); ERA-NET MED MapInvPlnt(grant numbers:ANR-15-NMED-0002-02); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7567518","Alternating direction method of multipliers;Bayesian estimation;block circulant matrix;block coordinate descent (BCD);multiband image fusion;Sylvester equation","Covariance matrices;Image fusion;Optimization;Spatial resolution;Mixture models;Sensors","Gaussian noise;geophysical image processing;image fusion;image resolution","multiband image fusion algo- rithm;unsupervised spectral unmixing;high-spatial-low-spectral-resolution image;low-spatial- high-spectral-resolution image;linear observa- tion model;additive Gaussian noise);linear spectral mixture model;intrinsic physical properties;ill-posed problem;joint fusion;joint posterior distribution;endmember signatures;abundance maps;optimization problem;alternating optimization strategy;multipliers. alternating direction method;synthetic data;semi-real data;unmixing-based fusion scheme;endmember estimation;abundance estimation","","96","","60","IEEE","14 Sep 2016","","","IEEE","IEEE Journals"
"Nonlocal Low-Rank Abundance Prior for Compressive Spectral Image Fusion","T. Gelvez; H. Arguello","Department of Electrical Engineering, Universidad Industrial de Santander, Bucaramanga, Colombia; Department of Computer Science, Universidad Industrial de Santander, Bucaramanga, Colombia","IEEE Transactions on Geoscience and Remote Sensing","24 Dec 2020","2021","59","1","415","425","Compressive spectral imaging (SI) (CSI) acquires few random projections of an SI reducing acquisition, storage, and, in some cases, processing costs. Then, this acquisition framework has been widely used in various tasks, such as target detection, video processing, and fusion. Particularly, compressive spectral image fusion (CSIF) aims at obtaining a high spatial-spectral resolution SI from two sets of compressed measurements: one from a hyperspectral image with a high-spectral low-spatial resolution, and one from a multispectral image with high-spatial low-spectral resolution. Most of the literature approaches include prior information, such as global low rank, smoothness, and sparsity, to solve the resulting ill-posed CSIF inverse problem. More recently, the high self-similarities exhibited by SIs have been successfully used to improve the performance of CSI inverse problems, including a nonlocal low-rank (NLLR) prior. However, to the best of our knowledge, this NLLR prior has not been implemented in the solution of the CSIF inverse problem. Therefore, this article formulates an approach that jointly includes the global low rank, the smoothness, and the NLLR priors to solve the CSIF inverse problem. The global low-rank prior is introduced with the linear mixture model that describes the SI as a linear combination of a set of few end-members to specific abundances. In this article, either the end-members are accurately estimated from the compressed measurements or initialized from a fast reconstruction of the hyperspectral image. Also, it assumes that the abundances preserve the smoothness and NLLR priors of the SI so that the fused image is obtained from the end-members and abundances that result when minimizing a cost function including the sum of two data fidelity terms and two regularizations: the smoothness and the NLLR. Simulations over three data sets show that the proposed approach increases the CSIF performance compared with literature approaches.","1558-0644","","10.1109/TGRS.2020.2993541","Minciencias through the agreement 910-2019-Program ECOS Nord-Grant(grant numbers:8598); entitled “Fusión de imágenes multitemporales ópticas y de radar de apertura sintética y su aplicación en detección de anomalías en cítricos.”; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9099096","Compressive spectral image fusion (CSIF);compressive spectral imaging (SI) (CSI);linear mixture model (LMM);low-rank regularization;nonlocal self-similarities","Image coding;Inverse problems;Image fusion;Mathematical model;Silicon;Spatial resolution","geophysical image processing;image fusion;image reconstruction;image resolution;inverse problems;minimisation;object detection","nonlocal low-rank abundance;compressive spectral image fusion;high spatial-spectral resolution SI;hyperspectral image;low-spatial resolution;multispectral image;low-spectral resolution;CSI inverse problems;NLLR;linear mixture model","","9","","52","IEEE","22 May 2020","","","IEEE","IEEE Journals"
"Attention_FPNet: Two-Branch Remote Sensing Image Pansharpening Network Based on Attention Feature Fusion","X. Zhong; Y. Qian; H. Liu; L. Chen; Y. Wan; L. Gao; J. Qian; J. Liu","Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China; College of Software, Key Laboratory of Software Engineering, Xinjiang University, and also with the Key Laboratory of signal detection and processing in Xinjiang Uygur Autonomous Region, Urumqi, China; College of Information Science and Engineering, Key Laboratory of Software Engineering, Xinjiang University, and Key Laboratory of signal detection and processing in Xinjiang Uygur Autonomous Region, Urumqi, China; College of Software, Key Laboratory of Software Engineering, Xinjiang University, and also with the Key Laboratory of signal detection and processing in Xinjiang Uygur Autonomous Region, Urumqi, China; College of Software, Key Laboratory of Software Engineering, Xinjiang University, and also with the Key Laboratory of signal detection and processing in Xinjiang Uygur Autonomous Region, Urumqi, China; College of Software, Key Laboratory of Software Engineering, Xinjiang University, and also with the Key Laboratory of signal detection and processing in Xinjiang Uygur Autonomous Region, Urumqi, China; University of Chinese Academy of Sciences, Beijing, China; TripleSAI Technology, Shenzhen, China","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","3 Dec 2021","2021","14","","11879","11891","Inspired by the impressive achievements of convolutional neural networks in various computer vision tasks and the effective role of attention mechanisms, this article proposes a two-branch fusion network based on attention feature fusion (AFF) called Attention_FPNet to solve the pansharpening problem. We reconstruct the spatial information of the image in the high-pass filter domain and fully consider the spatial information in the multispectral (MS) and panchromatic (PAN) images. At the same time, the input PAN image and the upsampled MS image are directly transmitted to the reconstructed image through a long skip connection. The spectral information of the PAN and MS images is considered to improve the spectral resolution of the fused image. It also supplements the loss of spatial information that may be caused by network deepening. Moreover, an AFF method is used to replace the existing simple channel concatenation method commonly used in pansharpening, which fully considers the relationship between different feature maps and improves the fusion quality. Through experiments on image datasets acquired by the Pleiades, SPOT-6 and Gaofen-2 satellites, the results show that this method can effectively fuse PAN and MS images and generate a fused image and outperforms existing methods.","2151-1535","","10.1109/JSTARS.2021.3126645","National Natural Science Foundation of China(grant numbers:61966035); International Cooperation Project of the Science and Technology Department of the Autonomous Region(grant numbers:2020E01023); National Natural Science Foundation of China(grant numbers:U1803261); Autonomous Region Graduate Innovation Project(grant numbers:XJ2021G062,XJ2021G080); Shenzhen International S&T Cooperation Project(grant numbers:GJHZ20190821155805960); Key S&T Special Project of the Autonomous Region(grant numbers:2020A03004-4); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9609690","Attention feature fusion (AFF);convolutional neural network (CNN);image fusion;pansharpening;remote sensing","Pansharpening;Remote sensing;Spatial resolution;Feature extraction;Image resolution;Image reconstruction;Convolutional neural networks","computer vision;convolutional neural nets;image fusion;image reconstruction;image resolution;remote sensing","fused image;channel concatenation;feature maps;image datasets;Attention_FPNet;two-branch remote sensing image pansharpening network;attention feature fusion;convolutional neural networks;computer vision tasks;two-branch fusion network;input PAN image;upsampled MS image;reconstructed image;high-pass filter","","7","","57","CCBY","9 Nov 2021","","","IEEE","IEEE Journals"
"FRS-Net: An Efficient Ship Detection Network for Thin-Cloud and Fog-Covered High-Resolution Optical Satellite Imagery","Z. Zhang; H. Zheng; J. Cao; X. Feng; G. Xie","State Key Laboratory of Information Engineering in Surveying, Mapping, and Remote Sensing, Wuhan University, Wuhan, China; School of Computer Science, Hubei University of Technology, Wuhan, China; School of Computer Science, Hubei University of Technology, Wuhan, China; School of Computer Science, Hubei University of Technology, Wuhan, China; State Key Laboratory of Information Engineering in Surveying, Mapping, and Remote Sensing, Wuhan University, Wuhan, China","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","16 Dec 2022","2022","15","","2326","2340","According to statistics, more than 50% of optical satellite images are covered by clouds or fog. Moreover, the cloud cover rate is much higher in large bodies of water and nearby areas than inland areas due to the high amount of water evaporation and condensation. Therefore, ship detection from optical remote sensing images based on water surface analysis is more susceptible to cloud and fog interference, which affects the detection accuracy. In the time-sensitive application field of remote sensing images, due to the massive parameters in the large-scale network model, the detection speed is slow, and a lightweight detection model is commonly used. However, it is difficult for the lightweight detection model to achieve both high efficiency and accuracy for ship detection in a cloud-covered environment. To solve these problems, this manuscript proposes a lightweight algorithm called the fog remote sensing ship detection network (FRS-Net) suitable for ship detection from remote sensing images in thin-cloud and fog-covered environments. FRS-Net is developed based on the deep learning algorithm and can effectively improve ship detection accuracy under thin-cloud and fog-covered environment. First, for the allocation strategy of anchor boxes, by using the K-means clustering algorithm, FRS-Net simplifies the number of anchor boxes by utilizing the shape characteristics of the ship, which improves the time efficiency and the detection accuracy. Second, the FRS-Net network can meet the detection accuracy requirement and has a fast inference speed. The FRS-Net network is mainly composed of a backbone extraction network, a feature fusion network, and a prediction network. Experimental results on the ship detection in optical remote sensing image dataset demonstrate the detection accuracy and computational efficiency of FRS-Net. The recognition mean average precision achieved 43.20% for ship detection under thin-cloud and fog-covered environment, with an efficiency of up to 424 frames per second. FRS-Net has the potential to be applied in future scenarios such as embedded processing and onboard processing, where computing capabilities are strictly limited and the timeliness requirement is high.","2151-1535","","10.1109/JSTARS.2022.3227322","National Natural Science Foundation of China(grant numbers:61901307); Open Research Fund of State Key Laboratory of Information Engineering in Surveying; Mapping and Remote Sensing; Wuhan University(grant numbers:20E01); Scientific Research Foundation for Doctoral Program of Hubei University of Technology(grant numbers:BSQD2020054,BSQD2020055); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9973332","Cloud cover;deep learning;high-resolution optical satellite imagery;object detection","Marine vehicles;Remote sensing;Feature extraction;Task analysis;Object detection;Satellites;Optical sensors","deep learning (artificial intelligence);geophysical image processing;image fusion;image resolution;image sensors;optical sensors;pattern clustering;remote sensing;ships","backbone extraction network;cloud cover rate;cloud-covered environment;efficient ship detection network;feature fusion network;fog interference;fog-covered environment;fog-covered high-resolution optical satellite imagery;FRS-Net network;K-means clustering algorithm;lightweight detection model;optical fog remote sensing imaging;optical remote sensing image dataset;optical satellite imaging;ship detection accuracy;water surface analysis","","","","61","CCBYNCND","7 Dec 2022","","","IEEE","IEEE Journals"
"A Twice Optimizing Net With Matrix Decomposition for Hyperspectral and Multispectral Image Fusion","D. Shen; J. Liu; Z. Xiao; J. Yang; L. Xiao","Jiangsu Provincial Engineering Laboratory for Pattern Recognition and Computational Intelligence, Jiangnan University, Wuxi, China; Jiangsu Provincial Engineering Laboratory for Pattern Recognition and Computational Intelligence, Jiangnan University, Wuxi, China; Jiangsu Provincial Engineering Laboratory for Pattern Recognition and Computational Intelligence, Jiangnan University, Wuxi, China; Jiangsu Provincial Engineering Laboratory for Pattern Recognition and Computational Intelligence, Jiangnan University, Wuxi, China; School of Computer Science and Engineering, the Nanjing University of Science and Technology, Nanjing, China","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","28 Jul 2020","2020","13","","4095","4110","Fusing a low-resolution hyperspectral (LRHS) image and a high-resolution multispectral (HRMS) image to generate a high-resolution hyperspectral (HRHS) image has grown a significant and attractive application in remote sensing fields. Recently, the popularization of deep learning has injected more possibilities into the fusion work. However, there still exists a difficulty that is how to make the best of the acquired LRHS and HRMS images. In this article, we present a twice optimizing net with matrix decomposition to fulfill the fusion task, which can be roughly divided into three stages: pre-optimization, deep prior learning, post-optimization. Specifically, we first transform this fusion problem into a spectral optimization problem and a spatial optimization problem with the help of matrix decomposition. These two optimization problems can be handled sequentially by solving a linear equation, respectively, and then we can obtain the initial HRHS image by multiplying the two solutions. Next, we establish the mapping between the initial image and the reference image through an end-to-end deep residual network based on local and nonlocal connectivity. In order to get better performance, we have customized a loss function specifically for the fusion task as well. Finally, we return the predicted result again to the optimization procedure to get the final fusion image. After the evaluation on three simulated datasets and one real dataset, it illustrates that the proposed method outperforms many state-of-the-art ones.","2151-1535","","10.1109/JSTARS.2020.3009250","National Natural Science Foundation of China(grant numbers:61601201); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9141409","Convolutional neural network (CNN);hyperspectral image;image fusion;loss function;super resolution","Feature extraction;Optimization;Hyperspectral imaging;Image resolution;Matrix decomposition;Image fusion","geophysical image processing;image fusion;image resolution;image sensors;learning (artificial intelligence);matrix decomposition;optimisation;remote sensing","high-resolution hyperspectral image;HRMS;high-resolution multispectral image;LRHS;low-resolution hyperspectral image;final fusion image;optimization procedure;end-to-end deep residual network;reference image;initial HRHS image;optimization problems;spatial optimization problem;spectral optimization problem;post-optimization;deep prior learning;pre-optimization;matrix decomposition;twice optimizing net;deep learning;remote sensing fields","","15","","57","CCBY","15 Jul 2020","","","IEEE","IEEE Journals"
"A Multimodal Feature Selection Method for Remote Sensing Data Analysis Based on Double Graph Laplacian Diagonalization","E. Khachatrian; S. Chlaily; T. Eltoft; A. Marinoni","Department of Physics and Technology, University of Tromsø—The Arctic University of Norway, N-9037 Tromsø, Norway; Department of Physics and Technology, University of Tromsø—The Arctic University of Norway, N-9037 Tromsø, Norway; Department of Physics and Technology, University of Tromsø—The Arctic University of Norway, N-9037 Tromsø, Norway; Department of Physics and Technology, University of Tromsø—The Arctic University of Norway, N-9037 Tromsø, Norway","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","22 Nov 2021","2021","14","","11546","11566","When dealing with multivariate remotely sensed records collected by multiple sensors, an accurate selection of information at the data, feature, or decision level is instrumental in improving the scenes’ characterization. This will also enhance the system’s efficiency and provide more details on modeling the physical phenomena occurring on the Earth’s surface. In this article, we introduce a flexible and efficient method based on graph Laplacians for information selection at different levels of data fusion. The proposed approach combines data structure and information content to address the limitations of existing graph-Laplacian-based methods in dealing with heterogeneous datasets. Moreover, it adapts the selection to each homogenous area of the considered images according to their underlying properties. Experimental tests carried out on several multivariate remote sensing datasets show the consistency of the proposed approach.","2151-1535","","10.1109/JSTARS.2021.3124308","Centre for Integrated Remote Sensing and Forecasting for Arctic Operations; Norges Forskningsråd(grant numbers:237906); Automatic Multi-sensor Remote Sensing for Sea Ice Characterization; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9599440","Gaussian kernel (GK);graph Laplacians;multimodal remote sensing;mutual information (MI);unsupervised information selection","Laplace equations;Dimensionality reduction;Sensor phenomena and characterization;Feature extraction;Earth;Data analysis","data analysis;data structures;feature selection;geophysical image processing;graph theory;image fusion;remote sensing","Earth's surface;information selection;data fusion;data structure;information content;multivariate remote sensing datasets;multimodal feature selection;remote sensing data analysis;double graph Laplacian diagonalization","","1","","82","CCBYNCND","2 Nov 2021","","","IEEE","IEEE Journals"
"Improving Hypersharpening for WorldView-3 Data","M. Selva; L. Santurri; S. Baronti","National Research Council, Florence Research Area, Nello Carrara Institute of Applied Physics, Sesto Fiorentino, Italy; National Research Council, Florence Research Area, Nello Carrara Institute of Applied Physics, Sesto Fiorentino, Italy; National Research Council, Florence Research Area, Nello Carrara Institute of Applied Physics, Sesto Fiorentino, Italy","IEEE Geoscience and Remote Sensing Letters","21 May 2019","2019","16","6","987","991","In this letter, hypersharpening is analyzed in depth by investigating some weaknesses present in its formulation. It is shown that the key formula of the synthesized band variant can be simplified under certain circumstances. In addition, a novel fusion schema is proposed. As a result, the gain factor adopted to weight the injected detail is computed in a different way. This schema can be applied to fuse a wide range of hyperspectral and multispectral data. In this letter, its effectiveness is demonstrated by taking into account the characteristics of WorldView-3 data.","1558-0571","","10.1109/LGRS.2018.2884087","SMART (Spettrometro Miniaturizzato Avanzato per Ricerca Tecnologica); POR-FESR 2014-2020 of the Tuscan Region; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8584412","Hypersharpening;image fusion;pansharpening;remote sensing;WorldView-3","Spatial resolution;Satellites;Computational modeling;Hyperspectral imaging;Minimization","geophysical image processing;image fusion;remote sensing;spectral analysis","hypersharpening;WorldView-3 data;synthesized band variant;fusion schema;gain factor;hyperspectral data;multispectral data","","18","","23","IEEE","20 Dec 2018","","","IEEE","IEEE Journals"
"Adaptive Multiscale Deep Fusion Residual Network for Remote Sensing Image Classification","G. Li; L. Li; H. Zhu; X. Liu; L. Jiao","Key Laboratory of Intelligent Perception and Image Understanding, Ministry of Education, International Research Center for Intelligent Perception and Computation, Joint International Research Laboratory of Intelligent Perception and Computation, School of Artificial Intelligence, Xidian University, Xi’an, China; Key Laboratory of Intelligent Perception and Image Understanding, Ministry of Education, International Research Center for Intelligent Perception and Computation, Joint International Research Laboratory of Intelligent Perception and Computation, School of Artificial Intelligence, Xidian University, Xi’an, China; Key Laboratory of Intelligent Perception and Image Understanding, Ministry of Education, International Research Center for Intelligent Perception and Computation, Joint International Research Laboratory of Intelligent Perception and Computation, School of Artificial Intelligence, Xidian University, Xi’an, China; Key Laboratory of Intelligent Perception and Image Understanding, Ministry of Education, International Research Center for Intelligent Perception and Computation, Joint International Research Laboratory of Intelligent Perception and Computation, School of Artificial Intelligence, Xidian University, Xi’an, China; Key Laboratory of Intelligent Perception and Image Understanding, Ministry of Education, International Research Center for Intelligent Perception and Computation, Joint International Research Laboratory of Intelligent Perception and Computation, School of Artificial Intelligence, Xidian University, Xi’an, China","IEEE Transactions on Geoscience and Remote Sensing","30 Oct 2019","2019","57","11","8506","8521","With the development of remote sensing imaging technology, remote sensing images with high-resolution and complex structure can be acquired easily. The classification of remote sensing images is always a hot and challenging problem. In order to improve the performance of remote sensing image classification, we propose an adaptive multiscale deep fusion residual network (AMDF-ResNet). The AMDF-ResNet consists of a backbone network and a fusion network. The backbone network including several residual blocks generates multiscale hierarchy features, which contain semantic information from low to high levels. In the fusion network, the adaptive feature fusion module proposed can emphasize useful information and suppress useless information by learning the weights, which represent the importance of the features. The AMDF-ResNet can make full use of the multiscale hierarchy features and the extracted feature is discriminative. In addition, we propose a samples selection method named important samples selection strategy (ISSS). Based on superpixels segmentation result, gradient information and spatial distribution are used as two references to determine the selection numbers and select samples. Compared with the random selection strategy, training samples selected by ISSS are more representative and diverse. The experimental results on four data sets demonstrate that the AMDF-ResNet and ISSS are effective.","1558-0644","","10.1109/TGRS.2019.2921342","National Natural Science Foundation of China(grant numbers:61621005); National Natural Science Foundation of China(grant numbers:U1701267); National Natural Science Foundation of China(grant numbers:91438201); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8746806","Deep learning (DL);feature extraction;image classification;multispectral (MS) images;remote sensing","Feature extraction;Training;Semantics;Image segmentation;Adaptive systems;Hyperspectral sensors","feature extraction;geophysical image processing;image classification;image fusion;image segmentation;learning (artificial intelligence);neural nets;remote sensing","backbone network;fusion network;multiscale hierarchy features;adaptive feature fusion module;AMDF-ResNet;adaptive multiscale deep fusion residual network;remote sensing image classification;remote sensing imaging technology;important samples selection strategy;superpixel segmentation","","44","","54","IEEE","26 Jun 2019","","","IEEE","IEEE Journals"
"ECFNet: A Siamese Network With Fewer FPs and Fewer FNs for Change Detection of Remote-Sensing Images","S. Zhu; Y. Song; Y. Zhang; Y. Zhang","School of Software Engineering, Xi’an Jiaotong University, Xi’an, China; School of Software Engineering, Xi’an Jiaotong University, Xi’an, China; School of Software Engineering, Xi’an Jiaotong University, Xi’an, China; College of Artificial Intelligence, Xi’an Jiaotong University, Xi’an, China","IEEE Geoscience and Remote Sensing Letters","2 Feb 2023","2023","20","","1","5","High-resolution remote-sensing image change detection plays an important role in areas such as land and resources investigation, natural disaster prediction, and military strategy research. Current change detection methods often focus on extracting more discriminative features, while ignoring the information loss and imbalance problems in the process of feature fusion, which results in weakness in small change objects and edge pixels of change objects. In this letter, a simple but efficient network architecture, extraction, comparison and fusion network (ECFNet), for change detection in remote-sensing images is proposed. By constraining the number of feature channels in the fusion process by the feature comparison module (FCM), ECFNet can better utilize the fine-grained information in the multiscale feature map for result prediction, which not only improves the detection performance of small objects, but also reduces the false detection around the edge pixels of change objects. Experiments on the deeply supervised image fusion network for change detection (DSIFN-CD) test set show that ECFNet achieves state-of-the-art results with a small amount of computation.","1558-0571","","10.1109/LGRS.2023.3238553","National Natural Science Foundation of China(grant numbers:61973245); Key Research and Development Plan of Shaanxi Province; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10023508","Change detection;remote-sensing images;Siamese network;small object detection","Feature extraction;Finite element analysis;Convolution;Remote sensing;Semantics;Network architecture;Image edge detection","","","","","","15","IEEE","20 Jan 2023","","","IEEE","IEEE Journals"
