"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Quantitative and Qualitative Analysis of PCC-based Change detection methods over Agricultural land using Sentinel-2 Dataset","G. Singh; G. K. Sethi; S. Singh","Department of Computer Science, Punjabi University, Patiala, India; Department of Computer Science, Multani Mal Modi College, Patiala, India; Chitkara University School of Engineering and Technology, Chitkara University, Himachal Pradesh, India","2022 3rd International Conference on Computing, Analytics and Networks (ICAN)","13 Jan 2023","2022","","","1","5","To plan production, the sowing, and harvesting of a particular crop, and the performance of marketing activities information about yields is important for both the traders and producers. In this study, various efforts have been made to extract critical information for agriculture land use classification areas using Sentinel-2 datasets, which was not possible with the help of multi-spectral datasets. As part of the current work, the artificial neural networks (ANN) classifier is combined with the post-classification comparison (PCC), thereby predicting seasonal variability from satellite imagery. The ANN classifier is incorporated into the post-classification comparison procedure, called ANN-based change detection. As part of the demonstration, the datasets were acquired using Sentinel-2 datasets during the period 2017 – 2018 over the agricultural land in Block Khamanon, District Fatehgarh Sahib, Punjab State, India. This process cross-validated the performance of ANN with a conventional maximum likelihood classifier (MLC) for confirmation. In comparison with the conventional PCC-MLC model (classified maps have an average of 86 – 88.8%, and change maps have an average of 83.6 – 84.2%), the PCC-ANN model achieved accuracy (classified maps have an average of 90.4 – 93.4%, and change maps have an average of 87.4 – 90%). In addition to identifying water surfaces, crop types, and man-made features, this study can also help in performing a wide range of land-use patterns.","","978-1-6654-9944-6","10.1109/ICAN56228.2022.10007391","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10007391","ANN classifier;MLC classifier;PCC-based change detection technique;Sentinel-2 dataset","Maximum likelihood estimation;Maximum likelihood detection;Satellites;Statistical analysis;Crops;Artificial neural networks;Production","agriculture;crops;geophysical image processing;image classification;neural nets;remote sensing;terrain mapping","agricultural land;agriculture land use classification areas;ANN classifier;artificial neural networks classifier;called ANN-based change detection;change maps have an average;conventional maximum likelihood classifier;conventional PCC-MLC model;critical information;marketing activities information;multispectral datasets;PCC-ANN model;PCC-based change detection methods;post-classification comparison procedure;qualitative analysis;quantitative analysis;Sentinel-2 dataset","","","","29","IEEE","13 Jan 2023","","","IEEE","IEEE Conferences"
"Time-Space Tradeoff in Deep Learning Models for Crop Classification on Satellite Multi-Spectral Image Time Series","V. S. F. Garnot; L. Landrieu; S. Giordano; N. Chehata","LASTIG-STRUDEL, IGN-ENSG, Univ. Paris-Est, Saint-Mandé, France; LASTIG-STRUDEL, IGN-ENSG, Univ. Paris-Est, Saint-Mandé, France; LASTIG-STRUDEL, IGN-ENSG, Univ. Paris-Est, Saint-Mandé, France; LASTIG-STRUDEL, IGN-ENSG, Univ. Paris-Est, Saint-Mandé, France","IGARSS 2019 - 2019 IEEE International Geoscience and Remote Sensing Symposium","14 Nov 2019","2019","","","6247","6250","In this article, we investigate several structured deep learning models for crop type classification on multi-spectral time series. In particular, our aim is to assess the respective importance of spatial and temporal structures in such data. With this objective, we consider several designs of convolutional, recurrent, and hybrid neural networks, and assess their performance on a large dataset of freely available Sentinel-2 imagery. We find that the best-performing approaches are hybrid configurations for which most of the parameters (up to 90%) are allocated to modeling the temporal structure of the data. Our results thus constitute a set of guidelines for the design of bespoke deep learning models for crop type classification.","2153-7003","978-1-5386-9154-0","10.1109/IGARSS.2019.8900517","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8900517","Deep learning;Crop type classification;Multi-temporal;Sentinel-2","Agriculture;Hidden Markov models;Computer architecture;Time series analysis;Convolution;Kernel;Neural networks","convolutional neural nets;crops;geophysical image processing;image classification;learning (artificial intelligence);recurrent neural nets;remote sensing;time series;vegetation mapping","convolutional networks;recurrent networks;hybrid neural networks;freely available Sentinel-2 imagery;hybrid configurations;temporal structure;bespoke deep learning models;crop type classification;time-space tradeoff;crop classification;satellite multispectral image time series;structured deep learning models;multispectral time series;respective importance;spatial structures;temporal structures","","16","","16","IEEE","14 Nov 2019","","","IEEE","IEEE Conferences"
"Fusion of Sentinel-2 Data with High Resolution Open Access Planet Basemaps for Grazing Lawn Detection in Southern African Savannahs","K. T. Awuah; P. Aplin","Department of Geography and Geology, Edge Hill University, Ormskirk, UK; Department of Geography and Geology, Edge Hill University, Ormskirk, UK","2021 IEEE International Geoscience and Remote Sensing Symposium IGARSS","12 Oct 2021","2021","","","1409","1412","Short grass grazing lawn patches are significant components of habitat heterogeneity in southern African savannah ecosystems. Accurate maps of grazing lawn distribution is essential to enhance understanding of important ecosystem processes such as mega-herbivore population dynamics, nutrient cycling and plant community composition. The inherent heterogeneity of savannah landscapes however creates significant challenges for accurate discrimination of vegetation components and thus grazing lawn detection. Recent studies favour very high spatial resolution (VHR) multi-spectral imagery for dealing with this challenge. However, such data are costly for use in operational management. Planet Labs, through Norway's International Climate and Forests Initiative (NICFI), now grant free access to high-resolution, analysis-ready mosaics over the tropics, with great potential for fine-scale vegetation mapping. However, the spectral characteristics of these data are limited and fail to resolve the spectral similarity of different savannah vegetation components. We address these issues using Gram-Schmidt transformation to fuse Planet Basemaps and Sentinel-2A images for grazing lawn detection within the Lower Sabie region of Kruger National Park, South Africa. The original and fused images were classified using a random forest approach. Overall, the fused image achieved the best grazing lawn detection accuracy (0.85) and general map accuracy (0.72) results compared to Sentinel-2 (0.67 and 0.62) and Planet basemap (0.64 and 0.62 respectively). Our findings provide a foundation for cost-effective and accurate high spatial resolution vegetation mapping in heterogenous savannah landscapes. Further studies will investigate the potential of multi-temporal fused data and object-based approaches for enhanced savannah vegetation mapping","2153-7003","978-1-6654-0369-6","10.1109/IGARSS47720.2021.9554156","Edge Hill University; Royal Geographical Society; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9554156","Image fusion;Sentinel-2;Planet basemaps;Random forest;savannah;grazing lawn","Planets;Open Access;Fuses;Ecosystems;Sociology;Vegetation mapping;Forestry","ecology;geophysical image processing;image fusion;image resolution;vegetation;vegetation mapping","Sentinel-2 data;high resolution open access Planet Basemaps;southern African savannahs;lawn patches;southern African savannah ecosystems;grazing lawn distribution;ecosystem processes;nutrient cycling;plant community composition;high spatial resolution multispectral imagery;fine-scale vegetation mapping;grazing lawn detection accuracy;Planet basemap;heterogenous savannah landscapes;multitemporal fused data;enhanced savannah vegetation mapping;high spatial resolution vegetation mapping;savannah vegetation components;International Climate and Forests Initiative;Kruger National Park","","1","","9","IEEE","12 Oct 2021","","","IEEE","IEEE Conferences"
"Large Scale Forest Parameter Estimation Through a Deep Learning-Based Fusion of Sentinel-2 and Tandem-X Data","D. Carcereri; P. Rizzoli; D. Ienco; J. -L. Bueso-Bello; C. González; S. Puliti; L. Brurzone","Universitá degli studi di Trento (UNITN), Italy; German Aerospace Center (DLR), Microwaves and Radar Institute; National Research Institute for Agriculture, Food and the Environment (INRAE), France; German Aerospace Center (DLR), Microwaves and Radar Institute; German Aerospace Center (DLR), Microwaves and Radar Institute; Norwegian Institute of Bioeconomy Research (NIBIO), Norway; Universitá degli studi di Trento (UNITN), Italy","IGARSS 2022 - 2022 IEEE International Geoscience and Remote Sensing Symposium","28 Sep 2022","2022","","","5773","5776","The estimation of forest parameters, such as canopy height model (CHM) and above ground biomass (AGB), is of ut-most importance for forest monitoring, carbon-cycle modelling, disturbance analysis, resource inventorying and natural disaster prevention. In this work, we profit from the most recent advancements in deep learning research to propose a convolutional neural network (CNN) architecture for frequent forest parameter estimation at large scale. Our technique consists of a fully convolutional, multi-modal framework, which works on a single set of complementary multi-spectral and interferometric SAR data, acquired by ESA's Sentinel-2 and DLR's TanDEM-X missions, respectively. The regression performance of our framework has been tested over four tropical forest test sites in Gabon, Africa. The estimation of CHM shows promising early results when compared to state-of-the-art methods and has the advantage of requiring only a single input image pair instead of a longer time-series, as commonly done for state-of-the-art model-based techniques.","2153-7003","978-1-6654-2792-0","10.1109/IGARSS46834.2022.9884872","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9884872","forest monitoring;forest height;deep learning;sensor fusion;Sentinel-2;TanDEM-X","Deep learning;Analytical models;Parameter estimation;Biological system modeling;Estimation;Geoscience and remote sensing;Forestry","forestry;learning (artificial intelligence);neural nets;radar interferometry;remote sensing by radar;synthetic aperture radar;vegetation;vegetation mapping","scale forest parameter estimation;deep learning-based fusion;tandem-X data;forest parameters;canopy height model;CHM;ground biomass;ut-most importance;forest monitoring;carbon-cycle modelling;disturbance analysis;resource inventorying;natural disaster prevention;deep learning research;convolutional neural network architecture;frequent forest parameter estimation;multimodal framework;complementary multispectral;ESA's Sentinel-2;DLR's TanDEM-X missions;tropical forest test sites;state-of-the-art model-based techniques","","","","18","IEEE","28 Sep 2022","","","IEEE","IEEE Conferences"
"High-Resolution BRDF and Albedo Parameters Inversion from Sentinel-2 Multispectral Instrument Data","F. Chen; Y. Li; Q. Ma; X. Li; J. Chen; M. Li; C. Gao; X. Yang","School of Geography, Geomatics and Planning, Jiangsu Normal University, Xuzhou, Jiangsu, P. R. China; School of Geography, Geomatics and Planning, Jiangsu Normal University, Xuzhou, Jiangsu, P. R. China; School of Geography, Geomatics and Planning, Jiangsu Normal University, Xuzhou, Jiangsu, P. R. China; School of Geography, Geomatics and Planning, Jiangsu Normal University, Xuzhou, Jiangsu, P. R. China; School of Geospatial Engineering and Science, Sun Yat-Sen University, Guangzhou, Guandong, P. R. China; School of Geography, Geomatics and Planning, Jiangsu Normal University, Xuzhou, Jiangsu, P. R. China; School of Geography, Geomatics and Planning, Jiangsu Normal University, Xuzhou, Jiangsu, P. R. China; School of Geography, Geomatics and Planning, Jiangsu Normal University, Xuzhou, Jiangsu, P. R. China","IGARSS 2020 - 2020 IEEE International Geoscience and Remote Sensing Symposium","17 Feb 2021","2020","","","6694","6697","In this paper, an algorithm of the land surface bidirectional reflectance distribution function (BRDF) and albedo parameters inversion is proposed based on a simplified atmospheric radiative transfer model coupling with the BRDF model. The algorithm is applied to the Sentinel-2 Multi-Spectral Instrument (MSI) data. To validate the inversion, the BRDF/ albedo parameters derived from the MODerate Resolution Imaging Spectroradiometer (MODIS) were collected and resampled to match the MSI data. The preliminary validation shows a good consistency between the two datasets with the correlative coefficient (R) greater than 0.8 and the root-mean-square error (RMSE) less than 0.05 for the red and near infrared bands. The advantage of this algorithm is that the spatial resolution of the satellite-derived BRDF/albedo parameters can be improved as high as 20 m, which has great potential in quantitative remote sensing applications.","2153-7003","978-1-7281-6374-1","10.1109/IGARSS39084.2020.9323591","Jiangsu Normal University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9323591","Albedo;bidirectional reflectance distribution function;quantitative remote sensing;Sentinel-2","MODIS;Atmospheric modeling;Satellites;Remote sensing;Land surface;Scattering;Reflectivity","albedo;atmospheric radiation;geophysical image processing;radiative transfer;reflectivity;remote sensing","albedo parameters inversion;Sentinel-2 multispectral instrument data;land surface bidirectional reflectance distribution function;Moderate Resolution Imaging Spectroradiometer;MSI data;simplified atmospheric radiative transfer model;high-resolution BRDF parameters;MODIS;satellite-derived BRDF-albedo parameters;remote sensing","","","","16","IEEE","17 Feb 2021","","","IEEE","IEEE Conferences"
"Estimation of an Aerosol Plume Mass Balance from Plume Property Retrievals Computed by the Combination of the Sentinel-2 Data with Hyperspectral Data Coupled with an Optimal Estimation Method","G. Calassou; P. -Y. Foucher; J. -F. Léon","ONERA “The French Aerospace Lab”, Toulouse, France; ONERA “The French Aerospace Lab”, Toulouse, France; Laboratoire d’ Aérologie, Université Toulouse, Toulouse, France","2021 IEEE International Geoscience and Remote Sensing Symposium IGARSS","12 Oct 2021","2021","","","7123","7126","Particulate emissions from industrial sector are a concern for human health and air quality. In this paper we investigate the use of a hyperspectral image to retrieve plume mass concentration and its flow rate from the plume optical properties. The method uses the combination of Sentinel-2 and hyperspectral data to classify, correct and segment surface reflectances below the plume. The retrieval of plume properties is based on a statistical framework called the “Optimal estimation method” (OEM) initialized by using first a sequential method. The method is applied to a particulate matter plume observed by the airborne HYSPEX sensor in February 2016 over a steel plant in the south-east of France. The HYSPEX image was taken in the solar reflective domain between 410 and 2500 nm. The retrieved parameters are the modal radius, the surface reflectance and the aerosol optical thickness (AOT). From optimal estimation method retrievals, the plume particulate matter column mass enhancement are computed for each pixel where the plume is detected. Plume particulate matter column mass enhancement vary between 200 and 1300 mg/pixel and the retrieved mean flow rate per wind speed meter per second is 1.6 g s−1 (m s−1)−1.","2153-7003","978-1-6654-0369-6","10.1109/IGARSS47720.2021.9554132","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9554132","Hyperspectral;Multi-spectral;Aerosol plume","Satellites;Uncertainty;Wind speed;Estimation;Optical imaging;Steel;Optical sensors","aerosols;air pollution;atmospheric composition;atmospheric optics;atmospheric techniques;geophysical image processing;remote sensing;wind","hyperspectral data;particulate emissions;human health;air quality;hyperspectral image;plume mass concentration;plume optical properties;correct segment surface;plume properties;sequential method;particulate matter plume;retrieved parameters;surface reflectance;aerosol optical thickness;optimal estimation method retrievals;plume particulate matter column mass enhancement;retrieved mean flow rate;aerosol plume mass balance;plume property retrievals computed;Sentinel-2 data;size 410.0 nm to 2500.0 nm","","","","12","IEEE","12 Oct 2021","","","IEEE","IEEE Conferences"
"Leaf chlorophyll content estimation from sentinel-2 MSI data","Q. Ma; J. M. Chen; Y. Li; H. Croft; X. Luo; T. Zheng; S. Zamaria","School of Geography, Geomatics and Planning, Jiangsu Normal University, Xuzhou, Jiangsu, China; Department of Geography and Planning, University of Toronto, Toronto, Ontario, Canada; School of Geography, Geomatics and Planning, Jiangsu Normal University, Xuzhou, Jiangsu, China; Department of Geography and Planning, University of Toronto, Toronto, Ontario, Canada; Department of Geography and Planning, University of Toronto, Toronto, Ontario, Canada; Department of Geography and Planning, University of Toronto, Toronto, Ontario, Canada; Department of Geography and Planning, University of Toronto, Toronto, Ontario, Canada","2017 IEEE International Geoscience and Remote Sensing Symposium (IGARSS)","4 Dec 2017","2017","","","2915","2918","The Sentinel-2A (S2A) Multi-Spectral Imager (MSI) is a new remote sensor launched on 23 June 2015 that provides unprecedented Earth observation with high spatial, spectral and temporal resolutions. It has high potential for chlorophyll content estimation. Chlorophyll content plays a crucial role in plant photosynthesis affecting the terrestrial carbon cycle. In this research, a physical retrieval algorithm is proposed for leaf chlorophyll content from the S2A MSI data based on 4-Scale and PROSPECT models. Satellite and ground data were collected and processed in a mixed temperate forest near Borden, Ontario, Canada from May to October 2016. Preliminary validation shows an agreement between the inverted and ground measured leaf chlorophyll contents, with r = 0.77 and RMSE = 8.82 μg/cm2, which is an improvement over those generated by the Sentinel Application Platform (SNAP). Further research is ongoing, and the algorithm will be improved in the future.","2153-7003","978-1-5090-4951-6","10.1109/IGARSS.2017.8127608","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8127608","Chlorophyll;Sentinel-2;PROSPECT;4-Scale","Reflectivity;Biological system modeling;Atmospheric modeling;Remote sensing;Satellites;Vegetation mapping;Optical reflection","atmospheric techniques;forestry;photosynthesis;remote sensing;vegetation;vegetation mapping","leaf chlorophyll content estimation;sentinel-2 MSI data;remote sensor;unprecedented Earth observation;high spatial resolutions;plant photosynthesis;terrestrial carbon cycle;physical retrieval algorithm;mixed temperate forest;inverted ground measured leaf chlorophyll contents;Sentinel Application Platform;AD 2015 06 23","","1","","19","IEEE","4 Dec 2017","","","IEEE","IEEE Conferences"
"Assessment of a Random Forest Classifier in Urban Local Climate Zone Classification Using Sentinel-2 and PALSAR-2","C. Chen; H. Bagan; X. Xie; L. Tan; Y. Yamagata","School of Environmental and Geographical Sciences, Shanghai Normal University, Shanghai, China; Center for Global Environmental Research, National Institute for Environmental Studies, Ibaraki, Japan; School of Environmental and Geographical Sciences, Shanghai Normal University, Shanghai, China; School of Environmental and Geographical Sciences, Shanghai Normal University, Shanghai, China; Center for Global Environmental Research, National Institute for Environmental Studies, Ibaraki, Japan","2021 IEEE International Geoscience and Remote Sensing Symposium IGARSS","12 Oct 2021","2021","","","6797","6800","This study evaluated different input features for the local climate zone (LCZ) classification using a random forest (RF) classifier. The input features included spectral reflectance and textural features from Sentinel-2 multi-spectral imagery and polarimetric features from dual-polarized ($\text{HH}+\text{HV}$) PALSAR-2 data. The analysis of the feature importance for the RF classifier was measured by Gini and permutation importance. The analysis of the feature contributions to each LCZ class was performed by a feature contribution method based on decision paths in the RF. The results showed that the multi-spectral bands from Sentinel-2 imagery played a dominant role in LCZ classification, especially Band 12 (short-wave infrared-2). The contributions of the PALSAR-2 HV polarization band were higher in land cover LCZ types than in built LCZ types. The combined analysis of feature importance and contribution would provide a reference for the performance of RF classifiers in terms of LCZ mapping.","2153-7003","978-1-6654-0369-6","10.1109/IGARSS47720.2021.9553260","National Natural Science Foundation of China(grant numbers:41771372); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9553260","Local climate zone;Random forest;Feature importance;Feature contribution;Nanchang","Radio frequency;Reflectivity;Geoscience and remote sensing;Forestry;Random forests;Meteorology","geophysical image processing;image classification;image texture;land cover;radar polarimetry;remote sensing;remote sensing by radar;synthetic aperture radar","LCZ mapping;built LCZ types;land cover LCZ types;PALSAR-2 HV polarization band;LCZ classification;Sentinel-2 imagery;multispectral bands;feature contribution method;LCZ class;feature contributions;permutation importance;RF classifier;feature importance;PALSAR-2 data;dual-polarized;polarimetric features;Sentinel-2 multispectral imagery;textural features;spectral reflectance;different input features;urban local climate zone classification;random forest classifier","","","","11","IEEE","12 Oct 2021","","","IEEE","IEEE Conferences"
"Flood Mapping and Classification Jointly Using MuWI and Machine Learning Techniques","S. Mazhar; G. Sun; Z. Wang; H. Liang; H. Zhang; Y. Li","National University of Modern Languages, Islamabad, Pakistan; Faculty of Information Technology, Beijing University of Technology, Beijing, China; Department of Geography, The University of Hong Kong, Hong Kong, China; Faculty of Information Technology, Beijing University of Technology, Beijing, China; Department of Geography, The University of Hong Kong, Hong Kong, China; Faculty of Information Technology, Beijing University of Technology, Beijing, China","2021 International Conference on Control, Automation and Information Sciences (ICCAIS)","9 Dec 2021","2021","","","662","667","Flood is one of the major disasters for the mankind. In Asia, riverine and flash flooding occurs frequently. Therefore, accurate and timely flood mapping is necessary for saving human lives and reducing economic costs. In this paper, the flood mapping for Pakistan and Kashmir regions is done jointly using Multi-Spectral Water Index (MuWI) and Machine Learning classifiers that includes Support Vector Machine (SVM), classification and Regression Trees (CART) and Random Forest (RF) with Sentinel 2 and Landsat 8 images dataset in 2020. The overall average validation accuracy results before and after flood with MuWI based SVM, CART and RF are evaluated and compared in Google Earth Engine (GEE). Flood difference maps were also generated. Results show that the shadow areas are accurately identified with MuWI. Jointly taking MuWI and spectral bands obtained superb flood mapping performance. SVM outperforms the CART and RF using Sentinel-2 images. Using Landsat-8, both SVM and Random Forest proved equally effective in identifying the flood pixels from non-flood pixels as compared to CART. The information derived with the proposed methods may be important for disaster risk management and urban planning.","2475-7896","978-1-6654-4029-5","10.1109/ICCAIS52680.2021.9624489","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9624489","Flood water mapping;Multi-Spectral water index;Sentinel 2;Landsat 8;Google Earth Engine;Machine Learning algorithms","Support vector machines;Earth;Radio frequency;Artificial satellites;Urban planning;Floods;Risk management","floods;geophysical image processing;image classification;learning (artificial intelligence);random forests;regression analysis;support vector machines","multispectral water index;MuWI;SVM;flood classification;CART;random forest;RF;Landsat 8 images dataset;flood difference maps;Sentinel-2 images;flood pixels;nonflood pixels;machine learning techniques;riverine;flash flooding;flood mapping;machine learning classifiers;disaster risk management;urban planning","","1","","34","IEEE","9 Dec 2021","","","IEEE","IEEE Conferences"
"Classifying Dominant Tree Species Over a Large Mountainous Area Based On Multitemporal Sentinel-2 Data","P. Zheng; P. Fang; P. Liu; Q. Dai; J. Li","Faculty of Forestry, Southwest Forestry University, SWFU, Kunming, Yunnan; Faculty of Forestry, Southwest Forestry University, SWFU, Kunming, Yunnan; Institute of Big Data and Artificial Intelligence, Southwest Forestry University, SWFU, Kunming, Yunnan; Art and Design College, Southwest Forestry University, SWFU, Kunming, Yunnan; Faculty of Forestry, Southwest Forestry University, SWFU, Kunming, Yunnan","2021 IEEE 23rd Int Conf on High Performance Computing & Communications; 7th Int Conf on Data Science & Systems; 19th Int Conf on Smart City; 7th Int Conf on Dependability in Sensor, Cloud & Big Data Systems & Application (HPCC/DSS/SmartCity/DependSys)","30 May 2022","2021","","","1755","1760","Trees are vital to the quality of the urban ecological environment. It can improve the quality of air, absorb and reduce carbon dioxide and alleviate urban heat islands. Previous studies that employ multi-spectral imagery have already evaluated different classification algorithms to identify tree species. But often the researches were conducted on small areas and a single image scene. In this study, the study area (Diqing Tibetan Autonomous Prefecture) covered by 73.95% forests, of which approximately 18000 km2. Based on the GEE (Google Earth Engine) cloud computing platform, combined multi-temporal Sentinel-2 imagery with topography information, three machine learning classifiers, including Regression Tree, Random Forest, Gradient Boosting Decision Tree, were used to obtain nine tree species 10m meters of mapping products. An overall accuracy of 81.4% (a Cohen's kappa of 78.5%) was obtained for nine tree species classes. The addition of multi-temporal images improved the OA (over all accuracy) by 8.01%∼12.40%, and Kappa by 8.91%∼12.96%. After combining the terrain features, OA is improved by 9.39%∼14.72%, and Kappa by 10.95%∼18.19%. Obtaining high-quality cloud-free images is difficult for the cloudy and rainy southwest of China, so the composites of multi-temporal images and the combination of other morphoclimatic characteristics are of great significance for large-scale tree species classification.","","978-1-6654-9457-1","10.1109/HPCC-DSS-SmartCity-DependSys53884.2021.00258","National Natural Science Foundation of China(grant numbers:31860182,31860181,41961053,3216140376); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9781145","Tree species;Multi-temporal;Google Earth Engine;Machine Learning","Earth;Radio frequency;Cloud computing;Smart cities;Forestry;Surfaces;Thermal pollution","atmospheric temperature;cloud computing;decision trees;ecology;geophysical image processing;image classification;learning (artificial intelligence);regression analysis;remote sensing;terrain mapping;vegetation;vegetation mapping","dominant tree species;mountainous area;multitemporal sentinel-2 data;trees;urban ecological environment;carbon dioxide;urban heat islands;multispectral imagery;single image scene;Diqing Tibetan Autonomous Prefecture;Google Earth Engine;combined multitemporal Sentinel-2 imagery;classifiers;Regression Tree;Random Forest;Gradient Boosting Decision Tree;tree species classes;multitemporal images;Kappa;high-quality cloud-free images;large-scale tree species classification","","","","14","IEEE","30 May 2022","","","IEEE","IEEE Conferences"
"Sentinel-3 Image Super-Resolution Using Data Fusion and Convolutional Neural Networks","R. Fernandez; R. Fernandez-Beltran; F. Pla","Institute of New Imaging Technologies, University Jaume I, Castellón de la Plana, Spain; Institute of New Imaging Technologies, University Jaume I, Castellón de la Plana, Spain; Institute of New Imaging Technologies, University Jaume I, Castellón de la Plana, Spain","2021 IEEE International Geoscience and Remote Sensing Symposium IGARSS","12 Oct 2021","2021","","","2867","2870","With the increasing availability of Sentinel-2 (S2) and Sentinel-3 (S3) data, developing higher-level data products becomes a very attractive option to relieve the spatial limitations of the Ocean and Land Colour Instrument (OLCI) of S3. In this context, this paper investigates the suitability of super-resolving operational OLCI products using the Multi-Spectral Instrument (MSI) of S2 as an offline spatial reference. Specifically, the proposed approach assembles a multi -spectral data fusion scheme together with a convolutinal neural network (CNN) mapping function to project the OLCI sensor onto its corresponding spatial reference which is synthetically generated by the OLCI/MSI fusion. In this way, the trained model is able to super-resolve operational OLCI products under demand without the need of using MSI data. The experimental part of the work shows the suitability of the proposed approach in the context of the Copernicus programme.","2153-7003","978-1-6654-0369-6","10.1109/IGARSS47720.2021.9554826","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9554826","Sentinel-2 (S2);Sentinel-3 (S3);image fusion;super-resolution (SR)","Image color analysis;Instruments;Oceans;Superresolution;Neural networks;Data integration;Geoscience and remote sensing","geophysical image processing;image fusion;image resolution;image sensors;neural nets;remote sensing;sensor fusion","corresponding spatial reference;super-resolve operational OLCI products;MSI data;Sentinel-3 image super-resolution;convolutional neural networks;Sentinel-2;Sentinel-3 data;higher-level data products;spatial limitations;MultiSpectral Instrument;offline spatial reference;multi-spectral data fusion scheme;convolutinal neural network mapping function;OLCI sensor","","","","16","IEEE","12 Oct 2021","","","IEEE","IEEE Conferences"
"Large Scale Crop Classification from Multi-temporal and Multi-spectral Satellite Images","İ. Yılmaz; M. İmamoğlu; G. Özbulak; F. Kahraman; E. Aptoula","BİLGEM, TÜBİTAK, Kocaeli, Türkiye; BİLGEM, TÜBİTAK, Kocaeli, Türkiye; BİLGEM, TÜBİTAK, Kocaeli, Türkiye; BİLGEM, TÜBİTAK, Kocaeli, Türkiye; Bilişim Teknolojileri Enstitüsü, Gebze Teknik Üniversitesi, Kocaeli, Türkiye","2020 28th Signal Processing and Communications Applications Conference (SIU)","7 Jan 2021","2020","","","1","4","Crop classification is one of the foremost and most challenging applications of remote sensing. Crops exhibit both high intra-class variance across geographical locations, as well as low inter-class variance especially across seasons. As such, they require both spectral and temporal input, both of which are provided by the Sentinel 2 satellites. In this paper, we present the preliminary results of our multispectral and multitemporal crop classification analysis, on a region-wide scale, encompassing multiple climatological conditions and a high number of crop types. We have experimented using the ground-truth provided by the Farmer Registration System, with both well-known spectral and spatial shallow features and classifiers, at both pixel and field level, as well as with state of the art 3D convolutional neural networks. Our results show that Sentinel 2 imagery exhibit a strong potential as input for a systematic crop classification infrastructure.","2165-0608","978-1-7281-7206-4","10.1109/SIU49456.2020.9302176","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9302176","crop classification;remote sensing;deep learning;random forest","Agriculture;Remote sensing;Deep learning;Satellites;Nanoelectromechanical systems;Earth;Vegetation mapping","climatology;crops;geophysical image processing;image classification;neural nets;remote sensing","Sentinel 2 satellites;multispectral crop classification analysis;multitemporal crop classification analysis;region-wide scale;multiple climatological conditions;Farmer Registration System;spatial shallow features;Sentinel 2 imagery;systematic crop classification infrastructure;scale crop classification;multispectral satellite images;remote sensing;crops;high intra-class variance;geographical locations;low inter-class variance;spectral input;temporal input","","1","","","IEEE","7 Jan 2021","","","IEEE","IEEE Conferences"
