"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Generating continuous information products on land use and the intensity of agricultural production from high resolution satellite data","P. Klug; F. Schlenz; T. Hank; S. Migdall; H. Bach; W. Mauser","Department of Geography, Ludwig-Maximilian University of Munich, Munich, Germany; Department of Geography, Ludwig-Maximilian University of Munich, Munich, Germany; Department of Geography, Ludwig-Maximilian University of Munich, Munich, Germany; VISTA Remote Sensing in Geosciences GmbH, Munich, Germany; VISTA Remote Sensing in Geosciences GmbH, Munich, Germany; Department of Geography, Ludwig-Maximilian University of Munich, Munich, Germany","2015 IEEE International Geoscience and Remote Sensing Symposium (IGARSS)","12 Nov 2015","2015","","","3989","3992","For a sustainable and efficient land management, spatially distributed and up-to-date information on the land surface is of central importance. A continuous flow of land management information is the basis to improve decisions on use, cultivation intensity and allocation of resources (e.g. water for irrigation). Remote sensing is in a unique position to contribute to this task as it is globally available and provides specific information about current crop status. The M4Land concept is designed to derive information products for a sustainable management of the land surface. In this paper, the methodology and the results for the autonomous development of three products, i.e. land use, crop cycle and intensity of agricultural use, is presented for two test sites and for several years. In the M4Land system, a crop growth model (PROMET) and a reflectance model (SLC) are coupled in order to provide these information products by analyzing multi-temporal and multi-sensoral satellite images.","2153-7003","978-1-4799-7929-5","10.1109/IGARSS.2015.7326699","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7326699","Agricultural products;land cover;crop growth;model framework;SENTINEL","Agriculture;Satellites;Land surface;Biological system modeling;Atmospheric modeling;Remote sensing;Reflectivity","crops;geophysical techniques;land use;remote sensing","land management up-to-date information;cultivation intensity;resources allocation;remote sensing;M4Land concept;land surface sustainable management;land use;crop cycle;agricultural use intensity;crop growth model;reflectance model;multitemporal satellite image;multisensoral satellite image","","1","","8","IEEE","12 Nov 2015","","","IEEE","IEEE Conferences"
"Change Detection & Flood Water Mapping from Remotely Sensed Images- A survey","D. V. Chandran; J. Anitha","Department of CSE, Karunya Institute of Technology & Sciences, Coimbatore; Department of CSE, Karunya Institute of Technology & Sciences, Coimbatore","2022 International Conference on Sustainable Computing and Data Communication Systems (ICSCDS)","27 Apr 2022","2022","","","1601","1606","Normal peculiarities and human activities change the earth's surface consistently. There exists a requirement for concentrating on the progressions that occur. Change detection is the process of recognising the progressions that have happened over various occasions because of many reasons. It has got great importance in remote sensing, land use - land cover change detection, monitoring the various environmental changes such as due to flood, natural disasters, etc. The primary goal of this paper is to investigate the various methodologies in change detection because of floods and various difficulties andissues confronted. The change detection techniques have been created over years and still, investigators are done to work on the accuracy and execution of the framework. These can be applied to multi-temporal datasets to analyze the temporal changes in a particular area.","","978-1-6654-7884-7","10.1109/ICSCDS53736.2022.9761015","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9761015","REMOTE sensing;Multi-temporal;land use-land cover;change detection;flood","Earth;Floods;Data communication;Remote sensing;Surface treatment;Monitoring","disasters;geophysical image processing;land cover;land use;remote sensing","normal peculiarities;human activities;earth;progressions;remote sensing;land cover change detection;environmental changes;change detection techniques;temporal changes;change detection & flood water mapping;remotely sensed images","","","","38","IEEE","27 Apr 2022","","","IEEE","IEEE Conferences"
"Multi-Branch Deep Learning Model for Detection of Settlements Without Electricity","T. Di Martino; M. Lenormand; E. C. Koeniguer","ONERA, Traitement de l'Information et Systèmes, Université Paris-Saclay, Palaiseau, France; SONDRA, ONERA, CentraleSupélec, Université Paris-Saclay, Gif-sur-Yvette, France; ONERA, Traitement de l'Information et Systèmes, Université Paris-Saclay, Palaiseau, France","2021 IEEE International Geoscience and Remote Sensing Symposium IGARSS","12 Oct 2021","2021","","","1847","1850","We introduce a multi-branch Deep Learning architecture that allows for the extraction of multi-scale features. Exploiting the data multi-modality structure through the combined use of various feature extractors provides high performance on data fusion tasks. Furthermore, the representation of the multi-temporality of the data using sensor-specific 3D convolutions with custom kernel size extracts temporal features at an early computation stage. Our methodology allows reaching performance up to 0.8876 F1 Score on the development phase dataset and around 0.8798 on the test phase dataset. Finally, we demonstrate the contribution of each sensor to the prediction task with the design of data-focused experiments.","2153-7003","978-1-6654-0369-6","10.1109/IGARSS47720.2021.9554286","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9554286","Deep Learning;Multi Temporal;Remote Sensing;Multi Sensor;Classification;Data Fusion Contest","Training;Deep learning;Earth;Three-dimensional displays;Geoscience and remote sensing;Feature extraction;Sensors","convolutional neural nets;data fusion;deep learning (artificial intelligence);feature extraction;geophysical image processing;image fusion;neural net architecture;object detection;remote sensing","multiscale feature extraction;data multimodality structure;feature extractors;data fusion;sensor-specific 3D convolutions;kernel size;temporal feature extraction;data-focused experiments;settlements detection;multibranch deep learning architecture;data multitemporality;F1 score;development phase dataset;test phase dataset","","3","","11","IEEE","12 Oct 2021","","","IEEE","IEEE Conferences"
"Rice extraction in the Central Valley using multi-temporal Landsat images","L. Wang","Shaoyang University Hunan, >China","2021 9th International Conference on Agro-Geoinformatics (Agro-Geoinformatics)","8 Sep 2021","2021","","","1","4","Paddy rice is one of the most important crops to offer daily food for human beings and has a strong influence on food security and market stability. Therefore, it is of significance to obtain first-hand information related to rice such as rice planting extent. In order to timely and accurately obtain the spatial distribution and temporal variations of rice plants, remote sensing techniques have been introduced and applied to achieve this goal, among which the phenological method is unsupervised and can be used to automatically extract rice. However, the phenological methods are strongly dependent on the weather conditions, and the resultant extraction results might be damaged or incomplete. Additionally, the machine learning-based methods are less influenced by the weather contaminations but are restricted by the availability of training samples. In consideration of the challenges of each approach, this study combines these two approaches to extract rice by using the initial phenology-based rice samples as the training samples of machine learning models, thus obtaining more complete results and high accuracy. This strategy is tested in the Central Valley of California, USA, one of the main rice-producing areas in the United States, and is compared with the rice maps derived from Cropland Data Layer (CDL) from the U.S. Department of Agriculture (USDA). The results show that through the incorporation of the phenology- and machine learning-based methods, the derived rice maps present high consistency with the CDL-rice map, and high accuracy is achieved in terms of OA and Kappa values reaching up to 0.96 and 0.86 respectively, while the purely phenology-based rice map shows great misclassifications thus leading to a sharp decrease in the Kappa value (0.49). This comparison proves the effectiveness of this strategy. The satisfactory results in this study show the possibility of extending this strategy to other regions for rice mapping.","","978-1-7281-6561-5","10.1109/Agro-Geoinformatics50104.2021.9530301","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9530301","Rice extraction;Phenology;Cropland Data Layer;Multi-temporal classification","Earth;Training;Learning systems;Artificial satellites;Machine learning;Agriculture;Stability analysis","agriculture;crops;geophysical image processing;learning (artificial intelligence);phenology;remote sensing;vegetation mapping","rice planting extent;temporal variations;rice plants;remote sensing techniques;phenological method;resultant extraction results;machine learning-based methods;training samples;initial phenology-based rice samples;machine learning models;complete results;Central Valley;main rice-producing areas;derived rice maps;CDL-rice map;purely phenology-based rice map;rice mapping;rice extraction;multitemporal landsat images;paddy rice;daily food;food security;market stability","","","","26","IEEE","8 Sep 2021","","","IEEE","IEEE Conferences"
"Tropical forest disaster monitoring with multi-scale sensors from terrestrial laser, UAV, to satellite radar","A. Kato; H. Wakabayashi; Y. Hayakawa; M. Bradford; M. Watanabe; Y. Yamaguchi","Graduate School of Horticulture, Chiba University, Japan; Department of Computer Science, Nihon University, Japan; Center for Spatial Information Science, The University of Tokyo, Japan; The Commonwealth Scientific and Industrial Research Organization, Australia; Graduate School of Science and Engineering, Tokyo Denki University, Japan; Graduate School of Science & Technology, Niigata University, Japan","2017 IEEE International Geoscience and Remote Sensing Symposium (IGARSS)","4 Dec 2017","2017","","","2883","2886","Forest disaster monitoring requires frequent data observation of remotely sensed data. It is getting more common to use open satellite image archives to monitor land use change from multi-temporal data. In this study, multi-temporal DSM created by UAV-SfM is used to identify forest gap. ALOS 2 full polarization data is compared with the finer scale height difference detected by multi-temporal UAV based DSMs. Advantage of UAV based observation is to identify forest gap area efficiently in wide area and collect more samples to compare wide coverage of the satellite radar backscatter to understand backscatter characteristics. As a result, HH and HV polarization has detection power of forest gap size.","2153-7003","978-1-5090-4951-6","10.1109/IGARSS.2017.8127600","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8127600","3D;forest gap;multi-temporal;PALSAR;full polarization","Vegetation;Backscatter;Remote sensing;Spaceborne radar;Radar imaging;Meters","autonomous aerial vehicles;backscatter;disasters;environmental monitoring (geophysics);forestry;geophysical image processing;land use;remote sensing by laser beam;remote sensing by radar;synthetic aperture radar","satellite radar;multitemporal UAV based DSMs;land use change;open satellite image archives;remotely sensed data;terrestrial laser;multiscale sensors;tropical forest disaster monitoring;satellite radar backscatter;forest gap area;UAV based observation;ALOS 2 full polarization data;UAV-SfM;multitemporal DSM","","6","","10","IEEE","4 Dec 2017","","","IEEE","IEEE Conferences"
"Establishment of remote sensing monitoring method and standard on winter planting crops: A case study in Leizhou Peninsula of south China","S. Chen; Dan Li; Siyu Huang; Chongyang Wang; Wei Liu","Guangdong Open Laboratory of Geospatial Information Technology and Application, Guangzhou Institute of Geography, Guangzhou, China; Guangdong Open Laboratory of Geospatial Information Technology and Application, Guangzhou Institute of Geography, Guangzhou, China; Guangdong Open Laboratory of Geospatial Information Technology and Application, Guangzhou Institute of Geography, Guangzhou, China; Guangdong Open Laboratory of Geospatial Information Technology and Application, Guangzhou Institute of Geography, Guangzhou, China; Guangzhou Institute of Geochemistry Chinese Academy of Sciences (GDAS), Guangzhou, China","2016 4th International Workshop on Earth Observation and Remote Sensing Applications (EORSA)","29 Aug 2016","2016","","","447","451","The winter crop planting can bring increased income for peasants, but also improve the soil quality by rotation system. So, the planting area monitoring remote sensing of winter crops have been an important work for agriculture planting structure statistic, management and decision in south China. At present the cloudy and rainy weather is a very serious issue for remote sensing of winter crops in south China. So grasping the phenology of winter crops is of vital significance to establishment of remote sensing monitoring method and standard on winter crops. In order to form the remote sensing monitor method and standard to extract the planting area of winter crops, the paddy field and dryland based multi-temporal spectral angle remote sensing approach and standard were put forward, that includes five Landsat OLI image spectra and corresponding NDVI to compose the reference spectra of 40 bands during autumn and winter season. The mapping result in 12 experimental plots showed that the remote sensing monitoring standard performed well for retrieving the winter planting crops in Guangdong province of south China.","","978-1-5090-1479-8","10.1109/EORSA.2016.7552848","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7552848","winter crop;south china;remote sensing;method;standard","Standards;Radiometry","agriculture;crops;geophysical image processing;monitoring;soil;vegetation mapping","remote sensing monitoring;winter crop planting;Leizhou Peninsula;China;soil quality;rotation system;multitemporal spectral angle remote sensing;Landsat OLI image spectra;NDVI","","","","6","IEEE","29 Aug 2016","","","IEEE","IEEE Conferences"
"Effect of Different Spatial Resolutions of Multi-temporal Satellite Images Change Detection Application","A. Yehia; H. Elhifnawy; M. Safy","Department of Electrical Engineering, Military Technical College, Cairo, Egypt; Department of Electrical Engineering, Military Technical College, Cairo, Egypt; Department of Electrical Engineering, Egyptian Academy for Engineering & Advanced Technology, Cairo, Egypt","2019 International Conference on Innovative Trends in Computer Engineering (ITCE)","21 Feb 2019","2019","","","41","46","Remote sensing (RS) satellites may provide much information about the land cover at different resolutions that have been utilized in many military and civil purposes. Multi-temporal images Change detection (CD) is one of the RS applications. Images Co-registration is an important step before the change detection process, and although they are geo-referenced to each other they may not have the same spatial resolution. So, prior to the multi-temporal analysis, images should be similar in pixel size. Using optical sensors with different characteristics and resolutions to obtain the same geographical area may cause effects in change detection results. In this paper; Image difference pixel-based change detection technique is proposed, and the effect of the image pixel size on change detection is studied. Two Images of the same area are taken from two different sensors; Worldview2 and Quickbird2 images with “2”m and “2.4”m pixel size are used respectively. The change detection results show that; for “2” m pixel size, the change detection is 0.15 % With regard to “1” m, the change detection is 0.06 % With regard to “2.4” m, and 0.05 % with regard to “4” m pixel size. On the other hand, the change detection results show that, for “2.4” m pixel size, the change detection is 0.09 % With regard to “1” m and 0.015 % With regard to “4” m pixel size.","","978-1-5386-5261-9","10.1109/ITCE.2019.8646510","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8646510","Remote Sensing;Pixel-based change detection;Resampling;Geometric Correction","Change detection algorithms;Spatial resolution;Sensors;Image sensors;Satellites;Detection algorithms","feature extraction;geophysical image processing;image classification;image resolution;remote sensing;terrain mapping","multitemporal satellite Images Change detection application;remote sensing satellites;multitemporal images Change detection;change detection process;spatial resolution;multitemporal analysis;change detection results;Image difference pixel-based change detection technique;image pixel size;Quickbird2 images","","1","","16","IEEE","21 Feb 2019","","","IEEE","IEEE Conferences"
"Multi-Temporal Convolutional Neural Networks for Satellite-Derived Soil Moisture Observation Enhancement","G. Tsagkatakis; M. Moghaddam; P. Tsakalides","Foundation for Research and Technology - Hellas (FORTH), Greece; University of Southern California, Los Angeles, CA; Foundation for Research and Technology - Hellas (FORTH), Greece","IGARSS 2020 - 2020 IEEE International Geoscience and Remote Sensing Symposium","17 Feb 2021","2020","","","4602","4605","In this work, we propose a novel Convolutional Neural Network architecture for increasing the low spatial resolution SMAP radiometer based soil moisture estimations from 36 km to 3 km resolution by using time-series of observations from both SMAP's radiometer and Sentinel-1 radar. By simultaneously extracting features from both current low-resolution input and residuals between high and low resolution at previous time instances, the proposed network is capable of accurately estimating soil moisture using coarse resolution observations. Experimental results on three different locations demonstrate that the proposed scheme is able to estimate soil moisture with accuracy in the range of the requirements set by the SMAP science team.","2153-7003","978-1-7281-6374-1","10.1109/IGARSS39084.2020.9323790","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9323790","Soil Moisture;Deep Learning;Observation Fusion;SMAP;Sentinel-1","Estimation;Spatial resolution;Soil moisture;Feature extraction;Training;Radiometry;Remote sensing","convolutional neural nets;feature extraction;geophysical image processing;moisture;remote sensing by radar;soil","satellite-derived soil moisture observation enhancement;soil moisture estimation;SMAP radiometer;Sentinel-1 radar;multitemporal convolutional neural networks","","5","","11","IEEE","17 Feb 2021","","","IEEE","IEEE Conferences"
"The Correction of Phase Unwrapping Errors in Sequences of Multi-Temporal Differential SAR Interferograms","A. Pepe","Institute for Electromagnetic Sensing of the Environment (IREA), Italian National Research Council, Napoli, Italy","IGARSS 2020 - 2020 IEEE International Geoscience and Remote Sensing Symposium","17 Feb 2021","2020","","","818","821","In this work, the theoretical foundations of a method to identify and routinely correct the phase unwrapping errors affecting a sequence of time-redundant sequence of differential SAR (DInSAR) interferograms are presented and discussed. Although the proposed method has principally been developed to work with differential SAR interferograms that form a triangle-shaped network in the temporal/perpendicular baseline plane, as originally exploited by Extended Minimum Cost Flow (EMF) phase unwrapping (PhU) technique, it may simply be adapted to work with any network of time-redundant interferograms. The fundamental idea is to exploit the phase inconsistencies of triples of (already) unwrapped sequence of interferograms, prior to the application of any inversion for the generation of surface displacement time-series, to independently identify, for every SAR pixels, the 2π-multiple integers corrections to be applied to the unwrapped phases for adjusting the time-inconsistent phase unwrapping errors. This goal is achieved by solving a simple and computationally efficient network-based minimum-cost-flow optimization problem. Some preliminarily experimental results, which have been obtained by processing a sequence of Cosmo-SkyMed (CSK) SAR images collected over the California bay area, are presented.","2153-7003","978-1-7281-6374-1","10.1109/IGARSS39084.2020.9323768","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9323768","Phase unwrapping errors;minimum cost flow;interferometry;surface displacement time-series","Synthetic aperture radar;Interferometry;Remote sensing;Strain;Radar polarimetry;Radar interferometry;Sea measurements","radar imaging;radar interferometry;remote sensing by radar;synthetic aperture radar","time-redundant sequence;triangle-shaped network;time-redundant interferograms;unwrapped sequence;surface displacement time-series;SAR pixels;time-inconsistent phase unwrapping errors;Cosmo-SkyMed SAR images;multitemporal differential SAR interferograms;network-based minimum-cost-flow optimization problem;2pi-multiple integers corrections;extended minimum cost flow phase","","2","","17","IEEE","17 Feb 2021","","","IEEE","IEEE Conferences"
"Detection of Landslides Induced by the 2018 Hokkaido Eastern Iburi Earthquake Using Multi-Temporal ALOS-2 imagery","W. Liu; F. Yamazaki","Graduate School of Engineering, Chiba University, Chiba, Japan; National Research Institute for Earth Science and Disaster Resilience, Tsukuba, Japan","IGARSS 2020 - 2020 IEEE International Geoscience and Remote Sensing Symposium","17 Feb 2021","2020","","","4096","4099","An Mw 6.6 earthquake struck the eastern Iburi area of Hokkaido, Japan, on September 6, 2018. Due to the strong shaking, more than 3000 landslides occurred around Atsuma Town and killed 36 people. In this study, two pre-event and one post-event ALOS-2 PALSAR-2 images were used to extract landslides in Abira, Atsuma and Mukawa Towns. The characteristics of landslides were investigated using the backscattering coefficient, the coherence and the slope of elevation. Then the landslides in the target area were extracted by the optimal threshold values. A procedure using both the difference of backscattering coefficient and the difference of coherence was proposed to extract landslides. Finally, the result was verified by comparing with a post-event optical satellite image and a landslide distribution map by the GSI.","2153-7003","978-1-7281-6374-1","10.1109/IGARSS39084.2020.9323252","Japan Aerospace Exploration Agency (JAXA)(grant numbers:3243); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9323252","Landslide;coherence;backscattering coefficient;digital elevation model;GeoEye-1","Landslides;Backscatter;Earthquakes;Coherence;Image color analysis;Remote sensing;Optical imaging","earthquakes;feature extraction;geomorphology;geophysical image processing;remote sensing by radar;synthetic aperture radar","Atsuma Town;post-event ALOS-2 PALSAR-2 images;Mukawa Towns;backscattering coefficient;post-event optical satellite image;landslide distribution map;Hokkaido;multitemporal ALOS-2 imagery;AD 2018 09 06;strong shaking;eastern Iburi earthquake;landslides induced detection;pre-event ALOS-2 PALSAR-2 images;optimal threshold values","","1","","12","IEEE","17 Feb 2021","","","IEEE","IEEE Conferences"
"Automatic co-registration of multi-temporal Landsat-8/OLI and sentinel-2A/MSI images","S. Skakun; J. . -C. Roger; E. Vermote; C. Justice; J. Masek","Department of Geographical Sciences, University of Maryland, College Park, MD, USA; Department of Geographical Sciences, University of Maryland, College Park, MD, USA; NASA Goddard Space Flight Center Code 619, Greenbelt, MD, USA; Department of Geographical Sciences, University of Maryland, College Park, MD, USA; NASA Goddard Space Flight Center Code 619, Greenbelt, MD, USA","2017 IEEE International Geoscience and Remote Sensing Symposium (IGARSS)","4 Dec 2017","2017","","","5272","5274","This study aims at addressing misregistration issues between Landsat-8/OLI and Sentinel-2A/MSI at 30 m resolution using a phase correlation approach and multiple transformation functions. Phase correlation proved to be a robust approach that allowed us to identify hundreds and thousands of control points on images acquired more than 100 days apart. Overall, misregistration of up to 1.6 pixels at 30 m resolution between Landsat-8 and Sentinel-2A images were observed. The Random Forest regression used for constructing the mapping function showed best results, yielding an average RMSE error of 0.07 pixels at 30 m resolution for multiple tiles and multiple conditions.","2153-7003","978-1-5090-4951-6","10.1109/IGARSS.2017.8128191","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8128191","Misregistration;phase correlation;random forest;Landsat-8;Sentinel-2A","Sensors;Remote sensing;Roads;Indexes;Hafnium;Handheld computers","geophysical image processing;image registration;regression analysis;remote sensing","automatic co-registration;sentinel-2A/MSI images;phase correlation approach;multiple transformation functions;control points;mapping function;misregistration;multitemporal Landsat-8/OLI images;Random Forest regression","","1","","11","IEEE","4 Dec 2017","","","IEEE","IEEE Conferences"
"Developing Process Detection of Red Tide Based on Multi-Temporal GOCI Images","Z. Feng; Y. Xuying; S. Xiaoxiao; D. Zhenhong; L. Renyi","Zhejiang University, School of Earth Sciences, Hangzhou, China; Zhejiang University, School of Earth Sciences, Hangzhou, China; Zhejiang University, School of Earth Sciences, Hangzhou, China; Zhejiang University, School of Earth Sciences, Hangzhou, China; Zhejiang University, School of Earth Sciences, Hangzhou, China","2018 10th IAPR Workshop on Pattern Recognition in Remote Sensing (PRRS)","11 Oct 2018","2018","","","1","6","Red tide, as one of the major marine disasters in the coastal waters, has a significant temporal and spatial characteristics and pattern. A new understanding of red tides evolution can be used to make early predictions for emergency decision-making of red tides. The geostationary ocean color imager (GOCI) with a high space coverage and temporal resolution can fully meet the monitoring needs of the rapidly changing red tide. In this paper, we analyzed the spectral characteristics of red tide water, high turbid water and clean water based on GOCI imagery and proposed a red tide extraction index RrcH by combining the fluorescence line height (FLH). The comparison with buoy monitoring data validated the accuracy and reliability of the RrcH algorithm. The cases show that the formation of the red tides in a highly turbid water environment can be detected and monitored by using GOCI, which is beneficial to disaster prevention and reduction.","2377-0198","978-1-5386-8479-5","10.1109/PRRS.2018.8486244","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8486244","red tide;GOCI;High turbid water;Rayleigh scattering","Tides;Monitoring;Water;Indexes;Reflectivity;Remote sensing;Sea measurements","disasters;geophysical image processing;geophysics computing;image classification;oceanographic techniques;radiometry;remote sensing;tides","red tides evolution;red tide water;multitemporal GOCI images;red tide extraction index;major marine disasters;coastal waters;geostationary ocean color imager;fluorescence line height;buoy monitoring data;RrcH algorithm;disaster reduction;disaster prevention","","1","","12","IEEE","11 Oct 2018","","","IEEE","IEEE Conferences"
"Attentive Dual Stream Siamese U-Net for Flood Detection on Multi-Temporal Sentinel-1 Data","R. Yadav; A. Nascetti; Y. Ban","Division of Geoinformatics, KTH Royal Institute of Technology, Sweden; Division of Geoinformatics, KTH Royal Institute of Technology, Sweden; Division of Geoinformatics, KTH Royal Institute of Technology, Sweden","IGARSS 2022 - 2022 IEEE International Geoscience and Remote Sensing Symposium","28 Sep 2022","2022","","","5222","5225","Due to climate and land-use change, natural disasters such as flooding have been increasing in recent years. Timely and reliable flood detection and mapping can help emergency response and disaster management. In this work, we propose a flood detection network using bi-temporal SAR acquisitions. The proposed segmentation network has an encoder-decoder architecture with two Siamese encoders for pre and post-flood images. The network's feature maps are fused and enhanced using attention blocks to achieve more accurate detection of the flooded areas. Our proposed network is evaluated on publicly available Sen1Flood11 [1] benchmark dataset. The network outperformed the existing state-of-the-art (uni-temporal) flood detection method by 6% IOU. The experiments highlight that the combination of bi-temporal SAR data with an effective network architecture achieves more accurate flood detection than uni-temporal methods.","2153-7003","978-1-6654-2792-0","10.1109/IGARSS46834.2022.9883132","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9883132","Flood Detection;bi-temporal;Change Detection;SAR;Siamese;Deep Learning;Encoder-Decoder;Attention","Image segmentation;Geoscience and remote sensing;Streaming media;Network architecture;Feature extraction;Floods;Reliability","disasters;emergency management;floods;geophysical image processing;image segmentation;neural net architecture;remote sensing by radar;synthetic aperture radar","dual stream Siamese u-net;multitemporal sentinel-1 data;land-use change;natural disasters;flooding;emergency response;disaster management;flood detection network;bi-temporal SAR acquisitions;segmentation network;encoder-decoder architecture;Siamese encoders;post-flood images;feature maps;attention blocks;flooded areas;bi-temporal SAR data;effective network architecture;flood detection;uni-temporal methods","","","","11","IEEE","28 Sep 2022","","","IEEE","IEEE Conferences"
"Change detection of coral reef habitats from multi-temporal and multi-source satellite imagery in Bunaken, Indonesia","C. Iovan; E. Ampou; S. Andréfouët; S. Ouillon; P. Gaspar","Institut de Recherche pour le Développement (IRD), Nouméa, New-Caledonia; Institut de Recherche pour le Développement (IRD), Nouméa, New-Caledonia; Institut de Recherche pour le Développement (IRD), Nouméa, New-Caledonia; Institut de Recherche Pour le Développement (IRD), Cau Giay, Hanoi, Vietnam; Collecte Localisation Satellite (CLS), Ramonville, France","2015 8th International Workshop on the Analysis of Multitemporal Remote Sensing Images (Multi-Temp)","10 Sep 2015","2015","","","1","4","This paper presents a framework for change detection of coral reef habitats in muti-temporal and multi-spectral satellite imagery acquired by multiple sensors. Our specific goal is to analyze the evolution coral reef habitats from images acquired over a period of twelve years. Our study area is located in the centre of the Coral Triangle, a hotspot of biodiversity in the Bunaken Island, Indonesia. In-situ data is used in a supervised classification approach to build classification models for eleven habitat types. Radiometric calibration is pairwise performed between each image in the data set and the reference one, and habitat models built on the reference image are used to classify the entire time series. Results obtained are discussed and the influential factors are put forward.","","978-1-4673-7119-3","10.1109/Multi-Temp.2015.7245758","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7245758","","Radiometry;Sensors;Time series analysis;Satellites;Satellite broadcasting;Image sensors;Remote sensing","geophysical image processing;image classification;remote sensing;time series","coral reef habitat change detection;multitemporal satellite imagery;multisource satellite imagery;Indonesia;multiple sensor;coral reef habitat evolution;Coral Triangle;Bunaken island;image classification model;radiometric calibration;time series","","","","11","IEEE","10 Sep 2015","","","IEEE","IEEE Conferences"
"Assessing Buildings Damage from Multi-Temporal Sar Images Fusion using Semantic Change Detection","L. Pang; F. Zhang; L. Li; Q. Huang; Y. Jiao; Y. Shao","Deqing Academy of Satellite Applications, Laboratory of Target Microwave Properties, Huzhou, China; Deqing Academy of Satellite Applications, Laboratory of Target Microwave Properties, Huzhou, China; Deqing Academy of Satellite Applications, Laboratory of Target Microwave Properties, Huzhou, China; Deqing Academy of Satellite Applications, Laboratory of Target Microwave Properties, Huzhou, China; Deqing Academy of Satellite Applications, Laboratory of Target Microwave Properties, Huzhou, China; Deqing Academy of Satellite Applications, Laboratory of Target Microwave Properties, Huzhou, China","IGARSS 2022 - 2022 IEEE International Geoscience and Remote Sensing Symposium","28 Sep 2022","2022","","","6292","6295","A prompt and accurate assessment of buildings' damage is critical for disaster management and emergency response. With the development of high-resolution synthetic aperture radar (SAR) and deep-learning methods, more efficient damage assessment techniques based on building-units are possible. This paper proposes a new building damage assessment method using high-resolution SAR images based on semantic change detection. It utilizes a Siamese-based module for damage change detection together with an attention mechanism-based module for semantic segmentation of the damage maps. To evaluate the proposed model, a new damage assessment dataset is constructed from the SAR imagery originated from the battle of Aleppo, Syria, for model training and testing. The experiments performed on this dataset show an overall accuracy of 88.3%. The proposed method effectively identifies the damaged areas of the buildings and grade the damage condition.","2153-7003","978-1-6654-2792-0","10.1109/IGARSS46834.2022.9884915","National Natural Science Foundation of China(grant numbers:41671359,61471358); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9884915","SAR;Buildings damage;Semantic change detection;Siamese network","Training;Open Access;Buildings;Semantics;Geoscience and remote sensing;Disaster management;Emergency services","geophysical image processing;image fusion;image segmentation;learning (artificial intelligence);radar imaging;remote sensing by radar;synthetic aperture radar","damage change detection;attention mechanism-based module;semantic segmentation;damage maps;damage assessment dataset;SAR imagery;damaged areas;damage condition;buildings damage;multitemporal sar images fusion;semantic change detection;prompt assessment;disaster management;emergency response;high-resolution synthetic aperture radar;deep-learning methods;efficient damage assessment techniques;building-units;building damage assessment method;high-resolution SAR images;Siamese-based module","","","","16","IEEE","28 Sep 2022","","","IEEE","IEEE Conferences"
