AID,Year,Title,Abstract,Authors,Link,DOI
http://arxiv.org/abs/2009.09465v1,2020,Remote sensing image fusion based on Bayesian GAN,"  Remote sensing image fusion technology (pan-sharpening) is an important means
to improve the information capacity of remote sensing images. Inspired by the
efficient arameter space posteriori sampling of Bayesian neural networks, in
this paper we propose a Bayesian Generative Adversarial Network based on
Preconditioned Stochastic Gradient Langevin Dynamics (PGSLD-BGAN) to improve
pan-sharpening tasks. Unlike many traditional generative models that consider
only one optimal solution (might be locally optimal), the proposed PGSLD-BGAN
performs Bayesian inference on the network parameters, and explore the
generator posteriori distribution, which assists selecting the appropriate
generator parameters. First, we build a two-stream generator network with PAN
and MS images as input, which consists of three parts: feature extraction,
feature fusion and image reconstruction. Then, we leverage Markov discriminator
to enhance the ability of generator to reconstruct the fusion image, so that
the result image can retain more details. Finally, introducing Preconditioned
Stochastic Gradient Langevin Dynamics policy, we perform Bayesian inference on
the generator network. Experiments on QuickBird and WorldView datasets show
that the model proposed in this paper can effectively fuse PAN and MS images,
and be competitive with even superior to state of the arts in terms of
subjective and objective metrics.
",Junfu Chen; Yue Pan; Yang Chen,http://arxiv.org/abs/2009.09465v1,10.48550/arXiv.2009.09465
http://arxiv.org/abs/1907.10213v1,2019,"Image Super-Resolution Using a Wavelet-based Generative Adversarial
  Network","  In this paper, we consider the problem of super-resolution recons-truction.
This is a hot topic because super-resolution reconstruction has a wide range of
applications in the medical field, remote sensing monitoring, and criminal
investigation. Compared with traditional algorithms, the current
super-resolution reconstruction algorithm based on deep learning greatly
improves the clarity of reconstructed pictures. Existing work like
Super-Resolution Using a Generative Adversarial Network (SRGAN) can effectively
restore the texture details of the image. However, experimentally verified that
the texture details of the image recovered by the SRGAN are not robust. In
order to get super-resolution reconstructed images with richer high-frequency
details, we improve the network structure and propose a super-resolution
reconstruction algorithm combining wavelet transform and Generative Adversarial
Network. The proposed algorithm can efficiently reconstruct high-resolution
images with rich global information and local texture details. We have trained
our model by PyTorch framework and VOC2012 dataset, and tested it by Set5,
Set14, BSD100 and Urban100 test datasets.
",Qi Zhang; Huafeng Wang; Sichen Yang,http://arxiv.org/abs/1907.10213v1,10.48550/arXiv.1907.10213
http://arxiv.org/abs/2001.07712v2,2020,"SMAPGAN: Generative Adversarial Network Based Semi-Supervised Styled Map
  Tiles Generating Method","  Traditional online map tiles, widely used on the Internet such as Google Map
and Baidu Map, are rendered from vector data. Timely updating online map tiles
from vector data, of which the generating is time-consuming, is a difficult
mission. It is a shortcut to generate map tiles in time from remote sensing
images, which can be acquired timely without vector data. However, this mission
used to be challenging or even impossible. Inspired by image-to-image
translation (img2img) techniques based on generative adversarial networks
(GAN), we proposed a semi-supervised Generation of styled map Tiles based on
Generative Adversarial Network (SMAPGAN) model to generate styled map tiles
directly from remote sensing images. In this model, we designed a
semi-supervised learning strategy to pre-train SMAPGAN on rich unpaired samples
and fine-tune it on limited paired samples in reality. We also designed image
gradient L1 loss and image gradient structure loss to generate a styled map
tile with global topological relationships and detailed edge curves of objects,
which are important in cartography. Moreover, we proposed edge structural
similarity index (ESSI) as a metric to evaluate the quality of topological
consistency between generated map tiles and ground truths. Experimental results
present that SMAPGAN outperforms state-of-the-art (SOTA) works according to
mean squared error, structural similarity index, and ESSI. Also, SMAPGAN won
more approval than SOTA in the human perceptual test on the visual realism of
cartography. Our work shows that SMAPGAN is potentially a new paradigm to
produce styled map tiles. Our implementation of the SMAPGAN is available at
https://github.com/imcsq/SMAPGAN.
",X. Chen; S. Chen; T. Xu; B. Yin; X. Mei; J. Peng; H. Li,http://arxiv.org/abs/2001.07712v2,10.1109/TGRS.2020.3021819
http://arxiv.org/abs/1903.03519v1,2019,"DSM Building Shape Refinement from Combined Remote Sensing Images based
  on Wnet-cGANs","  We describe the workflow of a digital surface models (DSMs) refinement
algorithm using a hybrid conditional generative adversarial network (cGAN)
where the generative part consists of two parallel networks merged at the last
stage forming a WNet architecture. The inputs to the so-called WNet-cGAN are
stereo DSMs and panchromatic (PAN) half-meter resolution satellite images.
Fusing these helps to propagate fine detailed information from a spectral image
and complete the missing 3D knowledge from a stereo DSM about building shapes.
Besides, it refines the building outlines and edges making them more
rectangular and sharp.
",Ksenia Bittner; Marco Körner; Peter Reinartz,http://arxiv.org/abs/1903.03519v1,10.48550/arXiv.1903.03519
http://arxiv.org/abs/1905.03198v1,2019,"Unsupervised Domain Adaptation using Generative Adversarial Networks for
  Semantic Segmentation of Aerial Images","  Segmenting aerial images is being of great potential in surveillance and
scene understanding of urban areas. It provides a mean for automatic reporting
of the different events that happen in inhabited areas. This remarkably
promotes public safety and traffic management applications. After the wide
adoption of convolutional neural networks methods, the accuracy of semantic
segmentation algorithms could easily surpass 80% if a robust dataset is
provided. Despite this success, the deployment of a pre-trained segmentation
model to survey a new city that is not included in the training set
significantly decreases the accuracy. This is due to the domain shift between
the source dataset on which the model is trained and the new target domain of
the new city images. In this paper, we address this issue and consider the
challenge of domain adaptation in semantic segmentation of aerial images. We
design an algorithm that reduces the domain shift impact using Generative
Adversarial Networks (GANs). In the experiments, we test the proposed
methodology on the International Society for Photogrammetry and Remote Sensing
(ISPRS) semantic segmentation dataset and found that our method improves the
overall accuracy from 35% to 52% when passing from Potsdam domain (considered
as source domain) to Vaihingen domain (considered as target domain). In
addition, the method allows recovering efficiently the inverted classes due to
sensor variation. In particular, it improves the average segmentation accuracy
of the inverted classes due to sensor variation from 14% to 61%.
",Bilel Benjdira; Yakoub Bazi; Anis Koubaa; Kais Ouni,http://arxiv.org/abs/1905.03198v1,10.3390/rs11111369
http://arxiv.org/abs/2008.01942v1,2020,"A feature-supervised generative adversarial network for environmental
  monitoring during hazy days","  The adverse haze weather condition has brought considerable difficulties in
vision-based environmental applications. While, until now, most of the existing
environmental monitoring studies are under ordinary conditions, and the studies
of complex haze weather conditions have been ignored. Thence, this paper
proposes a feature-supervised learning network based on generative adversarial
networks (GAN) for environmental monitoring during hazy days. Its main idea is
to train the model under the supervision of feature maps from the ground truth.
Four key technical contributions are made in the paper. First, pairs of hazy
and clean images are used as inputs to supervise the encoding process and
obtain high-quality feature maps. Second, the basic GAN formulation is modified
by introducing perception loss, style loss, and feature regularization loss to
generate better results. Third, multi-scale images are applied as the input to
enhance the performance of discriminator. Finally, a hazy remote sensing
dataset is created for testing our dehazing method and environmental detection.
Extensive experimental results show that the proposed method has achieved
better performance than current state-of-the-art methods on both synthetic
datasets and real-world remote sensing images.
",Ke Wang; Siyuan Zhang; Junlan Chen; Fan Ren; Lei Xiao,http://arxiv.org/abs/2008.01942v1,10.1016/j.scitotenv.2020.141445
http://arxiv.org/abs/2103.16909v1,2021,"Generating Multi-scale Maps from Remote Sensing Images via Series
  Generative Adversarial Networks","  Considering the success of generative adversarial networks (GANs) for
image-to-image translation, researchers have attempted to translate remote
sensing images (RSIs) to maps (rs2map) through GAN for cartography. However,
these studies involved limited scales, which hinders multi-scale map creation.
By extending their method, multi-scale RSIs can be trivially translated to
multi-scale maps (multi-scale rs2map translation) through scale-wise rs2map
models trained for certain scales (parallel strategy). However, this strategy
has two theoretical limitations. First, inconsistency between various spatial
resolutions of multi-scale RSIs and object generalization on multi-scale maps
(RS-m inconsistency) increasingly complicate the extraction of geographical
information from RSIs for rs2map models with decreasing scale. Second, as
rs2map translation is cross-domain, generators incur high computation costs to
transform the RSI pixel distribution to that on maps. Thus, we designed a
series strategy of generators for multi-scale rs2map translation to address
these limitations. In this strategy, high-resolution RSIs are inputted to an
rs2map model to output large-scale maps, which are translated to multi-scale
maps through series multi-scale map translation models. The series strategy
avoids RS-m inconsistency as inputs are high-resolution large-scale RSIs, and
reduces the distribution gap in multi-scale map generation through similar
pixel distributions among multi-scale maps. Our experimental results showed
better quality multi-scale map generation with the series strategy, as shown by
average increases of 11.69%, 53.78%, 55.42%, and 72.34% in the structural
similarity index, edge structural similarity index, intersection over union
(road), and intersection over union (water) for data from Mexico City and Tokyo
at zoom level 17-13.
",Xu Chen; Bangguo Yin; Songqiang Chen; Haifeng Li; Tian Xu,http://arxiv.org/abs/2103.16909v1,10.1109/LGRS.2021.3129285
http://arxiv.org/abs/2104.10268v1,2021,"TWIST-GAN: Towards Wavelet Transform and Transferred GAN for
  Spatio-Temporal Single Image Super Resolution","  Single Image Super-resolution (SISR) produces high-resolution images with
fine spatial resolutions from aremotely sensed image with low spatial
resolution. Recently, deep learning and generative adversarial networks(GANs)
have made breakthroughs for the challenging task of single image
super-resolution (SISR). However, thegenerated image still suffers from
undesirable artifacts such as, the absence of texture-feature representationand
high-frequency information. We propose a frequency domain-based spatio-temporal
remote sensingsingle image super-resolution technique to reconstruct the HR
image combined with generative adversarialnetworks (GANs) on various frequency
bands (TWIST-GAN). We have introduced a new method incorporatingWavelet
Transform (WT) characteristics and transferred generative adversarial network.
The LR image hasbeen split into various frequency bands by using the WT,
whereas, the transfer generative adversarial networkpredicts high-frequency
components via a proposed architecture. Finally, the inverse transfer of
waveletsproduces a reconstructed image with super-resolution. The model is
first trained on an external DIV2 Kdataset and validated with the UC Merceed
Landsat remote sensing dataset and Set14 with each image sizeof 256x256.
Following that, transferred GANs are used to process spatio-temporal remote
sensing images inorder to minimize computation cost differences and improve
texture information. The findings are comparedqualitatively and qualitatively
with the current state-of-art approaches. In addition, we saved about 43% of
theGPU memory during training and accelerated the execution of our simplified
version by eliminating batchnormalization layers.
",Fayaz Ali Dharejo; Farah Deeba; Yuanchun Zhou; Bhagwan Das; Munsif Ali Jatoi; Muhammad Zawish; Yi Du; Xuezhi Wang,http://arxiv.org/abs/2104.10268v1,10.1145/3456726
http://arxiv.org/abs/2110.01442v1,2021,"A review of Generative Adversarial Networks (GANs) and its applications
  in a wide variety of disciplines -- From Medical to Remote Sensing","  We look into Generative Adversarial Network (GAN), its prevalent variants and
applications in a number of sectors. GANs combine two neural networks that
compete against one another using zero-sum game theory, allowing them to create
much crisper and discrete outputs. GANs can be used to perform image
processing, video generation and prediction, among other computer vision
applications. GANs can also be utilised for a variety of science-related
activities, including protein engineering, astronomical data processing, remote
sensing image dehazing, and crystal structure synthesis. Other notable fields
where GANs have made gains include finance, marketing, fashion design, sports,
and music. Therefore in this article we provide a comprehensive overview of the
applications of GANs in a wide variety of disciplines. We first cover the
theory supporting GAN, GAN variants, and the metrics to evaluate GANs. Then we
present how GAN and its variants can be applied in twelve domains, ranging from
STEM fields, such as astronomy and biology, to business fields, such as
marketing and finance, and to arts, such as music. As a result, researchers
from other fields may grasp how GANs work and apply them to their own study. To
the best of our knowledge, this article provides the most comprehensive survey
of GAN's applications in different fields.
",Ankan Dash; Junyi Ye; Guiling Wang,http://arxiv.org/abs/2110.01442v1,10.48550/arXiv.2110.01442
http://arxiv.org/abs/2112.05335v1,2021,"Uncertainty, Edge, and Reverse-Attention Guided Generative Adversarial
  Network for Automatic Building Detection in Remotely Sensed Images","  Despite recent advances in deep-learning based semantic segmentation,
automatic building detection from remotely sensed imagery is still a
challenging problem owing to large variability in the appearance of buildings
across the globe. The errors occur mostly around the boundaries of the building
footprints, in shadow areas, and when detecting buildings whose exterior
surfaces have reflectivity properties that are very similar to those of the
surrounding regions. To overcome these problems, we propose a generative
adversarial network based segmentation framework with uncertainty attention
unit and refinement module embedded in the generator. The refinement module,
composed of edge and reverse attention units, is designed to refine the
predicted building map. The edge attention enhances the boundary features to
estimate building boundaries with greater precision, and the reverse attention
allows the network to explore the features missing in the previously estimated
regions. The uncertainty attention unit assists the network in resolving
uncertainties in classification. As a measure of the power of our approach, as
of December 4, 2021, it ranks at the second place on DeepGlobe's public
leaderboard despite the fact that main focus of our approach -- refinement of
the building edges -- does not align exactly with the metrics used for
leaderboard rankings. Our overall F1-score on DeepGlobe's challenging dataset
is 0.745. We also report improvements on the previous-best results for the
challenging INRIA Validation Dataset for which our network achieves an overall
IoU of 81.28% and an overall accuracy of 97.03%. Along the same lines, for the
official INRIA Test Dataset, our network scores 77.86% and 96.41% in overall
IoU and accuracy.
",Somrita Chattopadhyay; Avinash C. Kak,http://arxiv.org/abs/2112.05335v1,10.48550/arXiv.2112.05335
http://arxiv.org/abs/2201.06030v1,2022,"Fully Convolutional Change Detection Framework with Generative
  Adversarial Network for Unsupervised, Weakly Supervised and Regional
  Supervised Change Detection","  Deep learning for change detection is one of the current hot topics in the
field of remote sensing. However, most end-to-end networks are proposed for
supervised change detection, and unsupervised change detection models depend on
traditional pre-detection methods. Therefore, we proposed a fully convolutional
change detection framework with generative adversarial network, to conclude
unsupervised, weakly supervised, regional supervised, and fully supervised
change detection tasks into one framework. A basic Unet segmentor is used to
obtain change detection map, an image-to-image generator is implemented to
model the spectral and spatial variation between multi-temporal images, and a
discriminator for changed and unchanged is proposed for modeling the semantic
changes in weakly and regional supervised change detection task. The iterative
optimization of segmentor and generator can build an end-to-end network for
unsupervised change detection, the adversarial process between segmentor and
discriminator can provide the solutions for weakly and regional supervised
change detection, the segmentor itself can be trained for fully supervised
task. The experiments indicate the effectiveness of the propsed framework in
unsupervised, weakly supervised and regional supervised change detection. This
paper provides theorical definitions for unsupervised, weakly supervised and
regional supervised change detection tasks, and shows great potentials in
exploring end-to-end network for remote sensing change detection.
",Chen Wu; Bo Du; Liangpei Zhang,http://arxiv.org/abs/2201.06030v1,10.48550/arXiv.2201.06030
http://arxiv.org/abs/2111.03260v1,2021,"Remote Sensing Image Super-resolution and Object Detection: Benchmark
  and State of the Art","  For the past two decades, there have been significant efforts to develop
methods for object detection in Remote Sensing (RS) images. In most cases, the
datasets for small object detection in remote sensing images are inadequate.
Many researchers used scene classification datasets for object detection, which
has its limitations; for example, the large-sized objects outnumber the small
objects in object categories. Thus, they lack diversity; this further affects
the detection performance of small object detectors in RS images. This paper
reviews current datasets and object detection methods (deep learning-based) for
remote sensing images. We also propose a large-scale, publicly available
benchmark Remote Sensing Super-resolution Object Detection (RSSOD) dataset. The
RSSOD dataset consists of 1,759 hand-annotated images with 22,091 instances of
very high resolution (VHR) images with a spatial resolution of ~0.05 m. There
are five classes with varying frequencies of labels per class. The image
patches are extracted from satellite images, including real image distortions
such as tangential scale distortion and skew distortion. We also propose a
novel Multi-class Cyclic super-resolution Generative adversarial network with
Residual feature aggregation (MCGR) and auxiliary YOLOv5 detector to benchmark
image super-resolution-based object detection and compare with the existing
state-of-the-art methods based on image super-resolution (SR). The proposed
MCGR achieved state-of-the-art performance for image SR with an improvement of
1.2dB PSNR compared to the current state-of-the-art NLSN method. MCGR achieved
best object detection mAPs of 0.758, 0.881, 0.841, and 0.983, respectively, for
five-class, four-class, two-class, and single classes, respectively surpassing
the performance of the state-of-the-art object detectors YOLOv5, EfficientDet,
Faster RCNN, SSD, and RetinaNet.
",Yi Wang; Syed Muhammad Arsalan Bashir; Mahrukh Khan; Qudrat Ullah; Rui Wang; Yilin Song; Zhe Guo; Yilong Niu,http://arxiv.org/abs/2111.03260v1,10.1016/j.eswa.2022.116793
http://arxiv.org/abs/1807.11573v1,2018,"State-of-the-art and gaps for deep learning on limited training data in
  remote sensing","  Deep learning usually requires big data, with respect to both volume and
variety. However, most remote sensing applications only have limited training
data, of which a small subset is labeled. Herein, we review three
state-of-the-art approaches in deep learning to combat this challenge. The
first topic is transfer learning, in which some aspects of one domain, e.g.,
features, are transferred to another domain. The next is unsupervised learning,
e.g., autoencoders, which operate on unlabeled data. The last is generative
adversarial networks, which can generate realistic looking data that can fool
the likes of both a deep learning network and human. The aim of this article is
to raise awareness of this dilemma, to direct the reader to existing work and
to highlight current gaps that need solving.
",John E. Ball; Derek T. Anderson; Pan Wei,http://arxiv.org/abs/1807.11573v1,10.48550/arXiv.1807.11573
http://arxiv.org/abs/2002.05925v2,2020,"SemI2I: Semantically Consistent Image-to-Image Translation for Domain
  Adaptation of Remote Sensing Data","  Although convolutional neural networks have been proven to be an effective
tool to generate high quality maps from remote sensing images, their
performance significantly deteriorates when there exists a large domain shift
between training and test data. To address this issue, we propose a new data
augmentation approach that transfers the style of test data to training data
using generative adversarial networks. Our semantic segmentation framework
consists in first training a U-net from the real training data and then
fine-tuning it on the test stylized fake training data generated by the
proposed approach. Our experimental results prove that our framework
outperforms the existing domain adaptation methods.
",Onur Tasar; S L Happy; Yuliya Tarabalka; Pierre Alliez,http://arxiv.org/abs/2002.05925v2,10.48550/arXiv.2002.05925
